onset	duration	TR	Trial	StimOn	StimOff	cond	image	1back	Response	RT	Accuracy
12.0259	0.7837	6.012951	1	12.025902	12.809588	Scrambled	scambled_house (32).jpg	1	0	0.000000	correct rejection
13.0101	0.7837	6.505047	2	13.010094	13.793754	Scrambled	scambled_sun_djdeitrckcbvpdam.jpg	1	0	0.000000	correct rejection
14.0109	0.7836	7.005429	3	14.010857	14.794503	Scrambled	scambled_hairSalon.jpg	1	0	0.000000	correct rejection
15.0117	0.7836	7.505863	4	15.011726	15.795340	Scrambled	scambled_Model_bedroom1.jpg	1	0	0.000000	correct rejection
16.0125	0.7836	8.006270	5	16.012540	16.796169	Scrambled	scambled_Model_bedroom1.jpg	2	1	634.663820	hit              
17.0137	0.7834	8.506833	6	17.013666	17.797022	Scrambled	scambled_cafe.jpg	1	1	3.941059	false alarm      
17.9974	0.8004	8.998719	7	17.997437	18.797855	Scrambled	scambled_house (16).jpg	1	0	0.000000	correct rejection
18.9983	0.8004	9.499171	8	18.998342	19.798721	Scrambled	scambled_sun_bbwlgfnxaocrxula.jpg	1	0	0.000000	correct rejection
19.9991	0.8004	9.999570	9	19.999140	20.799542	Scrambled	scambled_sun_aghsutguqpsbxebgrot.jpg	1	0	0.000000	correct rejection
21.0000	0.8003	10.500021	10	21.000042	21.800370	Scrambled	scambled_sun_abfnxcxrrkcbdheo.jpg	1	0	0.000000	correct rejection
22.0008	0.8004	11.000422	11	22.000845	22.801211	Scrambled	scambled_sun_acfzwujvudexaklv.jpg	1	0	0.000000	correct rejection
23.0016	0.8004	11.500821	12	23.001643	23.802065	Scrambled	scambled_house (19).jpg	1	0	0.000000	correct rejection
24.0025	0.8004	12.001253	13	24.002507	24.802927	Scrambled	scambled_livingRoom.jpg	1	0	0.000000	correct rejection
25.0033	0.8004	12.501670	14	25.003341	25.803748	Scrambled	scambled_livingRoom.jpg	2	1	800.477982	hit              
26.0042	0.8004	13.002112	15	26.004223	26.804580	Scrambled	scambled_fountain.jpg	1	1	0.391960	false alarm      
27.0050	0.8004	13.502523	16	27.005046	27.805412	Scrambled	scambled_sun_afjnbldlkryenvxnrot.jpg	1	0	0.000000	correct rejection
28.0063	6.0000	14.003173	fix	28.006347	0.000000	fix	fix	fix	fix	fix	n/a
34.0273	0.7673	17.013653	17	34.027306	34.794600	Scene	007.jpg	1	0	0.000000	correct rejection
