onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0310	0.9674	3	12	2	1	COCO_train2014_000000330729.jpg	coco	6.0310	6.9984	1	1.6307
16.0063	1.0008	3	12	2	2	tvstudio3.jpg	scenes	16.0063	17.0071	3	2.2070
25.9979	1.0008	3	12	2	3	COCO_train2014_000000543729.jpg	coco	25.9979	26.9987	2	1.8092
36.0065	1.0006	3	12	2	4	COCO_train2014_000000559908.jpg	coco	36.0065	37.0071	2	2.2409
45.9980	1.0008	3	12	2	5	n03272562_12814.JPEG	imagenet	45.9980	46.9988	1	1.7454
56.0076	0.9996	3	12	2	6	n02939185_6758.JPEG	imagenet	56.0076	57.0072	2	3.1773
65.9981	1.0008	3	12	2	7	n06794110_1757.JPEG	imagenet	65.9981	66.9989	2	2.8091
76.0072	1.0001	3	12	2	8	COCO_train2014_000000174504.jpg	coco	76.0072	77.0073	2	2.3050
85.9982	1.0008	3	12	2	9	n02951585_4109.JPEG	imagenet	85.9982	86.9990	2	4.5450
96.0074	1.0000	3	12	2	10	n02105251_546.JPEG	imagenet	96.0074	97.0074	1	1.8888
105.9984	1.0008	3	12	2	11	n02107574_357.JPEG	imagenet	105.9984	106.9991	1	2.6166
116.0076	1.0000	3	12	2	12	COCO_train2014_000000401499.jpg	coco	116.0076	117.0075	3	2.9285
125.9984	1.0008	3	12	2	13	COCO_train2014_000000264396.jpg	coco	125.9984	126.9992	2	4.9043
136.0074	1.0003	3	12	2	14	COCO_train2014_000000372775.jpg	rep_coco	136.0074	137.0076	3	3.5522
145.9985	1.0008	3	12	2	15	n01644900_2394.JPEG	imagenet	145.9985	146.9993	1	2.6882
156.0074	1.0003	3	12	2	16	frontDoor3.jpg	scenes	156.0074	157.0077	2	4.7359
165.9986	1.0008	3	12	2	17	COCO_train2014_000000062203.jpg	coco	165.9986	166.9994	1	2.1678
176.0073	1.0005	3	12	2	18	n03902125_11069.JPEG	imagenet	176.0073	177.0078	2	2.7516
185.9987	1.0008	3	12	2	19	hospitalroom4.jpg	scenes	185.9987	186.9995	3	2.0076
196.0074	1.0005	3	12	2	20	fittingroom5.jpg	scenes	196.0074	197.0079	3	3.8475
205.9989	1.0008	3	12	2	21	COCO_train2014_000000081363.jpg	coco	205.9989	206.9996	1	2.5834
216.0075	1.0005	3	12	2	22	n04532670_5168.JPEG	imagenet	216.0075	217.0080	1	2.4473
225.9989	1.0008	3	12	2	23	COCO_train2014_000000273559.jpg	coco	225.9989	226.9998	2	2.4712
236.0073	1.0008	3	12	2	24	hottub3.jpg	scenes	236.0073	237.0081	1	2.1430
245.9991	1.0008	3	12	2	25	bus_shelter4.jpg	scenes	245.9991	246.9998	3	3.4069
256.0074	1.0008	3	12	2	26	n02095889_4165.JPEG	imagenet	256.0074	257.0082	2	3.8787
265.9992	1.0008	3	12	2	27	n02095570_6359.JPEG	imagenet	265.9992	267.0000	1	1.9747
276.0076	1.0008	3	12	2	28	n03476684_1550.JPEG	imagenet	276.0076	277.0083	2	2.3345
285.9993	1.0008	3	12	2	29	COCO_train2014_000000176551.jpg	coco	285.9993	287.0000	2	2.5344
296.0090	0.9995	3	12	2	30	n02111889_13924.JPEG	imagenet	296.0090	297.0084	1	2.6622
305.9993	1.0008	3	12	2	31	shootingrange5.jpg	rep_scenes	305.9993	307.0002	1	2.8542
316.0077	1.0008	3	12	2	32	COCO_train2014_000000366342.jpg	coco	316.0077	317.0085	2	1.9741
325.9994	1.0008	3	12	2	33	factory1.jpg	scenes	325.9994	327.0003	3	2.8300
336.0079	1.0007	3	12	2	34	COCO_train2014_000000342742.jpg	coco	336.0079	337.0086	1	2.5818
345.9996	1.0008	3	12	2	35	COCO_train2014_000000002349.jpg	coco	345.9996	347.0004	1	2.3576
356.0080	1.0008	3	12	2	36	COCO_train2014_000000407676.jpg	rep_coco	356.0080	357.0088	1	1.9896
365.9997	1.0008	3	12	2	37	COCO_train2014_000000389582.jpg	coco	365.9997	367.0005	1	2.0053
