onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0336	0.9675	2	15	5	1	COCO_train2014_000000317061.jpg	coco	6.0336	7.0010	1	1.5067	COCO_train2014_000000317061.jpg
16.0095	1.0002	2	15	5	2	n03032252_36446.JPEG	rep_imagenet	16.0095	17.0097	1	1.5259	n03032252_36446.JPEG
26.0005	1.0008	2	15	5	3	n01806143_7550.JPEG	imagenet	26.0005	27.0014	1	1.4885	n01806143_7550.JPEG
36.0090	1.0008	2	15	5	4	beach1.jpeg	scenes	36.0090	37.0098	1	1.4962	beach1.jpeg
46.0007	1.0008	2	15	5	5	n01796340_19749.JPEG	imagenet	46.0007	47.0015	1	1.5525	n01796340_19749.JPEG
56.0091	1.0008	2	15	5	6	bedroom3.jpg	scenes	56.0091	57.0099	1	1.6243	bedroom3.jpg
66.0008	1.0008	2	15	5	7	COCO_train2014_000000566214.jpg	coco	66.0008	67.0016	1	1.7441	COCO_train2014_000000566214.jpg
76.0092	1.0008	2	15	5	8	n04462240_18783.JPEG	imagenet	76.0092	77.0100	3	2.3119	n04462240_18783.JPEG
86.0009	1.0008	2	15	5	9	balconyOUT5.jpg	scenes	86.0009	87.0017	2	1.8077	balconyOUT5.jpg
96.0093	1.0008	2	15	5	10	COCO_train2014_000000101952.jpg	coco	96.0093	97.0101	2	1.4395	COCO_train2014_000000101952.jpg
106.0010	1.0008	2	15	5	11	constructionSite3.jpg	scenes	106.0010	107.0018	2	1.5197	constructionSite3.jpg
116.0094	1.0008	2	15	5	12	n03498962_8595.JPEG	imagenet	116.0094	117.0102	2	1.6876	n03498962_8595.JPEG
126.0011	1.0008	2	15	5	13	COCO_train2014_000000572000.jpg	coco	126.0011	127.0019	2	2.0794	COCO_train2014_000000572000.jpg
136.0095	1.0008	2	15	5	14	n02808304_6420.JPEG	imagenet	136.0095	137.0103	2	1.8554	n02808304_6420.JPEG
146.0012	1.0009	2	15	5	15	restaurantkitchen3.jpg	scenes	146.0012	147.0020	2	1.3992	restaurantkitchen3.jpg
156.0096	1.0008	2	15	5	16	n02129604_17375.JPEG	imagenet	156.0096	157.0104	1	1.4071	n02129604_17375.JPEG
166.0013	1.0008	2	15	5	17	COCO_train2014_000000532124.jpg	coco	166.0013	167.0021	2	1.5431	COCO_train2014_000000532124.jpg
176.0098	1.0008	2	15	5	18	n03825788_8895.JPEG	imagenet	176.0098	177.0105	2	2.0547	n03825788_8895.JPEG
186.0014	1.0008	2	15	5	19	n07717410_9329.JPEG	rep_imagenet	186.0014	187.0023	2	2.1986	n07717410_9329.JPEG
196.0098	1.0008	2	15	5	20	n03065424_7411.JPEG	imagenet	196.0098	197.0106	1	1.7906	n03065424_7411.JPEG
206.0015	1.0008	2	15	5	21	COCO_train2014_000000172582.jpg	coco	206.0015	207.0023	2	1.4385	COCO_train2014_000000172582.jpg
216.0100	1.0008	2	15	5	22	n02128925_59838.JPEG	imagenet	216.0100	217.0108	1	1.4304	n02128925_59838.JPEG
226.0016	1.0009	2	15	5	23	COCO_train2014_000000085564.jpg	coco	226.0016	227.0025	2	1.8222	COCO_train2014_000000085564.jpg
236.0101	1.0008	2	15	5	24	COCO_train2014_000000240128.jpg	coco	236.0101	237.0109	1	1.5101	COCO_train2014_000000240128.jpg
246.0018	1.0008	2	15	5	25	COCO_train2014_000000365855.jpg	coco	246.0018	247.0026	1	1.5980	COCO_train2014_000000365855.jpg
256.0102	1.0008	2	15	5	26	n07583066_275.JPEG	imagenet	256.0102	257.0110	1	1.6139	n07583066_275.JPEG
266.0019	1.0008	2	15	5	27	n02094258_4955.JPEG	imagenet	266.0019	267.0027	1	1.4058	n02094258_4955.JPEG
276.0103	0.9843	2	15	5	28	sparoom.jpg	scenes	276.0103	276.9946	1	1.5817	sparoom.jpg
286.0020	1.0008	2	15	5	29	COCO_train2014_000000573830.jpg	coco	286.0020	287.0028	2	1.6375	COCO_train2014_000000573830.jpg
296.0104	0.9841	2	15	5	30	n04146614_3924.JPEG	imagenet	296.0104	296.9945	2	1.8694	n04146614_3924.JPEG
306.0021	1.0008	2	15	5	31	operatingroom1.jpg	scenes	306.0021	307.0029	1	1.7894	operatingroom1.jpg
316.0105	0.9841	2	15	5	32	COCO_train2014_000000161062.jpg	coco	316.0105	316.9946	2	1.4852	COCO_train2014_000000161062.jpg
326.0022	1.0008	2	15	5	33	COCO_train2014_000000244132.jpg	coco	326.0022	327.0030	2	1.5891	COCO_train2014_000000244132.jpg
336.0106	0.9841	2	15	5	34	COCO_train2014_000000504888.jpg	coco	336.0106	336.9947	2	1.6929	COCO_train2014_000000504888.jpg
346.0023	1.0008	2	15	5	35	COCO_train2014_000000257976.jpg	coco	346.0023	347.0031	1	1.4928	COCO_train2014_000000257976.jpg
356.0107	0.9848	2	15	5	36	COCO_train2014_000000435902.jpg	coco	356.0107	356.9955	1	1.5728	COCO_train2014_000000435902.jpg
366.0024	1.0008	2	15	5	37	n04131690_14713.JPEG	imagenet	366.0024	367.0032	2	1.7965	n04131690_14713.JPEG
