onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0244	0.9845	3	3	10	1	photographer_studio4.jpg	scenes	6.0244	7.0089	2	2.2867
16.0001	1.0005	3	3	10	2	COCO_train2014_000000207805.jpg	coco	16.0001	17.0006	1	2.1605
26.0081	1.0008	3	3	10	3	COCO_train2014_000000068996.jpg	coco	26.0081	27.0089	1	2.2185
35.9998	1.0009	3	3	10	4	minigolf3.jpg	scenes	35.9998	37.0006	3	2.4985
46.0082	1.0008	3	3	10	5	n04523525_23943.JPEG	imagenet	46.0082	47.0090	1	2.3143
55.9999	1.0008	3	3	10	6	COCO_train2014_000000219750.jpg	coco	55.9999	57.0008	3	2.1786
66.0083	1.0008	3	3	10	7	COCO_train2014_000000256785.jpg	coco	66.0083	67.0091	2	4.0425
76.0001	1.0008	3	3	10	8	n02108422_4646.JPEG	imagenet	76.0001	77.0009	1	4.3624
86.0085	1.0008	3	3	10	9	COCO_train2014_000000356565.jpg	coco	86.0085	87.0093	3	2.6263
96.0001	1.0008	3	3	10	10	COCO_train2014_000000547367.jpg	coco	96.0001	97.0010	2	1.9782
106.0086	1.0008	3	3	10	11	COCO_train2014_000000202326.jpg	coco	106.0086	107.0094	1	2.3860
116.0003	1.0008	3	3	10	12	arcade5.jpg	scenes	116.0003	117.0011	3	2.9859
126.0087	1.0008	3	3	10	13	dollhouse4.jpg	scenes	126.0087	127.0095	2	7.4337
136.0004	1.0008	3	3	10	14	COCO_train2014_000000461429.jpg	coco	136.0004	137.0012	2	4.4416
146.0088	1.0008	3	3	10	15	driveway8.jpg	rep_scenes	146.0088	147.0096	2	5.5935
156.0005	1.0009	3	3	10	16	n03916031_15296.JPEG	imagenet	156.0005	157.0014	3	3.1054
166.0089	1.0008	3	3	10	17	COCO_train2014_000000087126.jpg	coco	166.0089	167.0098	2	5.0972
176.0006	1.0009	3	3	10	18	n02486410_2596.JPEG	imagenet	176.0006	177.0015	1	2.0971
186.0091	1.0008	3	3	10	19	n04311004_2467.JPEG	imagenet	186.0091	187.0099	1	3.5850
196.0008	1.0008	3	3	10	20	waterfall_outdoor4.jpg	scenes	196.0008	197.0016	1	2.1609
206.0092	1.0008	3	3	10	21	n03207941_12917.JPEG	imagenet	206.0092	207.0100	3	3.2968
216.0009	1.0008	3	3	10	22	n02892201_13959.JPEG	imagenet	216.0009	217.0017	3	2.0647
226.0093	1.0008	3	3	10	23	n01944390_16952.JPEG	imagenet	226.0093	227.0101	1	2.6967
236.0010	1.0009	3	3	10	24	COCO_train2014_000000143420.jpg	coco	236.0010	237.0019	1	3.6645
246.0095	1.0008	3	3	10	25	COCO_train2014_000000363605.jpg	rep_coco	246.0095	247.0103	1	1.9524
256.0012	1.0008	3	3	10	26	COCO_train2014_000000412922.jpg	coco	256.0012	257.0020	2	2.9282
266.0095	1.0008	3	3	10	27	bridalboutique3.jpg	scenes	266.0095	267.0104	3	3.6721
276.0012	1.0008	3	3	10	28	n03676483_6920.JPEG	imagenet	276.0012	277.0021	1	3.8320
286.0097	1.0008	3	3	10	29	COCO_train2014_000000404282.jpg	coco	286.0097	287.0105	1	3.5998
296.0014	1.0008	3	3	10	30	n02102318_14888.JPEG	imagenet	296.0014	297.0022	1	3.4477
306.0098	1.0008	3	3	10	31	n04589890_218.JPEG	imagenet	306.0098	307.0106	2	2.4956
316.0015	1.0009	3	3	10	32	n02113023_2508.JPEG	imagenet	316.0015	317.0023	1	2.0395
326.0099	1.0008	3	3	10	33	beach1.jpeg	scenes	326.0099	327.0107	1	2.7674
336.0016	1.0008	3	3	10	34	COCO_train2014_000000559000.jpg	coco	336.0016	337.0024	1	2.4233
346.0100	1.0008	3	3	10	35	COCO_train2014_000000066253.jpg	coco	346.0100	347.0108	1	3.0632
356.0017	1.0009	3	3	10	36	n03992509_2567.JPEG	imagenet	356.0017	357.0026	1	2.9431
366.0101	0.9845	3	3	10	37	n02454379_9129.JPEG	imagenet	366.0101	366.9946	1	2.8309
