onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0297	0.9674	3	3	7	1	hotelRoom3.jpg	scenes	6.0297	6.9971	2	2.7359
16.0050	1.0008	3	3	7	2	COCO_train2014_000000451976.jpg	coco	16.0050	17.0058	1	2.4555
25.9972	1.0002	3	3	7	3	n03983396_2493.JPEG	imagenet	25.9972	26.9975	1	6.2337
36.0051	1.0008	3	3	7	4	COCO_train2014_000000225054.jpg	coco	36.0051	37.0059	2	3.2498
45.9968	1.0008	3	3	7	5	COCO_train2014_000000575164.jpg	coco	45.9968	46.9976	1	6.0099
56.0051	1.0008	3	3	7	6	n01807496_16700.JPEG	imagenet	56.0051	57.0060	1	2.0898
65.9968	1.0008	3	3	7	7	n02018207_10823.JPEG	imagenet	65.9968	66.9977	1	3.2817
76.0053	1.0008	3	3	7	8	COCO_train2014_000000125042.jpg	coco	76.0053	77.0061	3	3.0416
85.9974	1.0004	3	3	7	9	COCO_train2014_000000300072.jpg	rep_coco	85.9974	86.9978	2	4.7850
96.0059	1.0003	3	3	7	10	movie_theater5.jpg	scenes	96.0059	97.0062	2	2.7294
105.9971	1.0008	3	3	7	11	COCO_train2014_000000475952.jpg	coco	105.9971	106.9980	3	5.2331
116.0055	1.0008	3	3	7	12	n03977966_66080.JPEG	imagenet	116.0055	117.0063	3	2.8251
125.9972	1.0008	3	3	7	13	n04296562_22704.JPEG	imagenet	125.9972	126.9980	1	3.7690
136.0056	1.0009	3	3	7	14	n02869837_28668.JPEG	imagenet	136.0056	137.0065	1	3.0168
145.9973	1.0009	3	3	7	15	COCO_train2014_000000171479.jpg	coco	145.9973	146.9982	3	2.8807
156.0057	1.0009	3	3	7	16	n07715103_12793.JPEG	imagenet	156.0057	157.0066	2	4.5046
165.9975	1.0008	3	3	7	17	n03630383_3799.JPEG	imagenet	165.9975	166.9983	2	5.1444
176.0058	1.0008	3	3	7	18	COCO_train2014_000000070421.jpg	coco	176.0058	177.0067	1	1.9764
185.9978	1.0006	3	3	7	19	hayfield5.jpg	scenes	185.9978	186.9984	2	3.6882
196.0060	1.0008	3	3	7	20	n01985128_28908.JPEG	imagenet	196.0060	197.0068	2	3.3681
205.9977	1.0008	3	3	7	21	n02992529_42945.JPEG	imagenet	205.9977	206.9985	3	2.6720
216.0079	0.9990	3	3	7	22	swimmingpool3.jpg	scenes	216.0079	217.0069	1	4.2478
225.9978	1.0008	3	3	7	23	n02791270_6618.JPEG	imagenet	225.9978	226.9986	2	5.1197
236.0064	1.0007	3	3	7	24	COCO_train2014_000000455020.jpg	coco	236.0064	237.0070	3	4.9676
245.9979	1.0008	3	3	7	25	n04579145_1376.JPEG	imagenet	245.9979	246.9988	1	2.8396
256.0064	1.0007	3	3	7	26	COCO_train2014_000000383641.jpg	coco	256.0064	257.0071	1	3.9753
265.9980	1.0009	3	3	7	27	library_aisle9.jpg	scenes	265.9980	266.9989	2	3.3912
276.0083	0.9990	3	3	7	28	COCO_train2014_000000262690.jpg	coco	276.0083	277.0073	1	4.8551
285.9982	1.0008	3	3	7	29	shoestore8.jpg	scenes	285.9982	286.9990	3	3.3030
296.0078	0.9996	3	3	7	30	COCO_train2014_000000071550.jpg	coco	296.0078	297.0074	1	4.1268
305.9983	1.0008	3	3	7	31	COCO_train2014_000000043829.jpg	coco	305.9983	306.9991	2	5.6868
316.0079	0.9995	3	3	7	32	n03770679_1063.JPEG	imagenet	316.0079	317.0075	3	2.4307
325.9984	1.0008	3	3	7	33	COCO_train2014_000000209919.jpg	coco	325.9984	326.9992	1	3.4305
336.0076	1.0000	3	3	7	34	drymountains6.jpg	scenes	336.0076	337.0076	1	2.5504
345.9985	1.0008	3	3	7	35	COCO_train2014_000000078000.jpg	coco	345.9985	346.9993	1	1.8785
356.0074	1.0003	3	3	7	36	n03345487_28487.JPEG	rep_imagenet	356.0074	357.0077	3	2.0462
365.9986	1.0008	3	3	7	37	n07730033_793.JPEG	imagenet	365.9986	366.9994	1	1.9821
