onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0326	0.9671	2	14	10	1	COCO_train2014_000000407676.jpg	rep_coco	6.0326	6.9998	2	1.3665
16.0077	1.0008	2	14	10	2	livingroom.jpg	scenes	16.0077	17.0085	1	1.7443
25.9992	1.0008	2	14	10	3	COCO_train2014_000000498615.jpg	coco	25.9992	27.0001	2	1.5621
36.0077	1.0008	2	14	10	4	n02093428_1970.JPEG	imagenet	36.0077	37.0085	1	1.4503
45.9994	1.0008	2	14	10	5	n04482393_12995.JPEG	imagenet	45.9994	47.0002	1	1.5223
56.0078	1.0008	2	14	10	6	n01847000_13051.JPEG	imagenet	56.0078	57.0085	2	2.0582
65.9994	1.0008	2	14	10	7	COCO_train2014_000000114274.jpg	coco	65.9994	67.0002	0	0.0000
76.0078	1.0008	2	14	10	8	COCO_train2014_000000202050.jpg	coco	76.0078	77.0086	2	1.6016
85.9995	1.0008	2	14	10	9	coffeeshop4.jpg	scenes	85.9995	87.0003	1	1.6978
96.0079	1.0008	2	14	10	10	COCO_train2014_000000450383.jpg	coco	96.0079	97.0087	1	2.2095
105.9997	1.0007	2	14	10	11	COCO_train2014_000000149810.jpg	coco	105.9997	107.0004	2	1.9215
116.0080	1.0008	2	14	10	12	n04517823_11001.JPEG	rep_imagenet	116.0080	117.0088	2	1.7213
125.9997	1.0008	2	14	10	13	COCO_train2014_000000019863.jpg	coco	125.9997	127.0005	2	1.5212
136.0081	1.0008	2	14	10	14	n02701002_18950.JPEG	imagenet	136.0081	137.0089	2	1.8650
145.9998	1.0008	2	14	10	15	COCO_train2014_000000067347.jpg	coco	145.9998	147.0006	1	1.4489
156.0081	1.0008	2	14	10	16	COCO_train2014_000000462254.jpg	coco	156.0081	157.0089	2	1.7768
165.9998	1.0008	2	14	10	17	n03916031_4306.JPEG	imagenet	165.9998	167.0007	2	2.0405
176.0082	1.0008	2	14	10	18	n03794056_5175.JPEG	imagenet	176.0082	177.0091	3	1.8167
186.0000	1.0008	2	14	10	19	COCO_train2014_000000244578.jpg	coco	186.0000	187.0007	2	2.4559
196.0083	1.0008	2	14	10	20	COCO_train2014_000000442666.jpg	coco	196.0083	197.0091	1	1.8563
206.0001	1.0008	2	14	10	21	chickenCoop3.jpeg	scenes	206.0001	207.0008	1	1.9281
216.0084	1.0008	2	14	10	22	farmersmarket3.jpg	scenes	216.0084	217.0092	1	1.5760
226.0001	1.0008	2	14	10	23	COCO_train2014_000000322255.jpg	coco	226.0001	227.0009	2	1.6478
236.0085	1.0008	2	14	10	24	checkoutcounter2.jpg	scenes	236.0085	237.0093	1	2.0396
246.0002	1.0008	2	14	10	25	COCO_train2014_000000084061.jpg	coco	246.0002	247.0010	2	1.9675
256.0086	1.0008	2	14	10	26	n03201208_15820.JPEG	imagenet	256.0086	257.0094	1	1.6794
266.0003	1.0008	2	14	10	27	n01694178_1343.JPEG	imagenet	266.0003	267.0011	3	1.3672
276.0087	1.0008	2	14	10	28	n02089973_10124.JPEG	imagenet	276.0087	277.0094	1	1.5112
286.0004	1.0008	2	14	10	29	shootingrange2.jpg	scenes	286.0004	287.0011	3	2.0549
296.0087	1.0008	2	14	10	30	n01518878_6971.JPEG	imagenet	296.0087	297.0095	2	1.5989
306.0004	1.0008	2	14	10	31	n02108000_1868.JPEG	imagenet	306.0004	307.0012	1	1.3828
316.0088	1.0008	2	14	10	32	COCO_train2014_000000081476.jpg	coco	316.0088	317.0096	2	1.6788
326.0006	1.0008	2	14	10	33	n03180011_6063.JPEG	imagenet	326.0006	327.0013	3	1.8626
336.0089	1.0008	2	14	10	34	COCO_train2014_000000040399.jpg	coco	336.0089	337.0097	2	1.4063
346.0006	1.0008	2	14	10	35	n04141975_12834.JPEG	imagenet	346.0006	347.0014	2	1.7183
356.0090	1.0008	2	14	10	36	porch2.jpg	scenes	356.0090	357.0098	2	1.4382
366.0007	1.0008	2	14	10	37	n01688243_1815.JPEG	imagenet	366.0007	367.0015	3	1.6939
