onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0298	0.9675	2	6	4	1	n02098105_3911.JPEG	imagenet	6.0298	6.9972	1	1.5811
16.0051	1.0008	2	6	4	2	COCO_train2014_000000161354.jpg	coco	16.0051	17.0059	3	1.4606
25.9967	1.0008	2	6	4	3	COCO_train2014_000000196365.jpg	coco	25.9967	26.9976	3	1.6785
36.0051	1.0008	2	6	4	4	n12985857_3799.JPEG	imagenet	36.0051	37.0060	2	1.4867
45.9968	1.0009	2	6	4	5	n04004767_629.JPEG	imagenet	45.9968	46.9977	2	2.2623
56.0070	0.9990	2	6	4	6	COCO_train2014_000000340488.jpg	coco	56.0070	57.0061	1	1.5426
65.9970	1.0008	2	6	4	7	n03617480_5796.JPEG	imagenet	65.9970	66.9978	1	1.4306
76.0072	0.9990	2	6	4	8	COCO_train2014_000000564938.jpg	coco	76.0072	77.0062	1	1.3664
85.9971	1.0008	2	6	4	9	n07745940_20689.JPEG	imagenet	85.9971	86.9979	1	1.6463
96.0071	0.9992	2	6	4	10	COCO_train2014_000000488796.jpg	coco	96.0071	97.0063	2	1.7822
105.9972	1.0008	2	6	4	11	n02093754_6217.JPEG	imagenet	105.9972	106.9980	1	1.5581
116.0071	0.9994	2	6	4	12	desertvegetation6.jpg	scenes	116.0071	117.0064	2	1.9979
125.9973	1.0008	2	6	4	13	COCO_train2014_000000273120.jpg	coco	125.9973	126.9982	2	1.7738
136.0067	0.9999	2	6	4	14	COCO_train2014_000000541164.jpg	coco	136.0067	137.0065	2	1.7416
145.9974	1.0008	2	6	4	15	recordingstudio2.jpg	scenes	145.9974	146.9982	1	1.6135
156.0069	0.9998	2	6	4	16	library_aisle8.jpg	scenes	156.0069	157.0067	1	2.1893
165.9975	1.0009	2	6	4	17	COCO_train2014_000000523272.jpg	rep_coco	165.9975	166.9984	1	1.8293
176.0060	1.0008	2	6	4	18	COCO_train2014_000000475316.jpg	coco	176.0060	177.0068	1	1.5331
185.9977	1.0008	2	6	4	19	COCO_train2014_000000080084.jpg	coco	185.9977	186.9985	1	1.6051
196.0074	0.9995	2	6	4	20	COCO_train2014_000000228518.jpg	coco	196.0074	197.0069	0	0.0000
205.9978	1.0008	2	6	4	21	n02690373_7046.JPEG	imagenet	205.9978	206.9986	3	1.5645
216.0066	1.0004	2	6	4	22	breakroom3.jpg	scenes	216.0066	217.0070	2	1.5407
225.9979	1.0008	2	6	4	23	COCO_train2014_000000023392.jpg	coco	225.9979	226.9987	2	2.3565
236.0071	1.0000	2	6	4	24	n04487081_7521.JPEG	imagenet	236.0071	237.0071	2	1.6364
245.9980	1.0008	2	6	4	25	COCO_train2014_000000171564.jpg	coco	245.9980	246.9988	2	1.7803
256.0072	1.0001	2	6	4	26	minigolf3.jpg	scenes	256.0072	257.0072	0	0.0000
265.9981	1.0008	2	6	4	27	COCO_train2014_000000043776.jpg	coco	265.9981	266.9990	2	1.4921
276.0069	1.0005	2	6	4	28	firestation2.jpg	scenes	276.0069	277.0074	2	1.4120
285.9982	1.0008	2	6	4	29	lookout5.jpg	scenes	285.9982	286.9991	1	1.7799
296.0069	1.0006	2	6	4	30	COCO_train2014_000000113449.jpg	rep_coco	296.0069	297.0075	2	2.4597
305.9984	1.0008	2	6	4	31	n02190166_7731.JPEG	imagenet	305.9984	306.9992	3	1.5077
316.0068	1.0008	2	6	4	32	n04200800_20981.JPEG	imagenet	316.0068	317.0076	1	2.2354
325.9984	1.0009	2	6	4	33	COCO_train2014_000000415026.jpg	coco	325.9984	326.9993	1	1.5635
336.0069	1.0008	2	6	4	34	n04591157_1442.JPEG	rep_imagenet	336.0069	337.0077	1	1.9713
345.9986	1.0008	2	6	4	35	n02128757_5491.JPEG	imagenet	345.9986	346.9994	0	0.0000
356.0070	1.0008	2	6	4	36	n03216828_21284.JPEG	imagenet	356.0070	357.0078	0	0.0000
365.9987	1.0008	2	6	4	37	n04147183_25824.JPEG	imagenet	365.9987	366.9995	1	1.5549
