onset	duration	TR	Trial	StimOn	StimOff	cond	image	1back	Response	RT	Accuracy
12.0265	0.7673	6.013226	1	12.026453	12.793728	WkObject	bike.jpg	1	0	0.000000	correct rejection
13.0109	0.7836	6.505470	2	13.010941	13.794556	WkObject	crate.jpg	1	0	0.000000	correct rejection
14.0117	0.7836	7.005857	3	14.011715	14.795329	WkObject	surge.jpg	1	0	0.000000	correct rejection
15.0125	0.7837	7.506253	4	15.012507	15.796183	WkObject	calculator01.jpg	1	0	0.000000	correct rejection
16.0134	0.7836	8.006689	5	16.013378	16.797007	WkObject	plant01.jpg	1	0	0.000000	correct rejection
17.0146	0.7833	8.507276	6	17.014553	17.797844	WkObject	plant01.jpg	2	1	704.408169	hit              
17.9983	0.8004	8.999164	7	17.998328	18.798698	WkObject	garbage.jpg	1	1	6.942987	false alarm      
18.9992	0.8004	9.499584	8	18.999168	19.799535	WkObject	radiator.jpg	1	0	0.000000	correct rejection
20.0000	0.8004	9.999987	9	19.999975	20.800370	WkObject	safe.jpg	1	0	0.000000	correct rejection
21.0009	0.8003	10.500432	10	21.000865	21.801204	WkObject	flashlight.jpg	1	0	0.000000	correct rejection
22.0017	0.8004	11.000832	11	22.001665	22.802048	WkObject	camera.jpg	1	0	0.000000	correct rejection
23.0025	0.8004	11.501240	12	23.002480	23.802895	WkObject	camera.jpg	2	1	964.389086	hit              
24.0034	0.8004	12.001684	13	24.003369	24.803729	WkObject	umbrella2.jpg	1	1	2.135992	false alarm      
25.0042	0.8004	12.502089	14	25.004178	25.804569	WkObject	lock.jpg	1	0	0.000000	correct rejection
26.0051	0.8004	13.002527	15	26.005054	26.805439	WkObject	vase.jpg	1	0	0.000000	correct rejection
27.0063	0.7999	13.503168	16	27.006336	27.806265	WkObject	bench.jpg	1	0	0.000000	correct rejection
28.0069	6.0000	14.003432	fix	28.006864	0.000000	fix	fix	fix	fix	fix	n/a
34.0281	0.7673	17.014075	17	34.028150	34.795456	Scene	098.jpg	1	0	0.000000	correct rejection
35.0126	0.7836	17.506319	18	35.012639	35.796282	Scene	098.jpg	2	1	826.071978	hit              
35.9967	0.8004	17.998363	19	35.996726	36.797156	Scene	102.jpg	1	1	7.638216	false alarm      
36.9976	0.8004	18.498792	20	36.997584	37.797986	Scene	079.jpg	1	0	0.000000	correct rejection
37.9985	0.8003	18.999233	21	37.998466	38.798807	Scene	076.jpg	1	0	0.000000	correct rejection
38.9993	0.8003	19.499652	22	38.999304	39.799650	Scene	076.jpg	2	1	775.384188	hit              
40.0001	0.8004	20.000048	23	40.000096	40.800490	Scene	007.jpg	1	1	3.631115	false alarm      
41.0009	0.8004	20.500460	24	41.000920	41.801331	Scene	086.JPG	1	0	0.000000	correct rejection
42.0018	0.8004	21.000901	25	42.001801	42.802181	Scene	089.jpg	1	0	0.000000	correct rejection
