onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0311	0.9672	2	6	5	1	n04044716_4079.JPEG	rep_imagenet	6.0311	6.9982	2	1.5992
16.0061	1.0008	2	6	5	2	church6.jpg	scenes	16.0061	17.0069	3	1.3911
25.9977	1.0008	2	6	5	3	n03803284_6404.JPEG	imagenet	25.9977	26.9986	2	1.5693
36.0067	1.0002	2	6	5	4	n02504013_15866.JPEG	imagenet	36.0067	37.0070	1	1.4574
45.9979	1.0008	2	6	5	5	COCO_train2014_000000082945.jpg	coco	45.9979	46.9987	2	2.2651
56.0062	1.0009	2	6	5	6	n03887697_1847.JPEG	imagenet	56.0062	57.0071	2	1.4974
65.9980	1.0008	2	6	5	7	COCO_train2014_000000455486.jpg	coco	65.9980	66.9988	2	1.6814
76.0065	1.0007	2	6	5	8	n03160309_29344.JPEG	imagenet	76.0065	77.0072	2	2.1772
85.9981	1.0008	2	6	5	9	n02091134_12975.JPEG	imagenet	85.9981	86.9989	1	1.6492
96.0065	1.0008	2	6	5	10	newsstand5.jpg	scenes	96.0065	97.0073	1	2.2089
105.9982	1.0009	2	6	5	11	COCO_train2014_000000063482.jpg	coco	105.9982	106.9990	1	1.0649
116.0070	1.0005	2	6	5	12	COCO_train2014_000000026981.jpg	coco	116.0070	117.0074	2	1.5048
125.9983	1.0008	2	6	5	13	grocerystore5.jpg	scenes	125.9983	126.9991	2	2.4246
136.0069	1.0006	2	6	5	14	COCO_train2014_000000032474.jpg	coco	136.0069	137.0075	1	2.5445
145.9984	1.0009	2	6	5	15	COCO_train2014_000000083632.jpg	coco	145.9984	146.9993	3	1.8724
156.0068	1.0008	2	6	5	16	fountain7.jpg	scenes	156.0068	157.0076	1	1.4883
165.9986	1.0008	2	6	5	17	COCO_train2014_000000470613.jpg	coco	165.9986	166.9994	1	1.5442
176.0069	1.0008	2	6	5	18	n03100240_14200.JPEG	imagenet	176.0069	177.0078	1	2.4000
185.9987	1.0008	2	6	5	19	n03197337_1313.JPEG	imagenet	185.9987	186.9995	1	1.9438
196.0070	1.0008	2	6	5	20	n04136333_2487.JPEG	rep_imagenet	196.0070	197.0079	1	2.1037
205.9988	1.0008	2	6	5	21	ice_rink7.jpg	scenes	205.9988	206.9996	1	1.6637
216.0072	1.0008	2	6	5	22	COCO_train2014_000000123692.jpg	coco	216.0072	217.0080	2	2.2714
225.9989	1.0008	2	6	5	23	n02486410_7049.JPEG	imagenet	225.9989	226.9997	1	1.5434
236.0073	1.0008	2	6	5	24	COCO_train2014_000000516455.jpg	coco	236.0073	237.0081	2	1.6473
245.9990	1.0009	2	6	5	25	COCO_train2014_000000247893.jpg	coco	245.9990	246.9998	2	2.3191
256.0074	1.0008	2	6	5	26	n04367480_1601.JPEG	rep_imagenet	256.0074	257.0082	1	1.7911
265.9991	1.0008	2	6	5	27	COCO_train2014_000000059321.jpg	coco	265.9991	266.9999	1	2.5029
276.0075	1.0008	2	6	5	28	COCO_train2014_000000570016.jpg	coco	276.0075	277.0083	1	1.5349
285.9992	1.0008	2	6	5	29	n02091244_1606.JPEG	imagenet	285.9992	287.0000	1	1.6628
296.0076	1.0008	2	6	5	30	COCO_train2014_000000439241.jpg	coco	296.0076	297.0084	1	1.7107
305.9993	1.0008	2	6	5	31	movie_theater5.jpg	scenes	305.9993	307.0001	2	1.9105
316.0077	1.0008	2	6	5	32	n02113799_6304.JPEG	imagenet	316.0077	317.0085	1	1.3904
325.9994	1.0009	2	6	5	33	operatingroom3.jpg	scenes	325.9994	327.0002	2	1.7263
336.0078	1.0008	2	6	5	34	n02130308_13809.JPEG	imagenet	336.0078	337.0086	1	1.6061
345.9995	1.0008	2	6	5	35	COCO_train2014_000000262690.jpg	coco	345.9995	347.0003	1	1.6380
356.0079	1.0008	2	6	5	36	n02917067_629.JPEG	imagenet	356.0079	357.0087	3	1.6618
365.9996	1.0008	2	6	5	37	n01843383_8221.JPEG	imagenet	365.9996	367.0005	2	1.4617
