onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0362	0.9678	2	14	6	1	COCO_train2014_000000135094.jpg	coco	6.0362	7.0040	1	1.6965	COCO_train2014_000000135094.jpg
16.0116	0.9841	2	14	6	2	windmill2.jpg	scenes	16.0116	16.9957	1	1.5434	windmill2.jpg
26.0033	1.0008	2	14	6	3	COCO_train2014_000000352120.jpg	coco	26.0033	27.0041	2	1.6097	COCO_train2014_000000352120.jpg
36.0117	0.9842	2	14	6	4	COCO_train2014_000000267898.jpg	coco	36.0117	36.9959	1	1.4572	COCO_train2014_000000267898.jpg
46.0034	1.0008	2	14	6	5	COCO_train2014_000000329012.jpg	coco	46.0034	47.0042	1	1.4416	COCO_train2014_000000329012.jpg
56.0118	0.9841	2	14	6	6	n10565667_5063.JPEG	imagenet	56.0118	56.9959	1	1.6254	n10565667_5063.JPEG
66.0035	1.0008	2	14	6	7	COCO_train2014_000000068238.jpg	coco	66.0035	67.0043	1	1.3373	COCO_train2014_000000068238.jpg
76.0121	0.9839	2	14	6	8	n04507155_2676.JPEG	imagenet	76.0121	76.9960	1	1.4252	n04507155_2676.JPEG
86.0036	1.0008	2	14	6	9	COCO_train2014_000000381629.jpg	coco	86.0036	87.0044	2	1.5851	COCO_train2014_000000381629.jpg
96.0120	0.9841	2	14	6	10	n01877812_8604.JPEG	imagenet	96.0120	96.9962	1	1.6330	n01877812_8604.JPEG
106.0038	1.0008	2	14	6	11	COCO_train2014_000000294321.jpg	coco	106.0038	107.0046	2	1.0126	COCO_train2014_000000294321.jpg
116.0122	0.9841	2	14	6	12	COCO_train2014_000000028868.jpg	rep_coco	116.0122	116.9963	2	1.7368	COCO_train2014_000000028868.jpg
126.0047	1.0000	2	14	6	13	dollhouse3.jpg	scenes	126.0047	127.0047	1	1.4566	dollhouse3.jpg
136.0125	0.9840	2	14	6	14	n02002556_8524.JPEG	imagenet	136.0125	136.9964	2	1.6325	n02002556_8524.JPEG
146.0040	1.0008	2	14	6	15	COCO_train2014_000000073302.jpg	coco	146.0040	147.0048	2	1.5684	COCO_train2014_000000073302.jpg
156.0125	0.9840	2	14	6	16	COCO_train2014_000000229821.jpg	coco	156.0125	156.9965	1	1.6963	COCO_train2014_000000229821.jpg
166.0047	1.0002	2	14	6	17	COCO_train2014_000000018078.jpg	coco	166.0047	167.0049	3	1.7441	COCO_train2014_000000018078.jpg
176.0126	0.9841	2	14	6	18	HorseRaceTrack3.jpg	scenes	176.0126	176.9967	2	1.4396	HorseRaceTrack3.jpg
186.0046	1.0004	2	14	6	19	n03691459_6718.JPEG	imagenet	186.0046	187.0051	2	1.8399	n03691459_6718.JPEG
196.0143	0.9825	2	14	6	20	theater3.jpg	scenes	196.0143	196.9968	1	1.4557	theater3.jpg
206.0048	1.0004	2	14	6	21	n02093647_764.JPEG	imagenet	206.0048	207.0052	1	1.7677	n02093647_764.JPEG
215.9967	1.0003	2	14	6	22	COCO_train2014_000000065400.jpg	coco	215.9967	216.9969	2	1.6075	COCO_train2014_000000065400.jpg
226.0048	1.0005	2	14	6	23	n02106166_6320.JPEG	imagenet	226.0048	227.0053	1	1.3196	n02106166_6320.JPEG
235.9966	1.0004	2	14	6	24	banquetHall4.jpg	scenes	235.9966	236.9971	1	1.4633	banquetHall4.jpg
246.0055	1.0000	2	14	6	25	COCO_train2014_000000372943.jpg	coco	246.0055	247.0055	2	1.5591	COCO_train2014_000000372943.jpg
255.9969	1.0003	2	14	6	26	n04263257_8347.JPEG	imagenet	255.9969	256.9972	2	1.6471	n04263257_8347.JPEG
266.0049	1.0007	2	14	6	27	n02229544_250.JPEG	imagenet	266.0049	267.0056	3	1.4069	n02229544_250.JPEG
275.9967	1.0006	2	14	6	28	COCO_train2014_000000112805.jpg	rep_coco	275.9967	276.9973	1	1.4389	COCO_train2014_000000112805.jpg
286.0049	1.0008	2	14	6	29	n03124043_8095.JPEG	imagenet	286.0049	287.0057	2	1.4787	n03124043_8095.JPEG
295.9968	1.0006	2	14	6	30	n04270147_7710.JPEG	imagenet	295.9968	296.9974	2	2.0225	n04270147_7710.JPEG
306.0050	1.0008	2	14	6	31	nailsalon4.jpg	scenes	306.0050	307.0058	2	1.7987	nailsalon4.jpg
315.9969	1.0006	2	14	6	32	n02094433_1834.JPEG	imagenet	315.9969	316.9975	1	1.6144	n02094433_1834.JPEG
326.0051	1.0008	2	14	6	33	COCO_train2014_000000425066.jpg	coco	326.0051	327.0059	2	1.7743	COCO_train2014_000000425066.jpg
335.9970	1.0006	2	14	6	34	kindergarten_classroom7.jpg	scenes	335.9970	336.9977	1	1.6622	kindergarten_classroom7.jpg
346.0052	1.0008	2	14	6	35	n07718747_11173.JPEG	imagenet	346.0052	347.0061	2	1.6860	n07718747_11173.JPEG
355.9971	1.0007	2	14	6	36	n02091831_6251.JPEG	imagenet	355.9971	356.9978	1	1.4299	n02091831_6251.JPEG
366.0072	0.9990	2	14	6	37	COCO_train2014_000000364683.jpg	coco	366.0072	367.0062	1	1.4618	COCO_train2014_000000364683.jpg
