onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0296	0.9673	1	15	1	1	ShowJumping8.jpg	scenes	6.0296	6.9970	2	2.8765	ShowJumping8.jpg
16.0049	1.0008	1	15	1	2	n03776460_19270.JPEG	imagenet	16.0049	17.0057	3	1.6829	n03776460_19270.JPEG
25.9962	1.0011	1	15	1	3	chemicalplant4.jpg	scenes	25.9962	26.9973	1	5.4546	chemicalplant4.jpg
36.0050	1.0008	1	15	1	4	COCO_train2014_000000346583.jpg	coco	36.0050	37.0058	2	2.9664	COCO_train2014_000000346583.jpg
45.9964	1.0010	1	15	1	5	COCO_train2014_000000040399.jpg	coco	45.9964	46.9975	3	1.8311	COCO_train2014_000000040399.jpg
56.0051	1.0008	1	15	1	6	n04596742_20706.JPEG	imagenet	56.0051	57.0059	3	2.8224	n04596742_20706.JPEG
65.9969	1.0007	1	15	1	7	n03877472_15657.JPEG	imagenet	65.9969	66.9976	2	4.9587	n03877472_15657.JPEG
76.0056	1.0005	1	15	1	8	COCO_train2014_000000190177.jpg	coco	76.0056	77.0060	1	2.1906	COCO_train2014_000000190177.jpg
85.9969	1.0008	1	15	1	9	COCO_train2014_000000233873.jpg	coco	85.9969	86.9978	3	5.3186	COCO_train2014_000000233873.jpg
96.0057	1.0005	1	15	1	10	n04522168_29661.JPEG	rep_imagenet	96.0057	97.0062	2	3.2625	n04522168_29661.JPEG
105.9968	1.0011	1	15	1	11	n04557648_12671.JPEG	rep_imagenet	105.9968	106.9979	2	2.5503	n04557648_12671.JPEG
116.0055	1.0008	1	15	1	12	n03496892_20240.JPEG	imagenet	116.0055	117.0063	2	4.1741	n03496892_20240.JPEG
126.0139	0.9841	1	15	1	13	n01806567_12842.JPEG	imagenet	126.0139	126.9980	1	3.2702	n01806567_12842.JPEG
136.0057	1.0007	1	15	1	14	beach1.jpeg	scenes	136.0057	137.0065	1	2.2300	beach1.jpeg
145.9973	1.0009	1	15	1	15	canyon5.jpg	scenes	145.9973	146.9982	1	1.5419	canyon5.jpg
156.0061	1.0005	1	15	1	16	COCO_train2014_000000381961.jpg	coco	156.0061	157.0066	1	1.3738	COCO_train2014_000000381961.jpg
165.9975	1.0020	1	15	1	17	COCO_train2014_000000394008.jpg	coco	165.9975	166.9995	1	1.5337	COCO_train2014_000000394008.jpg
176.0061	1.0006	1	15	1	18	COCO_train2014_000000342639.jpg	coco	176.0061	177.0067	1	1.5498	COCO_train2014_000000342639.jpg
185.9977	1.0008	1	15	1	19	COCO_train2014_000000124711.jpg	coco	185.9977	186.9985	1	1.6296	COCO_train2014_000000124711.jpg
196.0064	1.0005	1	15	1	20	n03769881_1271.JPEG	imagenet	196.0064	197.0068	3	1.5414	n03769881_1271.JPEG
205.9978	1.0008	1	15	1	21	n03344393_8956.JPEG	imagenet	205.9978	206.9986	3	4.6773	n03344393_8956.JPEG
216.0065	1.0005	1	15	1	22	n02398521_11694.JPEG	imagenet	216.0065	217.0070	1	2.9492	n02398521_11694.JPEG
225.9979	1.0009	1	15	1	23	hedgemaze4.jpg	scenes	225.9979	226.9987	2	6.3249	hedgemaze4.jpg
236.0066	1.0006	1	15	1	24	hardwarestore2.jpg	scenes	236.0066	237.0071	3	1.8529	hardwarestore2.jpg
245.9981	1.0008	1	15	1	25	COCO_train2014_000000474024.jpg	coco	245.9981	246.9989	2	2.3089	COCO_train2014_000000474024.jpg
256.0065	1.0008	1	15	1	26	COCO_train2014_000000122964.jpg	coco	256.0065	257.0073	1	1.5089	COCO_train2014_000000122964.jpg
265.9982	1.0008	1	15	1	27	foodcourt6.jpg	scenes	265.9982	266.9990	3	1.7967	foodcourt6.jpg
276.0068	1.0006	1	15	1	28	COCO_train2014_000000559024.jpg	coco	276.0068	277.0074	2	4.7565	COCO_train2014_000000559024.jpg
285.9983	1.0008	1	15	1	29	n02093754_3799.JPEG	imagenet	285.9983	286.9991	1	5.9003	n02093754_3799.JPEG
296.0067	1.0008	1	15	1	30	COCO_train2014_000000488406.jpg	coco	296.0067	297.0075	3	1.4603	COCO_train2014_000000488406.jpg
305.9984	1.0008	1	15	1	31	n01860187_1133.JPEG	imagenet	305.9984	306.9993	1	1.2442	n01860187_1133.JPEG
316.0068	1.0008	1	15	1	32	COCO_train2014_000000079338.jpg	coco	316.0068	317.0077	1	2.0681	COCO_train2014_000000079338.jpg
325.9986	1.0008	1	15	1	33	n04065272_3226.JPEG	imagenet	325.9986	326.9994	1	3.3720	n04065272_3226.JPEG
336.0070	1.0008	1	15	1	34	n03697007_3431.JPEG	imagenet	336.0070	337.0078	2	1.8998	n03697007_3431.JPEG
345.9987	1.0008	1	15	1	35	n13054560_3451.JPEG	imagenet	345.9987	346.9995	2	6.0757	n13054560_3451.JPEG
356.0089	0.9991	1	15	1	36	COCO_train2014_000000414733.jpg	coco	356.0089	357.0079	2	3.6197	COCO_train2014_000000414733.jpg
365.9989	1.0008	1	15	1	37	n02100735_1814.JPEG	imagenet	365.9989	366.9997	1	1.2596	n02100735_1814.JPEG
