onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0250	0.9844	4	2	3	1	n04507155_27960.JPEG	imagenet	6.0250	7.0095	1	1.3620	n04507155_27960.JPEG
16.0003	1.0009	4	2	3	2	glaciers_outdoor.jpg	scenes	16.0003	17.0012	1	1.3013	glaciers_outdoor.jpg
26.0087	1.0008	4	2	3	3	n03961711_21196.JPEG	imagenet	26.0087	27.0095	2	1.3437	n03961711_21196.JPEG
36.0004	1.0008	4	2	3	4	COCO_train2014_000000178423.jpg	coco	36.0004	37.0013	2	1.4952	COCO_train2014_000000178423.jpg
46.0088	1.0008	4	2	3	5	n02814860_25582.JPEG	imagenet	46.0088	47.0097	1	1.6076	n02814860_25582.JPEG
56.0006	1.0008	4	2	3	6	n02219486_30190.JPEG	imagenet	56.0006	57.0013	1	1.3835	n02219486_30190.JPEG
66.0089	1.0008	4	2	3	7	COCO_train2014_000000242079.jpg	coco	66.0089	67.0097	3	1.3994	COCO_train2014_000000242079.jpg
76.0007	1.0008	4	2	3	8	trainStation3.jpg	scenes	76.0007	77.0015	2	1.3430	trainStation3.jpg
86.0090	1.0008	4	2	3	9	COCO_train2014_000000279197.jpg	coco	86.0090	87.0099	1	1.6071	COCO_train2014_000000279197.jpg
96.0008	1.0008	4	2	3	10	n12144580_11176.JPEG	imagenet	96.0008	97.0016	1	1.2790	n12144580_11176.JPEG
106.0092	1.0008	4	2	3	11	n02087394_19274.JPEG	imagenet	106.0092	107.0100	1	1.2469	n02087394_19274.JPEG
116.0009	1.0008	4	2	3	12	COCO_train2014_000000265453.jpg	coco	116.0009	117.0017	1	1.3667	COCO_train2014_000000265453.jpg
126.0093	1.0008	4	2	3	13	COCO_train2014_000000289791.jpg	coco	126.0093	127.0101	1	1.4306	COCO_train2014_000000289791.jpg
136.0010	1.0008	4	2	3	14	homeoffice.jpg	scenes	136.0010	137.0018	1	1.2466	homeoffice.jpg
146.0094	1.0008	4	2	3	15	park7.jpg	scenes	146.0094	147.0102	1	1.2784	park7.jpg
156.0011	1.0008	4	2	3	16	COCO_train2014_000000088449.jpg	rep_coco	156.0011	157.0019	2	1.2783	COCO_train2014_000000088449.jpg
166.0095	1.0008	4	2	3	17	n02442845_5338.JPEG	imagenet	166.0095	167.0103	1	1.2781	n02442845_5338.JPEG
176.0012	1.0009	4	2	3	18	COCO_train2014_000000081995.jpg	coco	176.0012	177.0020	1	1.3740	COCO_train2014_000000081995.jpg
186.0096	1.0008	4	2	3	19	COCO_train2014_000000321011.jpg	coco	186.0096	187.0104	2	1.4219	COCO_train2014_000000321011.jpg
196.0013	1.0008	4	2	3	20	museum3.jpg	scenes	196.0013	197.0021	1	1.3257	museum3.jpg
206.0098	1.0008	4	2	3	21	n03763968_3541.JPEG	imagenet	206.0098	207.0105	3	1.3737	n03763968_3541.JPEG
216.0014	1.0008	4	2	3	22	COCO_train2014_000000027665.jpg	coco	216.0014	217.0023	1	1.3496	COCO_train2014_000000027665.jpg
226.0099	1.0008	4	2	3	23	frontFoyer.jpg	scenes	226.0099	227.0107	1	1.2854	frontFoyer.jpg
236.0016	1.0008	4	2	3	24	n02492660_7004.JPEG	imagenet	236.0016	237.0024	1	1.5093	n02492660_7004.JPEG
246.0100	1.0008	4	2	3	25	COCO_train2014_000000443377.jpg	coco	246.0100	247.0108	3	1.4611	COCO_train2014_000000443377.jpg
256.0017	1.0008	4	2	3	26	COCO_train2014_000000017935.jpg	coco	256.0017	257.0025	2	1.6130	COCO_train2014_000000017935.jpg
266.0101	1.0008	4	2	3	27	n01943899_2192.JPEG	imagenet	266.0101	267.0109	2	1.5329	n01943899_2192.JPEG
276.0017	1.0009	4	2	3	28	wineVineyard7.jpg	scenes	276.0017	277.0026	1	1.2608	wineVineyard7.jpg
286.0102	0.9844	4	2	3	29	n10148035_12439.JPEG	imagenet	286.0102	286.9946	2	1.5408	n10148035_12439.JPEG
296.0019	1.0008	4	2	3	30	COCO_train2014_000000140347.jpg	coco	296.0019	297.0027	2	1.5885	COCO_train2014_000000140347.jpg
306.0103	0.9843	4	2	3	31	COCO_train2014_000000372775.jpg	rep_coco	306.0103	306.9946	2	1.3885	COCO_train2014_000000372775.jpg
316.0020	1.0008	4	2	3	32	COCO_train2014_000000326666.jpg	coco	316.0020	317.0028	1	2.0122	COCO_train2014_000000326666.jpg
326.0104	0.9841	4	2	3	33	COCO_train2014_000000236078.jpg	coco	326.0104	326.9945	2	1.2682	COCO_train2014_000000236078.jpg
336.0021	1.0008	4	2	3	34	COCO_train2014_000000294834.jpg	coco	336.0021	337.0029	1	1.1881	COCO_train2014_000000294834.jpg
346.0105	0.9841	4	2	3	35	n04019541_4621.JPEG	rep_imagenet	346.0105	346.9946	2	1.2361	n04019541_4621.JPEG
356.0022	1.0008	4	2	3	36	n02364673_9357.JPEG	imagenet	356.0022	357.0030	1	1.2758	n02364673_9357.JPEG
366.0106	0.9841	4	2	3	37	n03207743_10711.JPEG	imagenet	366.0106	366.9947	2	1.6997	n03207743_10711.JPEG
