onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0383	0.9678	1	10	1	1	n02480855_17419.JPEG	imagenet	6.0383	7.0060	1	1.9267
16.0137	0.9842	1	10	1	2	n04266014_8936.JPEG	imagenet	16.0137	16.9979	2	3.5427
26.0052	1.0009	1	10	1	3	cabana4.jpeg	scenes	26.0052	27.0061	1	1.7766
35.9974	1.0004	1	10	1	4	COCO_train2014_000000240904.jpg	coco	35.9974	36.9978	2	4.1762
46.0054	1.0008	1	10	1	5	newsstand4.jpg	scenes	46.0054	47.0062	3	2.0008
55.9973	1.0006	1	10	1	6	n04517823_11001.JPEG	imagenet	55.9973	56.9979	3	2.9363
66.0073	0.9990	1	10	1	7	n01518878_5028.JPEG	imagenet	66.0073	67.0063	1	2.0006
75.9972	1.0008	1	10	1	8	snowmountains3.jpg	scenes	75.9972	76.9980	1	1.3845
86.0056	1.0009	1	10	1	9	COCO_train2014_000000011373.jpg	coco	86.0056	87.0064	1	1.9284
96.0145	0.9837	1	10	1	10	COCO_train2014_000000092067.jpg	coco	96.0145	96.9981	2	1.4323
106.0057	1.0008	1	10	1	11	COCO_train2014_000000361193.jpg	coco	106.0057	107.0065	1	1.4642
115.9977	1.0006	1	10	1	12	COCO_train2014_000000170485.jpg	coco	115.9977	116.9982	2	1.2961
126.0075	0.9991	1	10	1	13	ISS3.jpg	scenes	126.0075	127.0067	1	2.0239
135.9975	1.0020	1	10	1	14	COCO_train2014_000000450584.jpg	coco	135.9975	136.9996	2	2.5038
146.0078	0.9990	1	10	1	15	COCO_train2014_000000557920.jpg	coco	146.0078	147.0067	2	1.3357
155.9977	1.0008	1	10	1	16	COCO_train2014_000000216378.jpg	coco	155.9977	156.9985	3	2.8554
166.0079	0.9989	1	10	1	17	COCO_train2014_000000231992.jpg	coco	166.0079	167.0069	1	3.9273
175.9978	1.0008	1	10	1	18	COCO_train2014_000000508456.jpg	coco	175.9978	176.9986	1	1.3032
186.0078	0.9992	1	10	1	19	n13052670_2612.JPEG	imagenet	186.0078	187.0070	2	2.1831
195.9979	1.0008	1	10	1	20	COCO_train2014_000000455020.jpg	coco	195.9979	196.9987	2	1.7830
206.0076	0.9995	1	10	1	21	n04033995_15656.JPEG	imagenet	206.0076	207.0071	1	1.4949
215.9980	1.0008	1	10	1	22	COCO_train2014_000000337479.jpg	coco	215.9980	216.9988	1	1.2548
226.0072	1.0000	1	10	1	23	bistrooutdoor6.jpg	scenes	226.0072	227.0072	2	2.5266
235.9982	1.0008	1	10	1	24	n02980441_3642.JPEG	imagenet	235.9982	236.9989	3	2.0384
246.0067	1.0006	1	10	1	25	n02119789_12428.JPEG	imagenet	246.0067	247.0073	1	1.5504
255.9983	1.0008	1	10	1	26	fireplace4.jpg	scenes	255.9983	256.9991	1	1.9981
266.0070	1.0004	1	10	1	27	COCO_train2014_000000422268.jpg	coco	266.0070	267.0075	2	3.9501
275.9983	1.0008	1	10	1	28	COCO_train2014_000000182642.jpg	rep_coco	275.9983	276.9991	3	1.8221
286.0072	1.0003	1	10	1	29	COCO_train2014_000000333615.jpg	coco	286.0072	287.0076	2	1.2780
295.9985	1.0008	1	10	1	30	n01685808_7293.JPEG	imagenet	295.9985	296.9993	1	2.3099
306.0072	1.0004	1	10	1	31	n02098286_2786.JPEG	imagenet	306.0072	307.0077	1	1.1977
315.9986	1.0008	1	10	1	32	n02415577_6949.JPEG	imagenet	315.9986	316.9994	1	1.4856
326.0070	1.0008	1	10	1	33	n04310018_13967.JPEG	imagenet	326.0070	327.0078	2	1.4936
335.9987	1.0008	1	10	1	34	n02123394_2455.JPEG	imagenet	335.9987	336.9995	1	1.3254
346.0073	1.0006	1	10	1	35	banquetHall2.jpg	rep_scenes	346.0073	347.0079	1	2.5252
355.9988	1.0008	1	10	1	36	n07747607_5707.JPEG	imagenet	355.9988	356.9996	2	1.9971
366.0072	1.0008	1	10	1	37	beach3.jpg	scenes	366.0072	367.0080	1	1.6771
