onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0246	0.9841	1	10	7	1	n02786058_18921.JPEG	imagenet	6.0246	7.0087	3	1.5257
15.9996	1.0009	1	10	7	2	n02099267_19571.JPEG	imagenet	15.9996	17.0005	1	1.3275
26.0080	1.0008	1	10	7	3	n02442845_5338.JPEG	imagenet	26.0080	27.0088	1	1.1296
35.9997	1.0008	1	10	7	4	COCO_train2014_000000328454.jpg	coco	35.9997	37.0005	1	1.3458
46.0081	1.0008	1	10	7	5	COCO_train2014_000000476481.jpg	coco	46.0081	47.0089	1	1.5778
55.9998	1.0008	1	10	7	6	COCO_train2014_000000369775.jpg	coco	55.9998	57.0006	3	2.0899
66.0082	1.0008	1	10	7	7	n04141327_8356.JPEG	imagenet	66.0082	67.0090	2	1.9056
76.0002	1.0009	1	10	7	8	n03884397_11236.JPEG	imagenet	76.0002	77.0011	2	2.1531
86.0083	1.0008	1	10	7	9	COCO_train2014_000000526968.jpg	coco	86.0083	87.0091	3	1.7215
96.0000	1.0008	1	10	7	10	COCO_train2014_000000443575.jpg	coco	96.0000	97.0009	2	2.4332
106.0085	1.0008	1	10	7	11	COCO_train2014_000000215357.jpg	coco	106.0085	107.0093	1	1.2571
116.0002	1.0007	1	10	7	12	baywindow5.jpg	scenes	116.0002	117.0010	2	1.6890
126.0087	1.0009	1	10	7	13	COCO_train2014_000000049550.jpg	coco	126.0087	127.0096	3	2.1927
136.0003	1.0008	1	10	7	14	n02666196_17282.JPEG	imagenet	136.0003	137.0011	2	3.5288
146.0087	1.0008	1	10	7	15	COCO_train2014_000000074714.jpg	coco	146.0087	147.0095	2	2.5285
156.0004	1.0009	1	10	7	16	n02835271_12743.JPEG	rep_imagenet	156.0004	157.0013	3	1.6166
166.0088	1.0009	1	10	7	17	n01843065_640.JPEG	rep_imagenet	166.0088	167.0097	1	2.2964
176.0005	1.0008	1	10	7	18	n07873807_7941.JPEG	imagenet	176.0005	177.0014	1	2.0083
186.0090	1.0008	1	10	7	19	COCO_train2014_000000492037.jpg	coco	186.0090	187.0098	1	2.2962
196.0007	1.0009	1	10	7	20	n02099267_5415.JPEG	imagenet	196.0007	197.0016	1	1.8320
206.0092	1.0008	1	10	7	21	observatory2.jpg	scenes	206.0092	207.0100	1	3.2000
216.0008	1.0008	1	10	7	22	n04461696_11148.JPEG	imagenet	216.0008	217.0017	3	1.7599
226.0093	1.0008	1	10	7	23	n02971356_2937.JPEG	imagenet	226.0093	227.0101	2	2.0157
236.0010	1.0008	1	10	7	24	COCO_train2014_000000297154.jpg	coco	236.0010	237.0018	2	1.4957
246.0094	1.0008	1	10	7	25	bowlingalley2.jpg	scenes	246.0094	247.0103	2	4.6234
256.0011	1.0008	1	10	7	26	COCO_train2014_000000474964.jpg	coco	256.0011	257.0019	1	5.1753
266.0096	1.0008	1	10	7	27	church4.jpg	scenes	266.0096	267.0103	3	2.3593
276.0012	1.0009	1	10	7	28	n04579145_6272.JPEG	imagenet	276.0012	277.0021	1	1.8793
286.0097	1.0008	1	10	7	29	sparoom7.jpg	scenes	286.0097	287.0105	1	4.9190
296.0014	1.0008	1	10	7	30	COCO_train2014_000000390782.jpg	coco	296.0014	297.0022	2	4.4390
306.0098	1.0008	1	10	7	31	COCO_train2014_000000061559.jpg	coco	306.0098	307.0106	3	2.2229
316.0015	1.0009	1	10	7	32	n02096437_4922.JPEG	imagenet	316.0015	317.0023	1	2.0627
326.0099	1.0008	1	10	7	33	COCO_train2014_000000578843.jpg	coco	326.0099	327.0108	2	4.7107
336.0017	1.0008	1	10	7	34	n04154565_10894.JPEG	imagenet	336.0017	337.0025	2	5.8465
346.0101	1.0008	1	10	7	35	n01871265_4209.JPEG	imagenet	346.0101	347.0109	1	1.3504
356.0018	1.0008	1	10	7	36	restaurant13.jpg	scenes	356.0018	357.0026	1	1.4143
366.0102	0.9843	1	10	7	37	artStudio3.jpg	scenes	366.0102	366.9945	1	1.4142
