onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0370	0.9682	1	10	4	1	n02111889_9724.JPEG	imagenet	6.0370	7.0052	1	1.3994
16.0124	0.9841	1	10	4	2	n04418357_1004.JPEG	imagenet	16.0124	16.9965	2	3.1268
26.0045	1.0004	1	10	4	3	parkinggarage3.jpg	rep_scenes	26.0045	27.0048	1	1.5852
35.9960	1.0006	1	10	4	4	n02108915_2916.JPEG	imagenet	35.9960	36.9966	1	1.2813
46.0041	1.0009	1	10	4	5	COCO_train2014_000000030109.jpg	coco	46.0041	47.0050	2	4.0573
55.9959	1.0008	1	10	4	6	diningroom3.jpg	scenes	55.9959	56.9967	1	1.3693
66.0043	1.0008	1	10	4	7	COCO_train2014_000000433826.jpg	coco	66.0043	67.0051	1	2.7532
75.9960	1.0008	1	10	4	8	fireplace2.jpg	scenes	75.9960	76.9968	1	3.2170
86.0044	1.0008	1	10	4	9	COCO_train2014_000000376407.jpg	coco	86.0044	87.0052	1	2.3049
95.9961	1.0008	1	10	4	10	dormroom10.jpg	scenes	95.9961	96.9969	3	4.5368
106.0046	1.0008	1	10	4	11	COCO_train2014_000000194850.jpg	coco	106.0046	107.0054	3	2.2803
115.9963	1.0008	1	10	4	12	COCO_train2014_000000454565.jpg	coco	115.9963	116.9971	2	1.5686
126.0047	1.0008	1	10	4	13	n03347037_2263.JPEG	imagenet	126.0047	127.0055	2	3.2564
135.9964	1.0009	1	10	4	14	COCO_train2014_000000043150.jpg	coco	135.9964	136.9972	1	3.4244
146.0057	0.9999	1	10	4	15	n03930630_884.JPEG	imagenet	146.0057	147.0056	3	1.5523
155.9965	1.0008	1	10	4	16	n04344873_8289.JPEG	imagenet	155.9965	156.9974	1	1.9282
166.0058	0.9999	1	10	4	17	COCO_train2014_000000126321.jpg	coco	166.0058	167.0058	1	1.3602
175.9966	1.0009	1	10	4	18	airplanecabin1.jpg	scenes	175.9966	176.9975	3	2.0078
186.0057	1.0002	1	10	4	19	COCO_train2014_000000484528.jpg	coco	186.0057	187.0059	2	2.7117
195.9968	1.0008	1	10	4	20	COCO_train2014_000000526035.jpg	coco	195.9968	196.9976	1	1.5517
206.0057	1.0004	1	10	4	21	n02106382_1345.JPEG	imagenet	206.0057	207.0060	1	1.5356
215.9969	1.0008	1	10	4	22	n02992211_35871.JPEG	imagenet	215.9969	216.9977	1	1.6396
226.0054	1.0007	1	10	4	23	COCO_train2014_000000406116.jpg	coco	226.0054	227.0061	1	1.4794
235.9971	1.0008	1	10	4	24	n03478589_2647.JPEG	imagenet	235.9971	236.9978	3	1.6234
246.0057	1.0006	1	10	4	25	n02115913_1608.JPEG	imagenet	246.0057	247.0063	1	1.3671
255.9972	1.0008	1	10	4	26	COCO_train2014_000000181038.jpg	coco	255.9972	256.9980	1	1.3592
266.0061	1.0003	1	10	4	27	n02909870_15595.JPEG	imagenet	266.0061	267.0064	2	3.5669
275.9973	1.0008	1	10	4	28	hometheater7.jpg	scenes	275.9973	276.9981	1	1.2228
286.0057	1.0008	1	10	4	29	n04355933_2835.JPEG	imagenet	286.0057	287.0065	2	2.1586
295.9974	1.0008	1	10	4	30	COCO_train2014_000000444880.jpg	coco	295.9974	296.9982	2	1.4226
306.0058	1.0009	1	10	4	31	n07860988_7618.JPEG	imagenet	306.0058	307.0066	3	1.7024
315.9975	1.0008	1	10	4	32	shower3.jpg	scenes	315.9975	316.9984	2	2.2782
326.0059	1.0008	1	10	4	33	COCO_train2014_000000447182.jpg	coco	326.0059	327.0068	2	1.7822
335.9977	1.0008	1	10	4	34	COCO_train2014_000000479035.jpg	rep_coco	335.9977	336.9985	1	1.4301
346.0061	1.0008	1	10	4	35	n03793489_8323.JPEG	imagenet	346.0061	347.0069	3	3.6619
355.9978	1.0008	1	10	4	36	lightingstore1.jpg	scenes	355.9978	356.9986	1	2.7179
366.0062	1.0008	1	10	4	37	COCO_train2014_000000392115.jpg	coco	366.0062	367.0070	2	1.6458
