onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0333	0.9675	1	10	9	1	n04517823_10308.JPEG	imagenet	6.0333	7.0008	3	1.6913	n04517823_10308.JPEG
16.0101	0.9993	1	10	9	2	n03785016_17731.JPEG	imagenet	16.0101	17.0094	3	3.3900	n03785016_17731.JPEG
26.0003	1.0008	1	10	9	3	COCO_train2014_000000471315.jpg	coco	26.0003	27.0011	1	1.2808	COCO_train2014_000000471315.jpg
36.0087	1.0008	1	10	9	4	COCO_train2014_000000550396.jpg	coco	36.0087	37.0095	3	2.0881	COCO_train2014_000000550396.jpg
46.0004	1.0008	1	10	9	5	campsite3.jpg	scenes	46.0004	47.0012	1	1.9367	campsite3.jpg
56.0088	1.0008	1	10	9	6	n03259280_6950.JPEG	imagenet	56.0088	57.0096	1	2.8645	n03259280_6950.JPEG
66.0005	1.0008	1	10	9	7	citystreet11.jpg	scenes	66.0005	67.0013	3	2.5044	citystreet11.jpg
76.0089	1.0008	1	10	9	8	n02094433_7227.JPEG	imagenet	76.0089	77.0097	1	1.2724	n02094433_7227.JPEG
86.0007	1.0008	1	10	9	9	n03804744_2445.JPEG	imagenet	86.0007	87.0014	3	1.7043	n03804744_2445.JPEG
96.0090	1.0008	1	10	9	10	n02883205_22710.JPEG	imagenet	96.0090	97.0099	3	2.2080	n02883205_22710.JPEG
106.0008	1.0008	1	10	9	11	n03623198_3026.JPEG	imagenet	106.0008	107.0016	1	2.6319	n03623198_3026.JPEG
116.0092	1.0008	1	10	9	12	bambooforest.jpg	scenes	116.0092	117.0100	1	3.8237	bambooforest.jpg
126.0009	1.0008	1	10	9	13	COCO_train2014_000000303133.jpg	coco	126.0009	127.0017	2	6.1916	COCO_train2014_000000303133.jpg
136.0093	1.0008	1	10	9	14	COCO_train2014_000000144817.jpg	coco	136.0093	137.0101	1	1.4393	COCO_train2014_000000144817.jpg
146.0010	1.0009	1	10	9	15	n02099601_5488.JPEG	imagenet	146.0010	147.0018	1	2.6075	n02099601_5488.JPEG
156.0094	1.0008	1	10	9	16	COCO_train2014_000000185549.jpg	coco	156.0094	157.0102	1	1.7913	COCO_train2014_000000185549.jpg
166.0012	1.0008	1	10	9	17	frontFoyer7.jpg	scenes	166.0012	167.0019	1	1.3113	frontFoyer7.jpg
176.0095	1.0008	1	10	9	18	cafeteria5.jpg	scenes	176.0095	177.0103	3	2.4311	cafeteria5.jpg
186.0013	1.0008	1	10	9	19	COCO_train2014_000000536884.jpg	coco	186.0013	187.0021	2	3.9590	COCO_train2014_000000536884.jpg
196.0097	1.0008	1	10	9	20	COCO_train2014_000000450864.jpg	rep_coco	196.0097	197.0105	1	3.2229	COCO_train2014_000000450864.jpg
206.0014	1.0008	1	10	9	21	n03291819_10579.JPEG	imagenet	206.0014	207.0022	2	4.1348	n03291819_10579.JPEG
216.0098	1.0008	1	10	9	22	COCO_train2014_000000125586.jpg	coco	216.0098	217.0106	1	1.2147	COCO_train2014_000000125586.jpg
226.0015	1.0008	1	10	9	23	COCO_train2014_000000099580.jpg	coco	226.0015	227.0023	2	2.2786	COCO_train2014_000000099580.jpg
236.0099	1.0008	1	10	9	24	runway2.jpg	scenes	236.0099	237.0107	2	1.2788	runway2.jpg
246.0016	1.0009	1	10	9	25	COCO_train2014_000000088274.jpg	coco	246.0016	247.0024	2	4.0061	COCO_train2014_000000088274.jpg
256.0100	1.0008	1	10	9	26	COCO_train2014_000000438045.jpg	coco	256.0100	257.0108	2	2.9502	COCO_train2014_000000438045.jpg
266.0018	1.0008	1	10	9	27	COCO_train2014_000000139561.jpg	coco	266.0018	267.0026	1	1.3020	COCO_train2014_000000139561.jpg
276.0101	1.0008	1	10	9	28	n02128385_393.JPEG	imagenet	276.0101	277.0109	1	1.9740	n02128385_393.JPEG
286.0018	1.0008	1	10	9	29	classroom5.jpg	scenes	286.0018	287.0026	2	3.2299	classroom5.jpg
296.0102	0.9844	1	10	9	30	n02077923_361.JPEG	imagenet	296.0102	296.9946	1	1.9258	n02077923_361.JPEG
306.0020	1.0008	1	10	9	31	COCO_train2014_000000518954.jpg	coco	306.0020	307.0028	1	1.3177	COCO_train2014_000000518954.jpg
316.0104	0.9842	1	10	9	32	n03457902_14354.JPEG	imagenet	316.0104	316.9946	1	2.4375	n03457902_14354.JPEG
326.0021	1.0008	1	10	9	33	n02895154_28027.JPEG	imagenet	326.0021	327.0029	1	1.9654	n02895154_28027.JPEG
336.0105	0.9841	1	10	9	34	COCO_train2014_000000537393.jpg	coco	336.0105	336.9946	1	1.3253	COCO_train2014_000000537393.jpg
346.0022	1.0008	1	10	9	35	COCO_train2014_000000198319.jpg	coco	346.0022	347.0030	3	1.5733	COCO_train2014_000000198319.jpg
356.0106	0.9847	1	10	9	36	COCO_train2014_000000376643.jpg	rep_coco	356.0106	356.9953	1	1.5171	COCO_train2014_000000376643.jpg
366.0023	1.0008	1	10	9	37	n02927161_4653.JPEG	imagenet	366.0023	367.0031	1	2.5810	n02927161_4653.JPEG
