onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0352	0.9679	1	10	2	1	n02094114_5825.JPEG	imagenet	6.0352	7.0031	1	1.3041
16.0106	0.9838	1	10	2	2	carFactory2.jpg	scenes	16.0106	16.9944	3	2.0465
26.0022	1.0008	1	10	2	3	n10565667_5063.JPEG	imagenet	26.0022	27.0030	2	3.0488
36.0106	0.9841	1	10	2	4	COCO_train2014_000000139754.jpg	coco	36.0106	36.9947	1	2.1126
46.0023	1.0008	1	10	2	5	n02799071_9214.JPEG	imagenet	46.0023	47.0032	2	1.5452
56.0107	0.9847	1	10	2	6	museum6.jpg	scenes	56.0107	56.9955	1	1.7210
66.0025	1.0008	1	10	2	7	COCO_train2014_000000438154.jpg	coco	66.0025	67.0032	2	4.0008
76.0108	0.9846	1	10	2	8	bakery5.jpg	scenes	76.0108	76.9954	2	4.8887
86.0025	1.0008	1	10	2	9	n02777292_26189.JPEG	imagenet	86.0025	87.0033	3	3.0886
96.0110	0.9845	1	10	2	10	n01494475_3853.JPEG	imagenet	96.0110	96.9955	3	3.1205
106.0027	1.0008	1	10	2	11	COCO_train2014_000000319747.jpg	coco	106.0027	107.0035	1	2.8163
116.0111	0.9844	1	10	2	12	n02489166_12553.JPEG	imagenet	116.0111	116.9954	1	1.9523
126.0028	1.0008	1	10	2	13	COCO_train2014_000000254682.jpg	coco	126.0028	127.0036	2	2.0002
136.0112	0.9843	1	10	2	14	COCO_train2014_000000106168.jpg	coco	136.0112	136.9954	1	3.6800
146.0028	1.0009	1	10	2	15	COCO_train2014_000000552589.jpg	coco	146.0028	147.0037	1	1.3920
156.0113	0.9845	1	10	2	16	COCO_train2014_000000490888.jpg	coco	156.0113	156.9958	2	2.7677
166.0030	1.0008	1	10	2	17	n02206856_1366.JPEG	rep_imagenet	166.0030	167.0038	1	3.7596
176.0114	0.9843	1	10	2	18	n04040759_5145.JPEG	imagenet	176.0114	176.9957	1	3.9196
186.0031	1.0008	1	10	2	19	coffeeshop5.jpg	scenes	186.0031	187.0039	1	1.8635
196.0115	0.9841	1	10	2	20	COCO_train2014_000000268008.jpg	coco	196.0115	196.9957	2	1.6553
206.0032	1.0008	1	10	2	21	COCO_train2014_000000136111.jpg	coco	206.0032	207.0040	1	1.5112
216.0116	0.9841	1	10	2	22	n02097298_7926.JPEG	imagenet	216.0116	216.9958	1	1.4711
226.0033	1.0009	1	10	2	23	COCO_train2014_000000514563.jpg	coco	226.0033	227.0042	3	2.6629
236.0118	0.9841	1	10	2	24	cubicle7.jpg	scenes	236.0118	236.9959	3	2.2228
246.0035	1.0008	1	10	2	25	glaciers_outdoor2.jpg	scenes	246.0035	247.0043	1	1.5907
256.0119	0.9841	1	10	2	26	COCO_train2014_000000074390.jpg	coco	256.0119	256.9960	1	1.3586
266.0036	1.0008	1	10	2	27	COCO_train2014_000000196365.jpg	coco	266.0036	267.0044	3	2.9104
276.0120	0.9841	1	10	2	28	fabricstore3.jpg	scenes	276.0120	276.9961	2	2.6302
286.0037	1.0008	1	10	2	29	n03045698_3644.JPEG	imagenet	286.0037	287.0045	1	1.7662
295.9951	1.0011	1	10	2	30	n03461385_91813.JPEG	rep_imagenet	295.9951	296.9962	3	1.4701
306.0038	1.0008	1	10	2	31	n04074963_2601.JPEG	imagenet	306.0038	307.0046	3	2.1740
315.9952	1.0011	1	10	2	32	COCO_train2014_000000224100.jpg	coco	315.9952	316.9963	2	3.1738
326.0039	1.0008	1	10	2	33	n03976467_8893.JPEG	imagenet	326.0039	327.0047	2	2.2137
335.9953	1.0011	1	10	2	34	n02190166_7731.JPEG	imagenet	335.9953	336.9964	3	3.0376
346.0041	1.0008	1	10	2	35	n02526121_5718.JPEG	imagenet	346.0041	347.0048	1	2.5576
355.9954	1.0011	1	10	2	36	n03710193_23457.JPEG	imagenet	355.9954	356.9965	2	5.0854
366.0041	1.0008	1	10	2	37	COCO_train2014_000000130681.jpg	coco	366.0041	367.0049	1	1.4133
