onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0271	0.9841	1	15	7	1	n03761084_2939.JPEG	imagenet	6.0271	7.0112	1	1.4590
16.0021	1.0009	1	15	7	2	hospitalroom3.jpg	scenes	16.0021	17.0030	3	1.3439
26.0105	0.9841	1	15	7	3	n02860847_13251.JPEG	imagenet	26.0105	26.9946	2	3.4577
36.0022	1.0008	1	15	7	4	COCO_train2014_000000011856.jpg	coco	36.0022	37.0030	3	1.3295
46.0106	0.9841	1	15	7	5	COCO_train2014_000000372943.jpg	coco	46.0106	46.9947	2	2.0099
56.0023	1.0008	1	15	7	6	COCO_train2014_000000010046.jpg	coco	56.0023	57.0031	3	3.5618
66.0107	0.9841	1	15	7	7	hospitalroom4.jpg	scenes	66.0107	66.9948	3	1.4098
76.0024	1.0008	1	15	7	8	minigolf8.jpg	scenes	76.0024	77.0032	1	2.3456
86.0108	0.9846	1	15	7	9	COCO_train2014_000000145638.jpg	coco	86.0108	86.9954	2	2.2654
96.0025	1.0009	1	15	7	10	COCO_train2014_000000521739.jpg	coco	96.0025	97.0033	3	2.7773
106.0109	0.9843	1	15	7	11	n02356798_2870.JPEG	rep_imagenet	106.0109	106.9953	1	1.4893
116.0027	1.0008	1	15	7	12	COCO_train2014_000000251702.jpg	coco	116.0027	117.0035	3	3.3931
126.0111	0.9842	1	15	7	13	n15075141_13093.JPEG	imagenet	126.0111	126.9953	3	1.8490
136.0028	1.0008	1	15	7	14	planetarium1.jpg	scenes	136.0028	137.0036	1	3.3449
146.0112	0.9842	1	15	7	15	COCO_train2014_000000416279.jpg	coco	146.0112	146.9954	2	1.5368
156.0030	1.0008	1	15	7	16	n03950228_19944.JPEG	imagenet	156.0030	157.0038	3	1.6487
166.0113	0.9842	1	15	7	17	treehouse4.jpg	scenes	166.0113	166.9956	1	2.0565
176.0031	1.0008	1	15	7	18	arcade4.jpg	scenes	176.0031	177.0039	1	2.0804
186.0115	0.9841	1	15	7	19	n02111500_5675.JPEG	imagenet	186.0115	186.9956	1	1.6324
196.0032	1.0008	1	15	7	20	COCO_train2014_000000021718.jpg	coco	196.0032	197.0040	3	1.4643
206.0116	0.9842	1	15	7	21	COCO_train2014_000000193385.jpg	coco	206.0116	206.9958	2	1.8002
216.0033	1.0009	1	15	7	22	n03220513_6075.JPEG	imagenet	216.0033	217.0042	2	3.5761
226.0118	0.9841	1	15	7	23	jewelrystore3.jpg	scenes	226.0118	226.9959	3	6.0158
236.0036	1.0008	1	15	7	24	COCO_train2014_000000024193.jpg	coco	236.0036	237.0043	2	1.8239
246.0119	0.9841	1	15	7	25	COCO_train2014_000000151830.jpg	coco	246.0119	246.9960	2	2.1596
256.0036	1.0008	1	15	7	26	n04201297_3736.JPEG	imagenet	256.0036	257.0045	3	2.1836
266.0121	0.9841	1	15	7	27	n03924679_1201.JPEG	imagenet	266.0121	266.9962	3	1.5755
276.0038	1.0008	1	15	7	28	COCO_train2014_000000057631.jpg	coco	276.0038	277.0046	1	1.4795
285.9952	1.0011	1	15	7	29	n07802026_17333.JPEG	imagenet	285.9952	286.9963	1	1.7914
296.0039	1.0008	1	15	7	30	n04465501_9705.JPEG	imagenet	296.0039	297.0047	2	1.8313
306.0123	0.9842	1	15	7	31	n07579787_9672.JPEG	imagenet	306.0123	306.9965	2	3.8470
316.0040	1.0009	1	15	7	32	n03825788_8895.JPEG	imagenet	316.0040	317.0049	1	4.8949
325.9955	1.0011	1	15	7	33	COCO_train2014_000000297871.jpg	coco	325.9955	326.9966	2	1.1749
336.0041	1.0009	1	15	7	34	n03942813_9877.JPEG	imagenet	336.0041	337.0050	2	6.0627
345.9961	1.0006	1	15	7	35	COCO_train2014_000000014546.jpg	coco	345.9961	346.9967	3	2.3187
356.0043	1.0008	1	15	7	36	COCO_train2014_000000405401.jpg	rep_coco	356.0043	357.0051	2	1.4386
365.9961	1.0007	1	15	7	37	n03544143_162.JPEG	imagenet	365.9961	366.9969	1	4.1664
