onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0399	0.9676	1	3	1	1	n01608432_13826.JPEG	imagenet	6.0399	7.0075	1	3.9893
16.0151	0.9841	1	3	1	2	COCO_train2014_000000015823.jpg	coco	16.0151	16.9992	1	1.5590
26.0082	0.9993	1	3	1	3	COCO_train2014_000000139815.jpg	coco	26.0082	27.0075	2	3.8096
35.9984	1.0008	1	3	1	4	n02951585_2812.JPEG	imagenet	35.9984	36.9993	2	3.2328
46.0075	1.0002	1	3	1	5	COCO_train2014_000000463320.jpg	coco	46.0075	47.0077	3	4.0093
55.9986	1.0008	1	3	1	6	COCO_train2014_000000505057.jpg	coco	55.9986	56.9994	2	3.8570
66.0076	1.0001	1	3	1	7	jail3.jpg	scenes	66.0076	67.0077	3	3.0651
75.9987	1.0008	1	3	1	8	hayfield6.jpg	scenes	75.9987	76.9995	1	2.0970
86.0075	1.0003	1	3	1	9	COCO_train2014_000000535994.jpg	coco	86.0075	87.0079	1	2.1129
95.9988	1.0008	1	3	1	10	HorseRaceTrack2.jpg	scenes	95.9988	96.9996	3	3.6008
106.0074	1.0006	1	3	1	11	COCO_train2014_000000022166.jpg	coco	106.0074	107.0080	1	1.8808
115.9989	1.0008	1	3	1	12	n04579145_1376.JPEG	imagenet	115.9989	116.9997	2	3.8005
126.0076	1.0005	1	3	1	13	skatepark10.jpg	scenes	126.0076	127.0081	3	2.4004
135.9990	1.0008	1	3	1	14	n03201208_7071.JPEG	imagenet	135.9990	136.9998	2	3.7362
146.0083	0.9999	1	3	1	15	n03590841_7585.JPEG	imagenet	146.0083	147.0082	1	2.3682
155.9991	1.0008	1	3	1	16	n04591157_1442.JPEG	imagenet	155.9991	156.9999	2	1.8561
166.0075	1.0008	1	3	1	17	n04228054_56.JPEG	imagenet	166.0075	167.0083	2	1.6640
175.9993	1.0008	1	3	1	18	n02948072_5567.JPEG	imagenet	175.9993	177.0001	3	4.6477
186.0077	1.0007	1	3	1	19	COCO_train2014_000000470999.jpg	coco	186.0077	187.0085	2	2.8637
195.9994	1.0008	1	3	1	20	n04153751_11146.JPEG	imagenet	195.9994	197.0002	2	3.7597
206.0078	1.0008	1	3	1	21	churchInside2.jpg	scenes	206.0078	207.0086	1	2.6075
215.9995	1.0008	1	3	1	22	COCO_train2014_000000050624.jpg	coco	215.9995	217.0003	1	2.0233
226.0079	1.0008	1	3	1	23	n02101006_8380.JPEG	rep_imagenet	226.0079	227.0087	1	1.8873
235.9996	1.0008	1	3	1	24	COCO_train2014_000000286690.jpg	coco	235.9996	237.0004	3	3.0630
246.0080	1.0008	1	3	1	25	n02443484_3544.JPEG	imagenet	246.0080	247.0088	1	1.6470
255.9997	1.0008	1	3	1	26	COCO_train2014_000000225829.jpg	coco	255.9997	257.0005	2	2.4627
266.0081	1.0008	1	3	1	27	van_interior2.jpg	scenes	266.0081	267.0089	3	2.2387
275.9999	1.0007	1	3	1	28	COCO_train2014_000000263599.jpg	coco	275.9999	277.0006	2	1.8626
286.0082	1.0008	1	3	1	29	n02699494_2522.JPEG	imagenet	286.0082	287.0090	3	2.1744
295.9999	1.0008	1	3	1	30	COCO_train2014_000000333152.jpg	coco	295.9999	297.0007	2	2.1264
306.0083	1.0008	1	3	1	31	n09399592_21478.JPEG	imagenet	306.0083	307.0091	1	1.8543
316.0000	1.0008	1	3	1	32	recordingstudio1.jpg	rep_scenes	316.0000	317.0008	2	2.4701
326.0084	1.0008	1	3	1	33	COCO_train2014_000000560396.jpg	coco	326.0084	327.0092	3	2.6300
336.0002	1.0008	1	3	1	34	drymountains5.jpg	scenes	336.0002	337.0009	2	2.4539
346.0085	1.0008	1	3	1	35	COCO_train2014_000000437516.jpg	coco	346.0085	347.0093	3	1.7898
356.0003	1.0008	1	3	1	36	n04264628_25149.JPEG	imagenet	356.0003	357.0011	2	1.8378
366.0087	1.0008	1	3	1	37	n03637318_10842.JPEG	imagenet	366.0087	367.0095	2	1.7336
