onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0265	0.9842	4	2	4	1	n02092339_318.JPEG	imagenet	6.0265	7.0106	1	1.2365
16.0015	1.0008	4	2	4	2	postoffice3.jpg	scenes	16.0015	17.0023	2	1.5997
26.0099	1.0007	4	2	4	3	COCO_train2014_000000081841.jpg	coco	26.0099	27.0106	2	1.2822
36.0015	1.0009	4	2	4	4	COCO_train2014_000000137150.jpg	coco	36.0015	37.0024	1	1.4501
46.0100	1.0008	4	2	4	5	COCO_train2014_000000165492.jpg	coco	46.0100	47.0108	2	1.0583
56.0017	1.0008	4	2	4	6	n02422699_10807.JPEG	imagenet	56.0017	57.0025	1	1.3701
66.0101	1.0008	4	2	4	7	barbershop5.jpg	scenes	66.0101	67.0109	2	1.5461
76.0018	1.0008	4	2	4	8	COCO_train2014_000000367853.jpg	coco	76.0018	77.0026	1	1.3299
86.0102	0.9844	4	2	4	9	COCO_train2014_000000485605.jpg	coco	86.0102	86.9946	3	1.2738
96.0019	1.0008	4	2	4	10	COCO_train2014_000000061215.jpg	rep_coco	96.0019	97.0027	2	1.5293
106.0103	0.9842	4	2	4	11	n02782093_5363.JPEG	imagenet	106.0103	106.9945	1	1.5215
116.0020	1.0008	4	2	4	12	COCO_train2014_000000405401.jpg	rep_coco	116.0020	117.0028	1	1.4176
126.0104	0.9841	4	2	4	13	n02423022_6896.JPEG	imagenet	126.0104	126.9945	1	1.3213
136.0021	1.0008	4	2	4	14	COCO_train2014_000000151163.jpg	coco	136.0021	137.0029	1	1.3612
146.0105	0.9848	4	2	4	15	COCO_train2014_000000541856.jpg	coco	146.0105	146.9954	2	1.3771
156.0023	1.0008	4	2	4	16	n03201208_15820.JPEG	imagenet	156.0023	157.0030	1	1.2970
166.0106	0.9848	4	2	4	17	baseball6.jpg	scenes	166.0106	166.9954	2	1.4730
176.0024	1.0008	4	2	4	18	COCO_train2014_000000009024.jpg	coco	176.0024	177.0032	2	1.5450
186.0108	0.9846	4	2	4	19	n01669191_12735.JPEG	imagenet	186.0108	186.9954	2	1.3686
196.0024	1.0009	4	2	4	20	n04040759_5145.JPEG	rep_imagenet	196.0024	197.0033	1	1.2485
206.0108	0.9848	4	2	4	21	COCO_train2014_000000176551.jpg	coco	206.0108	206.9957	1	1.2644
216.0026	1.0008	4	2	4	22	COCO_train2014_000000512380.jpg	coco	216.0026	217.0034	2	1.4242
226.0110	0.9844	4	2	4	23	library_aisle10.jpg	scenes	226.0110	226.9954	2	1.4882
236.0027	1.0008	4	2	4	24	greenhouse.jpg	scenes	236.0027	237.0035	1	1.4240
246.0111	0.9843	4	2	4	25	restaurantkitchen3.jpg	scenes	246.0111	246.9954	2	1.2400
256.0028	1.0008	4	2	4	26	fireplace5.jpg	scenes	256.0028	257.0036	1	1.2718
266.0112	0.9842	4	2	4	27	n02823750_2943.JPEG	imagenet	266.0112	266.9954	1	1.2397
276.0029	1.0008	4	2	4	28	COCO_train2014_000000439139.jpg	coco	276.0029	277.0037	1	1.1755
286.0113	0.9841	4	2	4	29	n03424325_7337.JPEG	imagenet	286.0113	286.9954	2	1.3834
296.0031	1.0008	4	2	4	30	COCO_train2014_000000257976.jpg	coco	296.0031	297.0038	2	1.3753
306.0114	0.9841	4	2	4	31	COCO_train2014_000000081042.jpg	coco	306.0114	306.9955	2	1.2791
316.0031	1.0008	4	2	4	32	n02094114_4176.JPEG	imagenet	316.0031	317.0039	1	1.2790
326.0115	0.9841	4	2	4	33	COCO_train2014_000000218772.jpg	coco	326.0115	326.9957	1	1.3109
336.0032	1.0008	4	2	4	34	n04613696_1557.JPEG	imagenet	336.0032	337.0041	2	1.6068
346.0116	0.9841	4	2	4	35	n03724870_11453.JPEG	imagenet	346.0116	346.9958	1	1.3107
356.0034	1.0008	4	2	4	36	n04371774_728.JPEG	imagenet	356.0034	357.0042	2	1.4067
366.0117	0.9841	4	2	4	37	n03085013_23483.JPEG	imagenet	366.0117	366.9959	1	1.3344
