onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0280	0.9675	2	1	10	1	n02096294_4267.JPEG	imagenet	6.0280	6.9955	1	1.7716
16.0033	1.0008	2	1	10	2	n03272010_3139.JPEG	imagenet	16.0033	17.0042	2	1.4556
26.0117	0.9845	2	1	10	3	n04251144_13296.JPEG	imagenet	26.0117	26.9962	1	1.6980
36.0034	1.0008	2	1	10	4	n02727426_11476.JPEG	imagenet	36.0034	37.0042	1	1.5141
46.0118	0.9841	2	1	10	5	n02129604_8786.JPEG	imagenet	46.0118	46.9959	1	1.5063
56.0035	1.0008	2	1	10	6	COCO_train2014_000000166678.jpg	coco	56.0035	57.0043	1	1.4021
66.0119	0.9841	2	1	10	7	n04465501_9230.JPEG	rep_imagenet	66.0119	66.9960	1	1.6502
76.0036	1.0008	2	1	10	8	n03599486_3567.JPEG	imagenet	76.0036	77.0044	2	2.1218
86.0120	0.9841	2	1	10	9	pantry2.jpg	scenes	86.0120	86.9962	1	1.4899
96.0039	1.0007	2	1	10	10	cave4.jpg	scenes	96.0039	97.0046	1	1.5696
105.9952	1.0011	2	1	10	11	COCO_train2014_000000416008.jpg	coco	105.9952	106.9963	1	1.4815
116.0038	1.0008	2	1	10	12	n03781244_15818.JPEG	imagenet	116.0038	117.0047	2	1.4576
125.9953	1.0011	2	1	10	13	nursery5.jpg	scenes	125.9953	126.9964	2	1.6893
136.0040	1.0008	2	1	10	14	COCO_train2014_000000333152.jpg	coco	136.0040	137.0048	2	2.4251
145.9954	1.0011	2	1	10	15	garbagedump3.jpg	scenes	145.9954	146.9966	1	1.8651
156.0042	1.0008	2	1	10	16	COCO_train2014_000000129334.jpg	coco	156.0042	157.0049	2	1.6250
165.9961	1.0006	2	1	10	17	COCO_train2014_000000030340.jpg	coco	165.9961	166.9967	1	1.5288
176.0044	1.0007	2	1	10	18	n03658185_5584.JPEG	imagenet	176.0044	177.0051	2	1.5847
185.9961	1.0007	2	1	10	19	COCO_train2014_000000570785.jpg	rep_coco	185.9961	186.9968	2	1.5206
196.0052	1.0000	2	1	10	20	classroom2.jpg	scenes	196.0052	197.0052	1	1.9605
205.9962	1.0008	2	1	10	21	COCO_train2014_000000338169.jpg	coco	205.9962	206.9969	2	2.0482
216.0045	1.0008	2	1	10	22	COCO_train2014_000000066696.jpg	coco	216.0045	217.0053	2	1.5124
225.9962	1.0008	2	1	10	23	n02088632_2841.JPEG	imagenet	225.9962	226.9971	1	1.7601
236.0046	1.0008	2	1	10	24	COCO_train2014_000000164564.jpg	coco	236.0046	237.0054	1	1.6161
245.9963	1.0008	2	1	10	25	COCO_train2014_000000199126.jpg	coco	245.9963	246.9972	2	1.7358
256.0051	1.0004	2	1	10	26	n03874599_10119.JPEG	imagenet	256.0051	257.0056	2	1.4480
265.9962	1.0011	2	1	10	27	n02730930_15174.JPEG	imagenet	265.9962	266.9973	2	1.9119
276.0052	1.0005	2	1	10	28	museum6.jpg	scenes	276.0052	277.0057	1	1.6395
285.9966	1.0008	2	1	10	29	COCO_train2014_000000241026.jpg	coco	285.9966	286.9974	2	1.3915
296.0053	1.0004	2	1	10	30	n07718472_4516.JPEG	imagenet	296.0053	297.0058	1	1.7993
305.9967	1.0008	2	1	10	31	gazebo3.jpg	scenes	305.9967	306.9975	1	1.7912
316.0052	1.0007	2	1	10	32	n02108089_344.JPEG	imagenet	316.0052	317.0059	1	1.6471
325.9968	1.0008	2	1	10	33	n07584110_6892.JPEG	imagenet	325.9968	326.9976	1	1.8071
336.0053	1.0008	2	1	10	34	COCO_train2014_000000533551.jpg	coco	336.0053	337.0060	2	1.8390
345.9970	1.0007	2	1	10	35	COCO_train2014_000000092221.jpg	coco	345.9970	346.9978	2	1.4948
356.0053	1.0008	2	1	10	36	COCO_train2014_000000216539.jpg	coco	356.0053	357.0062	2	1.6227
365.9970	1.0008	2	1	10	37	COCO_train2014_000000535871.jpg	coco	365.9970	366.9979	2	2.0065
