onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0246	0.9841	3	2	9	1	COCO_train2014_000000007932.jpg	coco	6.0246	7.0088	2	1.7972	COCO_train2014_000000007932.jpg
15.9997	1.0009	3	2	9	2	COCO_train2014_000000444346.jpg	coco	15.9997	17.0005	1	2.4386	COCO_train2014_000000444346.jpg
26.0082	1.0007	3	2	9	3	cornfield3.jpg	scenes	26.0082	27.0089	2	2.6810	cornfield3.jpg
35.9998	1.0008	3	2	9	4	COCO_train2014_000000225383.jpg	rep_coco	35.9998	37.0007	2	3.2251	COCO_train2014_000000225383.jpg
46.0083	1.0008	3	2	9	5	pavilion2.jpg	scenes	46.0083	47.0091	2	2.8253	pavilion2.jpg
56.0000	1.0008	3	2	9	6	COCO_train2014_000000332692.jpg	coco	56.0000	57.0008	1	2.7293	COCO_train2014_000000332692.jpg
66.0084	1.0008	3	2	9	7	COCO_train2014_000000098480.jpg	coco	66.0084	67.0092	2	4.2571	COCO_train2014_000000098480.jpg
76.0001	1.0009	3	2	9	8	sidewalk2.jpg	scenes	76.0001	77.0010	3	5.5131	sidewalk2.jpg
86.0086	1.0008	3	2	9	9	n04037443_34400.JPEG	imagenet	86.0086	87.0094	1	3.1686	n04037443_34400.JPEG
96.0003	1.0008	3	2	9	10	COCO_train2014_000000172582.jpg	coco	96.0003	97.0012	3	2.0649	COCO_train2014_000000172582.jpg
106.0088	1.0008	3	2	9	11	n01819313_2418.JPEG	imagenet	106.0088	107.0096	1	2.0487	n01819313_2418.JPEG
116.0005	1.0008	3	2	9	12	COCO_train2014_000000074461.jpg	coco	116.0005	117.0014	2	2.1046	COCO_train2014_000000074461.jpg
126.0090	1.0008	3	2	9	13	COCO_train2014_000000224869.jpg	coco	126.0090	127.0098	1	2.2646	COCO_train2014_000000224869.jpg
136.0007	1.0009	3	2	9	14	COCO_train2014_000000137706.jpg	coco	136.0007	137.0015	2	1.9526	COCO_train2014_000000137706.jpg
146.0091	1.0008	3	2	9	15	COCO_train2014_000000399337.jpg	rep_coco	146.0091	147.0099	1	3.0885	COCO_train2014_000000399337.jpg
156.0009	1.0008	3	2	9	16	baseball5.jpg	scenes	156.0009	157.0017	2	5.3123	baseball5.jpg
166.0093	1.0008	3	2	9	17	icecream4.jpg	scenes	166.0093	167.0101	2	2.5442	icecream4.jpg
176.0010	1.0009	3	2	9	18	photographer_studio2.jpg	scenes	176.0010	177.0019	2	3.0802	photographer_studio2.jpg
186.0095	1.0008	3	2	9	19	COCO_train2014_000000367048.jpg	coco	186.0095	187.0103	1	6.4719	COCO_train2014_000000367048.jpg
196.0012	1.0008	3	2	9	20	n02397096_2283.JPEG	imagenet	196.0012	197.0021	2	3.7279	n02397096_2283.JPEG
206.0097	1.0008	3	2	9	21	n04398044_3768.JPEG	imagenet	206.0097	207.0105	2	3.2557	n04398044_3768.JPEG
216.0014	1.0008	3	2	9	22	hardwarestore1.jpg	rep_scenes	216.0014	217.0022	3	2.3117	hardwarestore1.jpg
226.0098	1.0008	3	2	9	23	COCO_train2014_000000222921.jpg	coco	226.0098	227.0106	1	1.9277	COCO_train2014_000000222921.jpg
236.0016	1.0008	3	2	9	24	n07565083_1120.JPEG	imagenet	236.0016	237.0024	3	3.8395	n07565083_1120.JPEG
246.0100	1.0008	3	2	9	25	n03134739_8862.JPEG	imagenet	246.0100	247.0108	2	2.9834	n03134739_8862.JPEG
256.0017	1.0008	3	2	9	26	COCO_train2014_000000466827.jpg	coco	256.0017	257.0025	1	2.3914	COCO_train2014_000000466827.jpg
266.0101	1.0008	3	2	9	27	COCO_train2014_000000200814.jpg	coco	266.0101	267.0109	2	3.3912	COCO_train2014_000000200814.jpg
276.0019	1.0008	3	2	9	28	COCO_train2014_000000210065.jpg	coco	276.0019	277.0027	2	2.8231	COCO_train2014_000000210065.jpg
286.0103	0.9843	3	2	9	29	n03124170_7720.JPEG	imagenet	286.0103	286.9946	2	2.9510	n03124170_7720.JPEG
296.0020	1.0008	3	2	9	30	n02119789_7090.JPEG	imagenet	296.0020	297.0028	1	2.8390	n02119789_7090.JPEG
306.0105	0.9841	3	2	9	31	COCO_train2014_000000565875.jpg	coco	306.0105	306.9945	1	2.5828	COCO_train2014_000000565875.jpg
316.0022	1.0008	3	2	9	32	n04612504_3286.JPEG	imagenet	316.0022	317.0030	1	5.3428	n04612504_3286.JPEG
326.0106	0.9841	3	2	9	33	n03337140_17569.JPEG	imagenet	326.0106	326.9947	3	1.8708	n03337140_17569.JPEG
336.0024	1.0008	3	2	9	34	poolhall2.jpeg	scenes	336.0024	337.0032	2	5.0466	poolhall2.jpeg
346.0108	0.9850	3	2	9	35	n03787032_7779.JPEG	imagenet	346.0108	346.9957	1	2.3985	n03787032_7779.JPEG
356.0025	1.0009	3	2	9	36	n02096585_53.JPEG	imagenet	356.0025	357.0033	2	1.6465	n02096585_53.JPEG
366.0109	0.9841	3	2	9	37	n02797295_9188.JPEG	imagenet	366.0109	366.9951	2	2.9582	n02797295_9188.JPEG
