onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0396	0.9678	3	2	8	1	n02492035_4336.JPEG	imagenet	6.0396	7.0073	1	1.7417
16.0150	0.9841	3	2	8	2	COCO_train2014_000000195027.jpg	coco	16.0150	16.9991	2	4.6783
26.0084	0.9990	3	2	8	3	park2.jpg	scenes	26.0084	27.0074	1	3.5287
35.9983	1.0008	3	2	8	4	n02797295_13746.JPEG	rep_imagenet	35.9983	36.9991	1	2.2487
46.0073	1.0002	3	2	8	5	COCO_train2014_000000356771.jpg	coco	46.0073	47.0075	2	2.1770
55.9984	1.0008	3	2	8	6	COCO_train2014_000000119505.jpg	coco	55.9984	56.9992	2	3.4489
66.0080	0.9996	3	2	8	7	COCO_train2014_000000008027.jpg	coco	66.0080	67.0076	1	1.9128
75.9985	1.0008	3	2	8	8	COCO_train2014_000000028367.jpg	coco	75.9985	76.9993	1	1.8567
86.0077	1.0001	3	2	8	9	n02128925_3869.JPEG	imagenet	86.0077	87.0077	1	2.7685
95.9987	1.0008	3	2	8	10	n02321529_12622.JPEG	imagenet	95.9987	96.9995	2	2.3763
106.0075	1.0004	3	2	8	11	COCO_train2014_000000523236.jpg	rep_coco	106.0075	107.0078	1	1.9123
115.9988	1.0008	3	2	8	12	playroom3.jpeg	scenes	115.9988	116.9996	1	3.0242
126.0079	1.0000	3	2	8	13	COCO_train2014_000000011358.jpg	coco	126.0079	127.0080	2	5.3360
135.9988	1.0009	3	2	8	14	n02342885_2292.JPEG	imagenet	135.9988	136.9997	3	5.7598
146.0083	0.9998	3	2	8	15	n03617480_5796.JPEG	rep_imagenet	146.0083	147.0081	1	2.6393
155.9990	1.0008	3	2	8	16	porch.jpg	scenes	155.9990	156.9998	2	2.8476
166.0077	1.0005	3	2	8	17	RVinside4.jpg	scenes	166.0077	167.0082	2	2.4953
175.9991	1.0008	3	2	8	18	COCO_train2014_000000262012.jpg	coco	175.9991	176.9999	1	3.1593
186.0078	1.0005	3	2	8	19	n03485407_8249.JPEG	imagenet	186.0078	187.0083	2	2.2951
195.9992	1.0008	3	2	8	20	COCO_train2014_000000274108.jpg	coco	195.9992	197.0000	1	2.6151
206.0076	1.0008	3	2	8	21	n02447366_17624.JPEG	imagenet	206.0076	207.0084	1	5.0229
215.9993	1.0008	3	2	8	22	n03045698_7044.JPEG	imagenet	215.9993	217.0001	2	2.0788
226.0079	1.0006	3	2	8	23	COCO_train2014_000000364368.jpg	coco	226.0079	227.0085	1	2.2467
235.9994	1.0008	3	2	8	24	n03534580_2964.JPEG	imagenet	235.9994	237.0003	2	5.4786
246.0078	1.0008	3	2	8	25	COCO_train2014_000000443377.jpg	coco	246.0078	247.0087	1	1.6065
255.9996	1.0008	3	2	8	26	COCO_train2014_000000018571.jpg	coco	255.9996	257.0004	2	5.0463
266.0080	1.0008	3	2	8	27	COCO_train2014_000000372775.jpg	coco	266.0080	267.0088	3	3.1023
275.9997	1.0008	3	2	8	28	n04596742_10368.JPEG	imagenet	275.9997	277.0005	1	2.1021
286.0081	1.0008	3	2	8	29	brewery4.jpg	scenes	286.0081	287.0089	2	4.1660
295.9998	1.0008	3	2	8	30	n01582220_120.JPEG	imagenet	295.9998	297.0006	1	2.2699
306.0082	1.0008	3	2	8	31	COCO_train2014_000000406292.jpg	coco	306.0082	307.0090	1	2.6138
315.9999	1.0008	3	2	8	32	waterfall_outdoor11.jpg	scenes	315.9999	317.0007	1	2.8697
326.0083	1.0008	3	2	8	33	n02107142_20241.JPEG	imagenet	326.0083	327.0091	1	4.6934
336.0000	1.0008	3	2	8	34	sushibar8.jpg	scenes	336.0000	337.0008	1	1.8455
346.0084	1.0008	3	2	8	35	COCO_train2014_000000268418.jpg	coco	346.0084	347.0092	2	1.7973
356.0001	1.0008	3	2	8	36	n03888605_25017.JPEG	imagenet	356.0001	357.0009	3	3.9331
366.0085	1.0008	3	2	8	37	n03793489_4253.JPEG	imagenet	366.0085	367.0093	2	2.5570
