onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0387	0.9677	3	2	6	1	COCO_train2014_000000340283.jpg	coco	6.0387	7.0064	1	2.3343
16.0141	0.9842	3	2	6	2	n01532829_11283.JPEG	imagenet	16.0141	16.9983	1	1.0038
26.0057	1.0008	3	2	6	3	balconyIN.jpg	scenes	26.0057	27.0065	2	4.6248
35.9973	1.0008	3	2	6	4	n02950826_22506.JPEG	imagenet	35.9973	36.9982	3	6.0803
46.0058	1.0008	3	2	6	5	citystreet9.jpg	scenes	46.0058	47.0066	2	4.2884
55.9975	1.0008	3	2	6	6	COCO_train2014_000000191740.jpg	coco	55.9975	56.9983	1	2.4483
66.0063	1.0004	3	2	6	7	n07831146_8193.JPEG	imagenet	66.0063	67.0067	1	2.5367
75.9975	1.0009	3	2	6	8	n03788195_12146.JPEG	imagenet	75.9975	76.9984	1	2.5126
86.0059	1.0008	3	2	6	9	doctor6.jpg	scenes	86.0059	87.0068	3	2.0644
95.9977	1.0008	3	2	6	10	COCO_train2014_000000131967.jpg	coco	95.9977	96.9985	1	2.4244
106.0061	1.0008	3	2	6	11	n02895154_35255.JPEG	imagenet	106.0061	107.0069	2	1.8641
115.9978	1.0008	3	2	6	12	auto_showroom1.jpg	scenes	115.9978	116.9986	2	4.4801
126.0062	1.0009	3	2	6	13	jewelrystore6.jpg	scenes	126.0062	127.0070	3	3.7599
135.9979	1.0009	3	2	6	14	n04355338_8539.JPEG	imagenet	135.9979	136.9988	2	5.0957
146.0065	1.0007	3	2	6	15	n03218198_23089.JPEG	imagenet	146.0065	147.0071	1	3.0317
155.9980	1.0008	3	2	6	16	COCO_train2014_000000039196.jpg	coco	155.9980	156.9989	1	2.4315
166.0082	0.9991	3	2	6	17	COCO_train2014_000000540735.jpg	coco	166.0082	167.0073	2	3.8474
175.9981	1.0009	3	2	6	18	n04252077_15114.JPEG	imagenet	175.9981	176.9990	2	5.3593
186.0084	0.9989	3	2	6	19	n02797295_13746.JPEG	rep_imagenet	186.0084	187.0074	1	1.2552
195.9983	1.0008	3	2	6	20	COCO_train2014_000000143323.jpg	coco	195.9983	196.9991	1	5.0550
206.0082	0.9993	3	2	6	21	COCO_train2014_000000197068.jpg	coco	206.0082	207.0075	2	2.6709
215.9984	1.0008	3	2	6	22	movie_theater4.jpg	scenes	215.9984	216.9992	3	2.6228
226.0080	0.9996	3	2	6	23	n04200800_20981.JPEG	imagenet	226.0080	227.0076	2	3.7026
235.9985	1.0008	3	2	6	24	COCO_train2014_000000215023.jpg	coco	235.9985	236.9993	1	2.7745
246.0078	0.9999	3	2	6	25	COCO_train2014_000000461208.jpg	coco	246.0078	247.0077	2	4.4703
255.9987	1.0008	3	2	6	26	n02105162_456.JPEG	imagenet	255.9987	256.9994	1	1.8943
266.0077	1.0001	3	2	6	27	gasstation6.jpg	scenes	266.0077	267.0078	3	3.8782
275.9987	1.0008	3	2	6	28	COCO_train2014_000000212380.jpg	coco	275.9987	276.9996	2	2.3500
286.0081	0.9998	3	2	6	29	COCO_train2014_000000447457.jpg	coco	286.0081	287.0079	3	2.0379
295.9989	1.0008	3	2	6	30	COCO_train2014_000000171374.jpg	coco	295.9989	296.9997	3	1.9419
306.0088	0.9993	3	2	6	31	n02013706_6959.JPEG	imagenet	306.0088	307.0081	1	6.1577
315.9990	1.0008	3	2	6	32	n01847000_14760.JPEG	imagenet	315.9990	316.9998	1	2.0056
326.0075	1.0007	3	2	6	33	n04026417_26908.JPEG	rep_imagenet	326.0075	327.0082	2	4.3655
335.9990	1.0008	3	2	6	34	COCO_train2014_000000300072.jpg	rep_coco	335.9990	336.9999	1	7.8133
346.0079	1.0004	3	2	6	35	COCO_train2014_000000317061.jpg	coco	346.0079	347.0083	3	2.5812
355.9992	1.0008	3	2	6	36	n03207743_10711.JPEG	imagenet	355.9992	357.0000	2	2.5491
366.0076	1.0008	3	2	6	37	COCO_train2014_000000441172.jpg	coco	366.0076	367.0084	1	2.2850
