onset	duration	TR	Trial	StimOn	StimOff	cond	image	1back	Response	RT	Accuracy
12.0232	0.7837	6.011591	1	12.023182	12.806847	Scene	134.jpg	1	0	0.000000	correct rejection
13.0074	0.8003	6.503692	2	13.007384	13.807718	Scene	027.jpg	1	0	0.000000	correct rejection
14.0090	0.7995	7.004483	3	14.008965	14.808455	Scene	046.jpg	1	0	0.000000	correct rejection
15.0090	0.8003	7.504513	4	15.009026	15.809303	Scene	130.jpg	1	0	0.000000	correct rejection
16.0099	0.7836	8.004927	5	16.009854	16.793456	Scene	130.jpg	2	1	940.146923	hit              
17.0110	0.7833	8.505488	6	17.010975	17.794306	Scene	010.jpg	1	1	7.390022	false alarm      
18.0115	0.7837	9.005735	7	18.011470	18.795177	Scene	014.jpg	1	0	0.000000	correct rejection
19.0123	0.7837	9.506163	8	19.012325	19.795999	Scene	078.jpg	1	0	0.000000	correct rejection
19.9965	0.8003	9.998253	9	19.996506	20.796832	Scene	106.jpg	1	0	0.000000	correct rejection
21.0140	0.7836	10.507023	10	21.014045	21.797652	Scene	020.jpg	1	0	0.000000	correct rejection
21.9981	0.8004	10.999055	11	21.998110	22.798498	Scene	033.jpg	1	0	0.000000	correct rejection
22.9990	0.8004	11.499493	12	22.998986	23.799362	Scene	058.jpg	1	0	0.000000	correct rejection
23.9998	0.8004	11.999890	13	23.999780	24.800214	Scene	074.jpg	1	0	0.000000	correct rejection
25.0007	0.8004	12.500343	14	25.000686	25.801038	Scene	066.jpg	1	0	0.000000	correct rejection
26.0015	0.8004	13.000741	15	26.001482	26.801868	Scene	079.jpg	1	0	0.000000	correct rejection
27.0023	0.8004	13.501155	16	27.002311	27.802724	Scene	079.jpg	2	1	843.665123	hit              
28.0034	6.0000	14.001698	fix	28.003395	0.000000	fix	fix	fix	fix	fix	n/a
34.0246	0.7840	17.012311	17	34.024622	34.808616	WkObject	fireExt.jpg	1	0	0.000000	correct rejection
35.0099	0.7996	17.504925	18	35.009850	35.809461	WkObject	garbage.jpg	1	0	0.000000	correct rejection
36.0099	0.7837	18.004972	19	36.009943	36.793650	WkObject	brass_bell.jpg	1	0	0.000000	correct rejection
37.0108	0.7837	18.505394	20	37.010787	37.794458	WkObject	bike.jpg	1	0	0.000000	correct rejection
38.0117	0.7837	19.005830	21	38.011660	38.795335	WkObject	bench.jpg	1	0	0.000000	correct rejection
39.0125	0.7836	19.506251	22	39.012501	39.796134	WkObject	bench.jpg	2	1	745.283127	hit              
39.9968	0.8002	19.998392	23	39.996784	40.796979	WkObject	box.jpg	1	1	8.217096	false alarm      
40.9975	0.8003	20.498734	24	40.997468	41.797815	WkObject	chess.JPG	1	0	0.000000	correct rejection
41.9983	0.8004	20.999150	25	41.998300	42.798674	WkObject	table.jpg	1	0	0.000000	correct rejection
42.9991	0.8004	21.499570	26	42.999139	43.799498	WkObject	Newspaper.jpg	1	0	0.000000	correct rejection
44.0000	0.8004	21.999985	27	43.999969	44.800331	WkObject	good-duffel.jpg	1	0	0.000000	correct rejection
45.0008	0.8003	22.500417	28	45.000833	45.801173	WkObject	spraybottle01.jpg	1	0	0.000000	correct rejection
46.0017	0.8004	23.000826	29	46.001652	46.802028	WkObject	spraybottle01.jpg	2	1	652.114153	hit              
47.0025	0.8004	23.501258	30	47.002517	47.802883	WkObject	pizza_box.jpg	1	1	2.192020	false alarm      
48.0033	0.8004	24.001648	31	48.003296	48.803699	WkObject	cooler.jpg	1	0	0.000000	correct rejection
49.0042	0.8004	24.502079	32	49.004158	49.804579	WkObject	branch02.jpg	1	0	0.000000	correct rejection
50.0057	6.0000	25.002871	fix	50.005741	0.000000	fix	fix	fix	fix	fix	n/a
56.0265	0.7673	28.013232	33	56.026463	56.793774	Scrambled	scambled_Model_bedroom1rot.jpg	1	0	0.000000	correct rejection
57.0109	0.7836	28.505473	34	57.010946	57.794595	Scrambled	scambled_sun_abfnxcxrrkcbdheo.jpg	1	0	0.000000	correct rejection
58.0119	0.7836	29.005925	35	58.011850	58.795447	Scrambled	scambled_kitchen.jpg	1	0	0.000000	correct rejection
59.0126	0.7837	29.506309	36	59.012617	59.796287	Scrambled	scambled_sun_djdeitrckcbvpdam.jpg	1	0	0.000000	correct rejection
59.9968	0.8004	29.998393	37	59.996786	60.797138	Scrambled	scambled_sun_bhacgmcdgrgtyplg.jpg	1	0	0.000000	correct rejection
60.9976	0.8004	30.498795	38	60.997589	61.797992	Scrambled	scambled_theater.jpg	1	0	0.000000	correct rejection
61.9984	0.8004	30.999215	39	61.998429	62.798827	Scrambled	scambled_sun_bgmylyaviikfuowd.jpg	1	0	0.000000	correct rejection
62.9993	0.8004	31.499649	40	62.999297	63.799652	Scrambled	scambled_may 20th 2011rot.jpg	1	0	0.000000	correct rejection
64.0001	0.8004	32.000050	41	64.000100	64.800480	Scrambled	scambled_may 20th 2011rot.jpg	2	1	981.418848	hit              
65.0010	0.8003	32.500491	42	65.000983	65.801331	Scrambled	scambled_sun_aiyqlrbcjqqjumtf.jpg	1	1	3.800154	false alarm      
66.0018	0.8004	33.000909	43	66.001818	66.802188	Scrambled	scambled_Echo_Bedroom.jpg	1	0	0.000000	correct rejection
67.0027	0.8003	33.501333	44	67.002665	67.803005	Scrambled	scambled_bluff-house-living-room.jpg	1	0	0.000000	correct rejection
68.0035	0.8004	34.001737	45	68.003475	68.803842	Scrambled	scambled_sun_aowymmyymtohyobt.jpg	1	0	0.000000	correct rejection
69.0044	0.8003	34.502200	46	69.004400	69.804679	Scrambled	scambled_house (33).jpg	1	0	0.000000	correct rejection
70.0052	0.8003	35.002614	47	70.005229	70.805517	Scrambled	scambled_house (33).jpg	2	1	728.177071	hit              
71.0060	0.8004	35.502997	48	71.005994	71.806375	Scrambled	scambled_sun_afjnbldlkryenvxn.jpg	1	1	0.143051	false alarm      
72.0069	6.0000	36.003456	fix	72.006911	0.000000	fix	fix	fix	fix	fix	n/a
78.0283	0.7673	39.014143	49	78.028286	78.795581	Scene	114.jpg	1	0	0.000000	correct rejection
79.0128	0.7836	39.506412	50	79.012824	79.796421	Scene	083.jpg	1	0	0.000000	correct rejection
79.9969	0.8004	39.998438	51	79.996877	80.797259	Scene	040.jpg	1	0	0.000000	correct rejection
80.9978	0.8004	40.498878	52	80.997755	81.798107	Scene	040.jpg	2	1	719.538927	hit              
81.9986	0.8004	40.999296	53	81.998592	82.798951	Scene	017.jpg	1	1	6.201982	false alarm      
82.9994	0.8004	41.499711	54	82.999422	83.799798	Scene	017.jpg	2	1	645.909071	hit              
84.0003	0.8003	42.000151	55	84.000301	84.800617	Scene	077.jpg	1	1	4.647017	false alarm      
85.0012	0.8004	42.500576	56	85.001153	85.801507	Scene	086.JPG	1	0	0.000000	correct rejection
86.0019	0.8005	43.000960	57	86.001920	86.802402	Scene	072.jpg	1	0	0.000000	correct rejection
87.0027	0.8005	43.501374	58	87.002747	87.803218	Scene	009.jpg	1	0	0.000000	correct rejection
88.0036	0.8004	44.001802	59	88.003604	88.803987	Scene	011.jpg	1	0	0.000000	correct rejection
89.0044	0.8004	44.502215	60	89.004429	89.804829	Scene	102.jpg	1	0	0.000000	correct rejection
90.0053	0.8004	45.002645	61	90.005290	90.805672	Scene	013.jpg	1	0	0.000000	correct rejection
91.0061	0.8004	45.503067	62	91.006133	91.806510	Scene	132.jpg	1	0	0.000000	correct rejection
92.0077	0.7997	46.003844	63	92.007687	92.807353	Scene	090.JPG	1	0	0.000000	correct rejection
