onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0262	0.9844	4	4	7	1	COCO_train2014_000000216197.jpg	coco	6.0262	7.0105	1	1.3237
16.0186	0.9836	4	4	7	2	casino5.jpg	scenes	16.0186	17.0023	1	1.4627
26.0098	1.0008	4	4	7	3	COCO_train2014_000000115649.jpg	coco	26.0098	27.0106	1	1.3055
36.0015	1.0008	4	4	7	4	n04252077_15114.JPEG	imagenet	36.0015	37.0023	1	1.2493
46.0099	1.0008	4	4	7	5	appleorchard2.jpg	scenes	46.0099	47.0107	1	1.4094
56.0016	1.0008	4	4	7	6	COCO_train2014_000000265150.jpg	coco	56.0016	57.0024	1	1.2253
66.0100	1.0008	4	4	7	7	livingroom4.jpg	scenes	66.0100	67.0108	1	1.3531
76.0017	1.0008	4	4	7	8	COCO_train2014_000000443575.jpg	coco	76.0017	77.0026	2	1.4650
86.0102	0.9844	4	4	7	9	COCO_train2014_000000341033.jpg	rep_coco	86.0102	86.9945	2	1.0886
96.0018	1.0008	4	4	7	10	COCO_train2014_000000575971.jpg	coco	96.0018	97.0027	2	1.4248
106.0103	0.9843	4	4	7	11	n07892512_4656.JPEG	imagenet	106.0103	106.9946	1	1.2806
116.0020	1.0008	4	4	7	12	COCO_train2014_000000381961.jpg	coco	116.0020	117.0028	1	1.2325
126.0104	0.9841	4	4	7	13	tailor6.jpg	rep_scenes	126.0104	126.9945	1	1.5607
136.0021	1.0008	4	4	7	14	n02917067_629.JPEG	imagenet	136.0021	137.0029	2	1.2963
146.0105	0.9841	4	4	7	15	volleyballcourt.jpg	scenes	146.0105	146.9946	2	1.2483
156.0022	1.0009	4	4	7	16	COCO_train2014_000000221441.jpg	coco	156.0022	157.0031	1	1.4242
166.0107	0.9841	4	4	7	17	pizzeria2.jpg	scenes	166.0107	166.9947	1	1.2639
176.0024	1.0008	4	4	7	18	n02835271_23430.JPEG	imagenet	176.0024	177.0032	2	1.2319
186.0108	0.9845	4	4	7	19	COCO_train2014_000000365855.jpg	coco	186.0108	186.9953	2	1.3997
196.0025	1.0008	4	4	7	20	n02095314_3716.JPEG	imagenet	196.0025	197.0033	1	1.2796
206.0109	0.9844	4	4	7	21	n02794156_7217.JPEG	imagenet	206.0109	206.9953	2	1.2715
216.0026	1.0008	4	4	7	22	COCO_train2014_000000537687.jpg	coco	216.0026	217.0034	2	1.3354
226.0110	0.9846	4	4	7	23	warehouseoutside1.jpg	scenes	226.0110	226.9956	3	1.2872
236.0027	1.0008	4	4	7	24	n03345487_25103.JPEG	imagenet	236.0027	237.0035	2	1.3987
246.0111	0.9845	4	4	7	25	n02113978_9805.JPEG	imagenet	246.0111	246.9956	1	1.2871
256.0028	1.0009	4	4	7	26	COCO_train2014_000000530082.jpg	coco	256.0028	257.0037	2	1.3269
266.0113	0.9842	4	4	7	27	farm2.jpg	scenes	266.0113	266.9955	1	1.2868
276.0030	1.0008	4	4	7	28	n02974003_850.JPEG	imagenet	276.0030	277.0038	2	1.2307
286.0114	0.9843	4	4	7	29	n04275548_5641.JPEG	imagenet	286.0114	286.9957	2	1.2946
296.0031	1.0008	4	4	7	30	n01644373_13639.JPEG	imagenet	296.0031	297.0039	2	1.1825
306.0115	0.9842	4	4	7	31	COCO_train2014_000000363806.jpg	coco	306.0115	306.9956	1	1.4783
316.0032	1.0009	4	4	7	32	n01697457_588.JPEG	imagenet	316.0032	317.0040	2	1.4142
326.0116	0.9841	4	4	7	33	n03891251_7499.JPEG	imagenet	326.0116	326.9957	2	1.3981
336.0033	1.0009	4	4	7	34	COCO_train2014_000000485902.jpg	coco	336.0033	337.0041	1	1.2620
346.0117	0.9841	4	4	7	35	COCO_train2014_000000122964.jpg	coco	346.0117	346.9958	1	1.2299
356.0034	1.0008	4	4	7	36	n04330267_13164.JPEG	imagenet	356.0034	357.0042	1	1.2778
366.0118	0.9841	4	4	7	37	COCO_train2014_000000397999.jpg	coco	366.0118	366.9960	2	1.3096
