onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0290	0.9672	4	4	5	1	COCO_train2014_000000376407.jpg	coco	6.0290	6.9961	2	1.3856
16.0040	1.0009	4	4	5	2	COCO_train2014_000000490888.jpg	coco	16.0040	17.0048	1	1.3752
26.0124	0.9841	4	4	5	3	COCO_train2014_000000190271.jpg	coco	26.0124	26.9965	1	1.2895
36.0045	1.0003	4	4	5	4	carFactory4.jpeg	scenes	36.0045	37.0049	2	1.3615
45.9961	1.0005	4	4	5	5	COCO_train2014_000000498443.jpg	coco	45.9961	46.9966	1	1.3698
56.0044	1.0006	4	4	5	6	COCO_train2014_000000116603.jpg	rep_coco	56.0044	57.0050	1	1.4016
65.9961	1.0006	4	4	5	7	COCO_train2014_000000505420.jpg	coco	65.9961	66.9967	2	1.2575
76.0044	1.0007	4	4	5	8	n01443537_1087.JPEG	imagenet	76.0044	77.0051	2	1.4653
85.9961	1.0007	4	4	5	9	sandbox7.jpg	scenes	85.9961	86.9968	2	1.3453
96.0044	1.0008	4	4	5	10	n03452741_16107.JPEG	imagenet	96.0044	97.0052	1	1.3691
105.9966	1.0004	4	4	5	11	n03658185_5584.JPEG	imagenet	105.9966	106.9969	1	1.3210
116.0046	1.0007	4	4	5	12	COCO_train2014_000000246736.jpg	coco	116.0046	117.0053	1	1.3049
125.9968	1.0003	4	4	5	13	COCO_train2014_000000174522.jpg	coco	125.9968	126.9971	2	1.3767
136.0046	1.0009	4	4	5	14	homeoffice8.jpg	scenes	136.0046	137.0054	1	1.2006
145.9973	0.9999	4	4	5	15	n03944341_8299.JPEG	imagenet	145.9973	146.9972	1	1.2485
156.0048	1.0008	4	4	5	16	n04554684_1213.JPEG	imagenet	156.0048	157.0056	2	1.5364
165.9968	1.0004	4	4	5	17	COCO_train2014_000000192171.jpg	coco	165.9968	166.9973	1	1.2482
176.0048	1.0008	4	4	5	18	skislope11.jpg	scenes	176.0048	177.0057	2	1.4401
185.9968	1.0006	4	4	5	19	n04584207_8095.JPEG	imagenet	185.9968	186.9974	2	1.3600
196.0051	1.0007	4	4	5	20	stream_outdoor10.jpg	scenes	196.0051	197.0058	1	1.2879
205.9969	1.0006	4	4	5	21	COCO_train2014_000000032832.jpg	coco	205.9969	206.9975	1	1.4318
216.0050	1.0008	4	4	5	22	baywindow2.jpg	scenes	216.0050	217.0059	1	1.1677
225.9971	1.0006	4	4	5	23	n01855032_7458.JPEG	imagenet	225.9971	226.9976	1	1.2875
236.0070	0.9990	4	4	5	24	laundromat2.jpeg	scenes	236.0070	237.0060	2	1.3514
245.9970	1.0007	4	4	5	25	n02097298_7926.JPEG	imagenet	245.9970	246.9977	1	1.2874
256.0053	1.0008	4	4	5	26	n07716906_5285.JPEG	imagenet	256.0053	257.0061	1	1.2951
265.9971	1.0007	4	4	5	27	n04522168_29661.JPEG	imagenet	265.9971	266.9978	1	1.2630
276.0072	0.9990	4	4	5	28	n01796340_19749.JPEG	imagenet	276.0072	277.0062	1	1.3349
285.9972	1.0007	4	4	5	29	COCO_train2014_000000442888.jpg	coco	285.9972	286.9979	1	1.2788
296.0072	0.9991	4	4	5	30	COCO_train2014_000000268444.jpg	coco	296.0072	297.0063	2	1.3747
305.9972	1.0008	4	4	5	31	COCO_train2014_000000420713.jpg	coco	305.9972	306.9980	1	1.2785
316.0070	0.9994	4	4	5	32	n02125311_9205.JPEG	imagenet	316.0070	317.0064	1	1.2944
325.9973	1.0008	4	4	5	33	COCO_train2014_000000545160.jpg	coco	325.9973	326.9981	3	1.2543
336.0075	0.9990	4	4	5	34	n01843065_2043.JPEG	imagenet	336.0075	337.0065	1	1.2538
345.9974	1.0009	4	4	5	35	n02051845_8361.JPEG	imagenet	345.9974	346.9983	1	1.2781
356.0069	0.9998	4	4	5	36	boardwalk4.jpg	rep_scenes	356.0069	357.0066	1	1.2700
365.9977	1.0007	4	4	5	37	COCO_train2014_000000359085.jpg	coco	365.9977	366.9984	1	1.3419
