onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0288	0.9671	1	8	1	1	COCO_train2014_000000256061.jpg	coco	6.0288	6.9958	1	2.6399
16.0037	1.0008	1	8	1	2	COCO_train2014_000000009024.jpg	coco	16.0037	17.0045	2	3.7421
26.0120	0.9841	1	8	1	3	n02606052_3145.JPEG	imagenet	26.0120	26.9961	1	1.8658
36.0038	1.0007	1	8	1	4	COCO_train2014_000000349363.jpg	coco	36.0038	37.0046	3	3.0738
46.0122	0.9841	1	8	1	5	n03891332_5114.JPEG	imagenet	46.0122	46.9963	2	4.6736
56.0039	1.0008	1	8	1	6	n11939491_875.JPEG	imagenet	56.0039	57.0047	2	1.7217
65.9953	1.0011	1	8	1	7	COCO_train2014_000000088449.jpg	rep_coco	65.9953	66.9964	2	1.3781
76.0040	1.0008	1	8	1	8	COCO_train2014_000000144193.jpg	coco	76.0040	77.0048	1	2.0737
85.9954	1.0011	1	8	1	9	COCO_train2014_000000259414.jpg	coco	85.9954	86.9966	3	5.2576
96.0048	1.0002	1	8	1	10	n03000684_16894.JPEG	imagenet	96.0048	97.0050	3	3.4256
105.9957	1.0010	1	8	1	11	COCO_train2014_000000203615.jpg	coco	105.9957	106.9967	1	2.0894
116.0046	1.0005	1	8	1	12	COCO_train2014_000000228133.jpg	coco	116.0046	117.0051	1	1.7454
126.0128	0.9841	1	8	1	13	COCO_train2014_000000236048.jpg	coco	126.0128	126.9969	2	1.8013
136.0048	1.0005	1	8	1	14	n03724870_11453.JPEG	imagenet	136.0048	137.0053	1	2.0812
145.9960	1.0011	1	8	1	15	n12144580_11176.JPEG	imagenet	145.9960	146.9971	2	2.0651
156.0049	1.0006	1	8	1	16	COCO_train2014_000000231851.jpg	coco	156.0049	157.0055	2	3.2570
165.9961	1.0023	1	8	1	17	restaurantkitchen2.jpg	scenes	165.9961	166.9984	3	4.6168
176.0051	1.0005	1	8	1	18	n03657121_9691.JPEG	imagenet	176.0051	177.0056	2	2.0407
185.9962	1.0012	1	8	1	19	n04277352_10350.JPEG	rep_imagenet	185.9962	186.9974	2	1.7767
196.0054	1.0004	1	8	1	20	n02128757_7622.JPEG	imagenet	196.0054	197.0058	1	3.7605
205.9969	1.0005	1	8	1	21	COCO_train2014_000000374288.jpg	coco	205.9969	206.9975	1	1.5684
216.0051	1.0008	1	8	1	22	COCO_train2014_000000125575.jpg	coco	216.0051	217.0059	2	4.8563
225.9968	1.0008	1	8	1	23	n03538406_6494.JPEG	imagenet	225.9968	226.9976	3	5.5042
236.0053	1.0008	1	8	1	24	ice_rink4.jpg	scenes	236.0053	237.0061	1	2.2801
245.9969	1.0009	1	8	1	25	bridalboutique6.jpg	scenes	245.9969	246.9978	1	4.4241
256.0054	1.0008	1	8	1	26	COCO_train2014_000000163263.jpg	coco	256.0054	257.0062	1	4.5199
265.9971	1.0008	1	8	1	27	COCO_train2014_000000524063.jpg	coco	265.9971	266.9979	3	2.9998
276.0055	1.0009	1	8	1	28	operatingroom1.jpg	scenes	276.0055	277.0063	3	1.7678
285.9970	1.0011	1	8	1	29	n13054560_3021.JPEG	imagenet	285.9970	286.9981	2	3.5277
296.0056	1.0008	1	8	1	30	n02870880_247.JPEG	imagenet	296.0056	297.0065	2	2.7195
305.9974	1.0008	1	8	1	31	COCO_train2014_000000528231.jpg	coco	305.9974	306.9982	1	1.4955
316.0058	1.0009	1	8	1	32	n01768244_4219.JPEG	imagenet	316.0058	317.0066	2	4.4392
325.9975	1.0009	1	8	1	33	publicrestroom4.jpg	scenes	325.9975	326.9984	1	2.1432
336.0078	0.9990	1	8	1	34	n02110185_13404.JPEG	imagenet	336.0078	337.0068	1	1.3272
345.9977	1.0008	1	8	1	35	glaciers_outdoor3.jpg	scenes	345.9977	346.9985	1	1.4631
356.0060	1.0008	1	8	1	36	COCO_train2014_000000267697.jpg	coco	356.0060	357.0069	1	1.4149
365.9978	1.0008	1	8	1	37	wineVineyard8.jpg	scenes	365.9978	366.9986	1	1.6868
