onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0356	0.9675	1	8	5	1	COCO_train2014_000000436578.jpg	coco	6.0356	7.0032	1	1.4176
16.0106	0.9838	1	8	5	2	COCO_train2014_000000564938.jpg	coco	16.0106	16.9945	1	1.3353
26.0022	1.0009	1	8	5	3	cafeteria6.jpg	scenes	26.0022	27.0031	1	3.6098
36.0107	0.9841	1	8	5	4	COCO_train2014_000000244578.jpg	coco	36.0107	36.9948	2	1.7536
46.0024	1.0008	1	8	5	5	arcade5.jpg	scenes	46.0024	47.0032	1	1.2815
56.0108	0.9848	1	8	5	6	n02110185_868.JPEG	imagenet	56.0108	56.9955	1	1.3057
66.0025	1.0008	1	8	5	7	COCO_train2014_000000344729.jpg	coco	66.0025	67.0033	2	6.1454
76.0109	0.9845	1	8	5	8	COCO_train2014_000000432648.jpg	coco	76.0109	76.9954	1	1.3694
86.0026	1.0009	1	8	5	9	n02488291_3433.JPEG	imagenet	86.0026	87.0034	1	1.2893
96.0110	0.9843	1	8	5	10	deck5.jpg	scenes	96.0110	96.9954	2	6.5770
106.0027	1.0008	1	8	5	11	COCO_train2014_000000188545.jpg	coco	106.0027	107.0035	2	2.1770
116.0111	0.9844	1	8	5	12	theater2.jpg	scenes	116.0111	116.9956	1	1.7049
126.0028	1.0009	1	8	5	13	campsite.jpg	scenes	126.0028	127.0037	1	2.5927
136.0112	0.9842	1	8	5	14	onboat9.jpg	scenes	136.0112	136.9955	2	2.3766
146.0030	1.0008	1	8	5	15	n04596742_10368.JPEG	rep_imagenet	146.0030	147.0038	1	2.2644
156.0113	0.9842	1	8	5	16	COCO_train2014_000000325710.jpg	coco	156.0113	156.9955	3	2.7283
166.0030	1.0009	1	8	5	17	COCO_train2014_000000007932.jpg	coco	166.0030	167.0039	3	2.1198
176.0115	0.9841	1	8	5	18	COCO_train2014_000000332692.jpg	coco	176.0115	176.9956	1	1.4801
186.0032	1.0008	1	8	5	19	park2.jpg	scenes	186.0032	187.0040	2	3.7360
196.0116	0.9841	1	8	5	20	n02447366_24047.JPEG	rep_imagenet	196.0116	196.9957	1	1.3679
206.0033	1.0009	1	8	5	21	n04356056_5603.JPEG	imagenet	206.0033	207.0041	3	2.1757
216.0117	0.9841	1	8	5	22	n02093991_5406.JPEG	imagenet	216.0117	216.9958	1	1.6397
226.0034	1.0008	1	8	5	23	breakroom5.jpg	scenes	226.0034	227.0042	3	1.9117
236.0118	0.9841	1	8	5	24	n02094258_4955.JPEG	imagenet	236.0118	236.9959	1	1.6074
246.0041	1.0003	1	8	5	25	n04118776_32693.JPEG	imagenet	246.0041	247.0043	2	2.7272
256.0119	0.9841	1	8	5	26	n01855032_7458.JPEG	imagenet	256.0119	256.9961	1	2.6712
266.0039	1.0005	1	8	5	27	n04120489_6934.JPEG	imagenet	266.0039	267.0045	3	2.3430
276.0121	0.9841	1	8	5	28	COCO_train2014_000000185888.jpg	coco	276.0121	276.9962	2	3.6469
286.0037	1.0008	1	8	5	29	COCO_train2014_000000084061.jpg	coco	286.0037	287.0046	2	1.3588
295.9952	1.0011	1	8	5	30	n03425413_5362.JPEG	imagenet	295.9952	296.9963	3	3.0467
306.0041	1.0005	1	8	5	31	n02487347_6577.JPEG	imagenet	306.0041	307.0047	1	1.3666
315.9953	1.0011	1	8	5	32	COCO_train2014_000000446829.jpg	coco	315.9953	316.9964	1	1.5265
326.0041	1.0007	1	8	5	33	COCO_train2014_000000219750.jpg	coco	326.0041	327.0048	2	1.4304
335.9958	1.0007	1	8	5	34	COCO_train2014_000000302588.jpg	coco	335.9958	336.9965	2	2.5342
346.0041	1.0008	1	8	5	35	n02108915_1935.JPEG	imagenet	346.0041	347.0049	1	1.3261
355.9958	1.0008	1	8	5	36	n02643566_1483.JPEG	imagenet	355.9958	356.9966	1	1.3900
366.0042	1.0008	1	8	5	37	n02087394_19274.JPEG	imagenet	366.0042	367.0050	1	1.2460
