onset	duration	TR	Trial	StimOn	StimOff	cond	image	1back	Response	RT	Accuracy
62.0022	0.8004	31.001112	39	62.002223	62.802589	Scene	046.jpg	1	0	0.000000	correct rejection
63.0030	0.8004	31.501518	40	63.003035	63.803432	Scene	045.jpg	1	0	0.000000	correct rejection
64.0039	0.8004	32.001972	41	64.003944	64.804306	Scene	135.jpg	1	0	0.000000	correct rejection
65.0048	0.8003	32.502383	42	65.004767	65.805115	Scene	094.jpg	1	0	0.000000	correct rejection
66.0056	0.8003	33.002803	43	66.005607	66.805945	Scene	094.jpg	2	1	456.520081	hit              
67.0073	0.7996	33.503651	44	67.007301	67.806855	Scene	058.jpg	1	0	0.000000	correct rejection
68.0075	0.8001	34.003770	45	68.007540	68.807628	Scene	133.jpg	1	0	0.000000	correct rejection
69.0081	0.8003	34.504067	46	69.008134	69.808473	Scene	075.jpg	1	0	0.000000	correct rejection
70.0090	0.8003	35.004506	47	70.009012	70.809301	Scene	074.jpg	1	0	0.000000	correct rejection
71.0098	0.7837	35.504907	48	71.009814	71.793465	Scene	074.jpg	2	1	444.292068	hit              
72.0107	6.0000	36.005354	fix	72.010708	0.000000	fix	fix	fix	fix	fix	n/a
78.0320	0.7673	39.016018	49	78.032036	78.799338	WkObject	basket.jpg	1	0	0.000000	correct rejection
78.9998	0.8004	39.499907	50	78.999815	79.800178	WkObject	basket.jpg	2	1	510.154963	hit              
80.0007	0.8004	40.000327	51	80.000654	80.801022	WkObject	Newspaper.jpg	1	0	0.000000	correct rejection
81.0015	0.8004	40.500742	52	81.001484	81.801882	WkObject	step_stool.jpg	1	0	0.000000	correct rejection
82.0023	0.8004	41.001151	53	82.002302	82.802739	WkObject	fireExt.jpg	1	0	0.000000	correct rejection
83.0032	0.8004	41.501592	54	83.003184	83.803593	WkObject	razor.jpg	1	0	0.000000	correct rejection
84.0040	0.8004	42.001989	55	84.003978	84.804425	WkObject	cart.jpg	1	0	0.000000	correct rejection
85.0048	0.8004	42.502421	56	85.004842	85.805214	WkObject	cart.jpg	2	1	489.054918	hit              
86.0065	0.7996	43.003243	57	86.006487	86.806091	WkObject	vase.jpg	1	0	0.000000	correct rejection
87.0073	0.7997	43.503632	58	87.007264	87.806931	WkObject	window.jpg	1	0	0.000000	correct rejection
88.0075	0.8002	44.003770	59	88.007541	88.807731	WkObject	9volt.jpg	1	0	0.000000	correct rejection
89.0083	0.8004	44.504129	60	89.008258	89.808612	WkObject	chess.JPG	1	0	0.000000	correct rejection
90.0091	0.8003	45.004573	61	90.009146	90.809420	WkObject	fan.jpg	1	0	0.000000	correct rejection
91.0100	0.7836	45.504978	62	91.009956	91.793577	WkObject	atm.jpg	1	0	0.000000	correct rejection
92.0107	0.7837	46.005368	63	92.010737	92.794414	WkObject	pen.jpg	1	0	0.000000	correct rejection
93.0116	0.7837	46.505787	64	93.011574	93.795248	WkObject	safe.jpg	1	0	0.000000	correct rejection
93.9957	6.0000	46.997874	fix	93.995748	0.000000	fix	fix	fix	fix	fix	n/a
100.0005	0.8007	50.000230	65	100.000460	100.801133	Scene	134.jpg	1	0	0.000000	correct rejection
101.0016	0.8004	50.500805	66	101.001611	101.801972	Scene	014.jpg	1	0	0.000000	correct rejection
102.0024	0.8004	51.001207	67	102.002415	102.802810	Scene	086.JPG	1	0	0.000000	correct rejection
103.0033	0.8004	51.501626	68	103.003252	103.803653	Scene	083.jpg	1	0	0.000000	correct rejection
104.0041	0.8004	52.002063	69	104.004126	104.804488	Scene	017.jpg	1	0	0.000000	correct rejection
105.0049	0.8004	52.502467	70	105.004934	105.805325	Scene	013.jpg	1	0	0.000000	correct rejection
106.0063	0.7998	53.003173	71	106.006345	106.806159	Scene	080.jpg	1	0	0.000000	correct rejection
107.0084	0.7986	53.504202	72	107.008404	107.807006	Scene	080.jpg	2	1	525.362015	hit              
108.0075	0.8004	54.003755	73	108.007511	108.807882	Scene	011.jpg	1	0	0.000000	correct rejection
109.0083	0.8004	54.504162	74	109.008324	109.808679	Scene	011.jpg	2	1	405.307055	hit              
110.0092	0.8004	55.004603	75	110.009206	110.809561	Scene	040.jpg	1	0	0.000000	correct rejection
111.0100	0.7837	55.505010	76	111.010021	111.793682	Scene	073.jpg	1	0	0.000000	correct rejection
112.0108	0.7837	56.005418	77	112.010836	112.794516	Scene	030.jpg	1	0	0.000000	correct rejection
113.0117	0.7837	56.505842	78	113.011684	113.795363	Scene	102.jpg	1	0	0.000000	correct rejection
114.0126	0.7836	57.006297	79	114.012593	114.796238	Scene	027.jpg	1	0	0.000000	correct rejection
114.9970	0.8001	57.498486	80	114.996972	115.797040	Scene	116.jpg	1	0	0.000000	correct rejection
115.9975	6.0000	57.998766	fix	115.997532	0.000000	fix	fix	fix	fix	fix	n/a
122.0025	0.8004	61.001272	81	122.002545	122.802915	Scrambled	scambled_sun_afjnbldlkryenvxn.jpg	1	0	0.000000	correct rejection
123.0034	0.8004	61.501675	82	123.003350	123.803761	Scrambled	scambled_Model_bedroom1.jpg	1	0	0.000000	correct rejection
124.0042	0.8004	62.002110	83	124.004221	124.804596	Scrambled	scambled_Model_bedroom1.jpg	2	1	609.165907	hit              
125.0051	0.8004	62.502544	84	125.005088	125.805486	Scrambled	scambled_sun_acfzwujvudexaklvrot.jpg	1	0	0.000000	correct rejection
126.0064	0.7999	63.003182	85	126.006364	126.806284	Scrambled	scambled_baseballField.jpg	1	0	0.000000	correct rejection
127.0084	0.7987	63.504208	86	127.008416	127.807116	Scrambled	scambled_house (33).jpg	1	0	0.000000	correct rejection
128.0076	0.8003	64.003809	87	128.007619	128.807951	Scrambled	scambled_sun_abfnxcxrrkcbdheo.jpg	1	0	0.000000	correct rejection
129.0085	0.8003	64.504230	88	129.008461	129.808789	Scrambled	scambled_sun_agpxkgsdlobslcpl.jpg	1	0	0.000000	correct rejection
130.0093	0.8003	65.004661	89	130.009322	130.809636	Scrambled	scambled_sun_bbwlgfnxaocrxula.jpg	1	0	0.000000	correct rejection
131.0102	0.7836	65.505077	90	131.010153	131.793792	Scrambled	scambled_elevator.jpg	1	0	0.000000	correct rejection
132.0110	0.7837	66.005479	91	132.010959	132.794630	Scrambled	scambled_elevator.jpg	2	1	602.339983	hit              
133.0118	0.7837	66.505903	92	133.011807	133.795471	Scrambled	scambled_varadero-beach-13897-2560x1600.jpg	1	0	0.000000	correct rejection
134.0127	0.7836	67.006336	93	134.012673	134.796315	Scrambled	scambled_house (19).jpg	1	0	0.000000	correct rejection
134.9969	0.8002	67.498458	94	134.996915	135.797154	Scrambled	scambled_sun_aczmgnjjiykpqyts.jpg	1	0	0.000000	correct rejection
135.9976	0.8004	67.998808	95	135.997615	136.797994	Scrambled	scambled_farm.jpg	1	0	0.000000	correct rejection
136.9984	0.8004	68.499220	96	136.998440	137.798830	Scrambled	scambled_kitchen3.jpg	1	0	0.000000	correct rejection
137.9993	6.0000	68.999668	fix	137.999335	0.000000	fix	fix	fix	fix	fix	n/a
144.0043	0.8004	72.002172	97	144.004344	144.804715	WkObject	surge.jpg	1	0	0.000000	correct rejection
145.0052	0.8004	72.502593	98	145.005186	145.805549	WkObject	robot.jpg	1	0	0.000000	correct rejection
146.0065	0.7999	73.003268	99	146.006537	146.806423	WkObject	spraybottle01.jpg	1	0	0.000000	correct rejection
147.0077	0.7996	73.503832	100	147.007664	147.807260	WkObject	bottle.jpg	1	1	253.556967	false alarm      
148.0079	0.8001	74.003955	101	148.007909	148.808055	WkObject	humidifier.jpg	1	0	0.000000	correct rejection
149.0086	0.8003	74.504290	102	149.008581	149.808903	WkObject	Baseball_cap.jpg	1	0	0.000000	correct rejection
150.0094	0.8004	75.004697	103	150.009394	150.809764	WkObject	garbage.jpg	1	0	0.000000	correct rejection
151.0102	0.7837	75.505112	104	151.010224	151.793903	WkObject	hotairballoon.jpg	1	0	0.000000	correct rejection
152.0111	0.7837	76.005530	105	152.011060	152.794755	WkObject	backpack.jpg	1	0	0.000000	correct rejection
153.0119	0.7837	76.505942	106	153.011884	153.795582	WkObject	rubik-original.jpg	1	0	0.000000	correct rejection
154.0128	0.7836	77.006387	107	154.012773	154.796421	WkObject	rubik-original.jpg	2	1	480.248928	hit              
154.9971	0.8002	77.498547	108	154.997095	155.797259	WkObject	jar.jpg	1	0	0.000000	correct rejection
155.9977	0.8004	77.998863	109	155.997725	156.798103	WkObject	bench.jpg	1	0	0.000000	correct rejection
156.9986	0.8004	78.499284	110	156.998568	157.798939	WkObject	good-duffel.jpg	1	0	0.000000	correct rejection
157.9994	0.8004	78.999691	111	157.999382	158.799786	WkObject	good-duffel.jpg	2	1	613.661051	hit              
159.0003	0.8004	79.500134	112	159.000267	159.800625	WkObject	glasses.jpg	1	0	0.000000	correct rejection
160.0011	6.0000	80.000543	fix	160.001086	0.000000	fix	fix	fix	fix	fix	n/a
166.0061	0.8004	83.003048	113	166.006096	166.806494	Scene	007.jpg	1	0	0.000000	correct rejection
167.0070	0.8004	83.503496	114	167.006992	167.807402	Scene	130.jpg	1	0	0.000000	correct rejection
168.0078	0.8004	84.003917	115	168.007835	168.808234	Scene	003.jpg	1	0	0.000000	correct rejection
169.0087	0.8004	84.504348	116	169.008696	169.809051	Scene	108.jpg	1	0	0.000000	correct rejection
170.0096	0.8002	85.004813	117	170.009626	170.809858	Scene	065.jpg	1	0	0.000000	correct rejection
171.0103	0.7837	85.505155	118	171.010311	171.794019	Scene	015.jpg	1	0	0.000000	correct rejection
172.0112	0.7837	86.005593	119	172.011186	172.794854	Scene	021.jpg	1	0	0.000000	correct rejection
173.0126	0.7831	86.506279	120	173.012558	173.795684	Scene	021.jpg	2	1	440.305948	hit              
174.0130	0.7836	87.006477	121	174.012954	174.796531	Scene	006.jpg	1	0	0.000000	correct rejection
174.9972	0.8002	87.498607	122	174.997214	175.797378	Scene	068.jpg	1	0	0.000000	correct rejection
175.9978	0.8004	87.998924	123	175.997849	176.798216	Scene	032.jpg	1	0	0.000000	correct rejection
176.9987	0.8004	88.499331	124	176.998662	177.799049	Scene	032.jpg	2	1	470.133066	hit              
177.9996	0.8003	88.999778	125	177.999556	178.799890	Scene	038.jpg	1	0	0.000000	correct rejection
179.0004	0.8004	89.500188	126	179.000375	179.800753	Scene	018.jpg	1	0	0.000000	correct rejection
180.0012	0.8004	90.000585	127	180.001170	180.801577	Scene	107.jpg	1	0	0.000000	correct rejection
181.0020	0.8004	90.501014	128	181.002027	181.802414	Scene	012.jpg	1	0	0.000000	correct rejection
182.0029	6.0000	91.001441	fix	182.002881	0.000000	fix	fix	fix	fix	fix	n/a
188.0246	0.7837	94.012300	129	188.024599	188.808285	Scrambled	scambled_sun_aicccdealzkfllqt.jpg	1	0	0.000000	correct rejection
189.0088	0.8003	94.504387	130	189.008775	189.809120	Scrambled	scambled_house (34).jpg	1	0	0.000000	correct rejection
190.0098	0.7835	95.004920	131	190.009840	190.793319	Scrambled	scambled_tennisCourt.jpg	1	0	0.000000	correct rejection
191.0105	0.7836	95.505242	132	191.010485	191.794118	Scrambled	scambled_sun_ahiphsekjihkafsl.jpg	1	0	0.000000	correct rejection
192.0113	0.7837	96.005637	133	192.011274	192.794959	Scrambled	scambled_sun_abkmizyubcfcudbr.jpg	1	0	0.000000	correct rejection
193.0121	0.7837	96.506053	134	193.012106	193.795791	Scrambled	scambled_sun_abkmizyubcfcudbr.jpg	2	1	520.462036	hit              
193.9962	0.8004	96.998120	135	193.996240	194.796634	Scrambled	scambled_clothingStore.jpg	1	0	0.000000	correct rejection
194.9972	0.8004	97.498581	136	194.997162	195.797518	Scrambled	scambled_sun_acggnoeidnfjlcis.jpg	1	0	0.000000	correct rejection
195.9979	0.8004	97.998963	137	195.997925	196.798314	Scrambled	scambled_sun_acggnoeidnfjlcis.jpg	2	1	646.604061	hit              
196.9988	0.8004	98.499401	138	196.998803	197.799214	Scrambled	scambled_house (32).jpg	1	0	0.000000	correct rejection
197.9996	0.8004	98.999816	139	197.999632	198.799996	Scrambled	scambled_sun_acggnoeidnfjlcisrot.jpg	1	0	0.000000	correct rejection
199.0005	0.8003	99.500247	140	199.000495	199.800843	Scrambled	scambled_kitchen.jpg	1	0	0.000000	correct rejection
200.0013	0.8004	100.000644	141	200.001288	200.801679	Scrambled	scambled_sun_aghsutguqpsbxebgrot.jpg	1	0	0.000000	correct rejection
201.0022	0.8004	100.501081	142	201.002163	201.802514	Scrambled	scambled_country-house-bedroom-design-ideas-585x587.jpg	1	0	0.000000	correct rejection
202.0030	0.8003	101.001514	143	202.003029	202.803355	Scrambled	scambled_sun_acfzwujvudexaklv.jpg	1	0	0.000000	correct rejection
203.0038	0.8004	101.501899	144	203.003799	203.804242	Scrambled	scambled_may 20th 2011rot.jpg	1	0	0.000000	correct rejection
204.0048	6.0000	102.002383	fix	204.004765	0.000000	fix	fix	fix	fix	fix	n/a
210.0264	0.7670	105.013208	145	210.026416	210.793438	Scene	076.jpg	1	0	0.000000	correct rejection
211.0106	0.7837	105.505288	146	211.010576	211.794234	Scene	078.jpg	1	0	0.000000	correct rejection
212.0114	0.7837	106.005691	147	212.011382	212.795068	Scene	078.jpg	2	1	504.956961	hit              
213.0123	0.7837	106.506127	148	213.012254	213.795956	Scene	069.jpg	1	0	0.000000	correct rejection
213.9964	0.8004	106.998197	149	213.996395	214.796759	Scene	069.jpg	2	1	495.904207	hit              
214.9972	0.8004	107.498603	150	214.997207	215.797593	Scene	070.jpg	1	0	0.000000	correct rejection
215.9981	0.8003	107.999050	151	215.998101	216.798429	Scene	079.jpg	1	0	0.000000	correct rejection
216.9990	0.8003	108.499498	152	216.998996	217.799270	Scene	114.jpg	1	0	0.000000	correct rejection
217.9998	0.8003	108.999907	153	217.999813	218.800115	Scene	066.jpg	1	0	0.000000	correct rejection
219.0006	0.8003	109.500301	154	219.000603	219.800946	Scene	002.jpg	1	0	0.000000	correct rejection
220.0014	0.8004	110.000697	155	220.001395	220.801796	Scene	010.jpg	1	0	0.000000	correct rejection
221.0023	0.8003	110.501143	156	221.002285	221.802626	Scene	033.jpg	1	0	0.000000	correct rejection
222.0031	0.8004	111.001555	157	222.003111	222.803470	Scene	077.jpg	1	0	0.000000	correct rejection
223.0039	0.8004	111.501963	158	223.003926	223.804312	Scene	025.jpg	1	0	0.000000	correct rejection
224.0048	0.8004	112.002393	159	224.004785	224.805142	Scene	098.jpg	1	0	0.000000	correct rejection
225.0075	0.7986	112.503726	160	225.007451	225.806021	Scene	132.jpg	1	0	0.000000	correct rejection
226.0065	6.0000	113.003274	fix	226.006549	0.000000	fix	fix	fix	fix	fix	n/a
232.0115	0.7837	116.005746	161	232.011492	232.795179	Scrambled	scambled_theater.jpg	1	0	0.000000	correct rejection
233.0123	0.7837	116.506165	162	233.012329	233.796018	Scrambled	scambled_sun_abfnxcxrrkcbdheorot.jpg	1	0	0.000000	correct rejection
233.9965	0.8004	116.998245	163	233.996491	234.796860	Scrambled	scambled_sun_agpxkgsdlobslcplrot.jpg	1	0	0.000000	correct rejection
234.9974	0.8003	117.498682	164	234.997363	235.797709	Scrambled	scambled_Model_bedroom1rot.jpg	1	0	0.000000	correct rejection
235.9982	0.8004	117.999086	165	235.998173	236.798544	Scrambled	scambled_fountain.jpg	1	0	0.000000	correct rejection
236.9990	0.8004	118.499504	166	236.999009	237.799375	Scrambled	scambled_697_1343838978.JPG	1	0	0.000000	correct rejection
237.9999	0.8004	118.999926	167	237.999852	238.800220	Scrambled	scambled_697_1343838978.JPG	2	1	420.180082	hit              
239.0007	0.8004	119.500329	168	239.000659	239.801067	Scrambled	scambled_sun_bhacgmcdgrgtyplg.jpg	1	0	0.000000	correct rejection
240.0015	0.8004	120.000759	169	240.001518	240.801901	Scrambled	scambled_sun_bgmylyaviikfuowd.jpg	1	0	0.000000	correct rejection
241.0023	0.8004	120.501171	170	241.002341	241.802744	Scrambled	scambled_sun_aghsutguqpsbxebg.jpg	1	0	0.000000	correct rejection
242.0032	0.8004	121.001586	171	242.003173	242.803578	Scrambled	scambled_gazebo.jpg	1	0	0.000000	correct rejection
243.0040	0.8004	121.502013	172	243.004026	243.804412	Scrambled	scambled_sun_afjnbldlkryenvxnrot.jpg	1	0	0.000000	correct rejection
244.0049	0.8004	122.002434	173	244.004869	244.805295	Scrambled	scambled_sun_abkmizyubcfcudbrrot.jpg	1	0	0.000000	correct rejection
245.0067	0.7994	122.503348	174	245.006695	245.806099	Scrambled	scambled_sun_abkmizyubcfcudbrrot.jpg	2	1	637.232065	hit              
246.0072	0.7997	123.003608	175	246.007217	246.806930	Scrambled	scambled_sun_aiyqlrbcjqqjumtf.jpg	1	1	7.476091	false alarm      
247.0074	0.8004	123.503713	176	247.007425	247.807778	Scrambled	scambled_house (16).jpg	1	0	0.000000	correct rejection
248.0083	6.0000	124.004140	fix	248.008279	0.000000	fix	fix	fix	fix	fix	n/a
254.0133	0.7837	127.006639	177	254.013279	254.796966	WkObject	bike.jpg	1	0	0.000000	correct rejection
254.9974	0.8004	127.498703	178	254.997406	255.797815	WkObject	brass_bell.jpg	1	0	0.000000	correct rejection
255.9983	0.8004	127.999133	179	255.998265	256.798650	WkObject	brass_bell.jpg	2	1	365.623951	hit              
256.9992	0.8004	128.499580	180	256.999160	257.799539	WkObject	armyknife.jpg	1	0	0.000000	correct rejection
257.9999	0.8004	128.999967	181	257.999933	258.800333	WkObject	wax_candle.jpg	1	0	0.000000	correct rejection
259.0008	0.8004	129.500385	182	259.000770	259.801175	WkObject	folding_chair.jpg	1	0	0.000000	correct rejection
260.0016	0.8004	130.000816	183	260.001633	260.802029	WkObject	lock.jpg	1	0	0.000000	correct rejection
261.0025	0.8004	130.501245	184	261.002490	261.802860	WkObject	Helicopter.jpg	1	0	0.000000	correct rejection
262.0033	0.8004	131.001667	185	262.003334	262.803703	WkObject	branch02.jpg	1	0	0.000000	correct rejection
263.0042	0.8004	131.502075	186	263.004151	263.804525	WkObject	lamp.jpg	1	0	0.000000	correct rejection
264.0050	0.8004	132.002497	187	264.004994	264.805364	WkObject	lamp.jpg	2	1	646.684170	hit              
265.0075	0.7987	132.503761	188	265.007522	265.806265	WkObject	coffee.jpg	1	0	0.000000	correct rejection
266.0073	0.7997	133.003655	189	266.007310	266.807045	WkObject	scissors.jpg	1	0	0.000000	correct rejection
267.0076	0.8003	133.503794	190	267.007588	267.807886	WkObject	laptop.jpg	1	0	0.000000	correct rejection
268.0084	0.8004	134.004205	191	268.008409	268.808783	WkObject	sattelitedish.jpg	1	0	0.000000	correct rejection
269.0092	0.8004	134.504598	192	269.009195	269.809572	WkObject	trunk.jpg	1	0	0.000000	correct rejection
270.0101	6.0000	135.005035	fix	270.010070	0.000000	fix	fix	fix	fix	fix	n/a
