onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0300	0.9674	3	6	5	1	n04562935_4285.JPEG	imagenet	6.0300	6.9975	2	3.6972
16.0054	1.0008	3	6	5	2	COCO_train2014_000000074574.jpg	coco	16.0054	17.0062	2	2.0566
25.9973	1.0005	3	6	5	3	n03676483_23351.JPEG	imagenet	25.9973	26.9978	2	4.9551
36.0069	0.9994	3	6	5	4	COCO_train2014_000000559816.jpg	coco	36.0069	37.0062	1	3.1628
45.9975	1.0004	3	6	5	5	bakery2.jpg	scenes	45.9975	46.9980	1	5.9786
56.0065	0.9998	3	6	5	6	library_aisle10.jpg	rep_scenes	56.0065	57.0063	1	3.2988
65.9972	1.0008	3	6	5	7	n03272010_3329.JPEG	imagenet	65.9972	66.9980	2	3.8988
76.0064	1.0000	3	6	5	8	COCO_train2014_000000478599.jpg	coco	76.0064	77.0064	2	5.3625
85.9973	1.0008	3	6	5	9	n02099429_5316.JPEG	imagenet	85.9973	86.9982	1	1.0061
96.0064	1.0001	3	6	5	10	n01514859_8220.JPEG	imagenet	96.0064	97.0066	1	5.6262
105.9974	1.0008	3	6	5	11	MRI4.jpg	scenes	105.9974	106.9983	3	3.3542
116.0069	0.9997	3	6	5	12	cornfield4.jpg	scenes	116.0069	117.0067	1	2.7456
125.9976	1.0008	3	6	5	13	beach3.jpg	rep_scenes	125.9976	126.9984	2	2.2100
136.0059	1.0008	3	6	5	14	COCO_train2014_000000392851.jpg	coco	136.0059	137.0068	1	2.7378
145.9977	1.0009	3	6	5	15	COCO_train2014_000000108859.jpg	coco	145.9977	146.9985	1	2.8097
156.0063	1.0006	3	6	5	16	n02112018_11061.JPEG	imagenet	156.0063	157.0069	1	2.7457
165.9978	1.0008	3	6	5	17	n07697537_15597.JPEG	imagenet	165.9978	166.9986	1	6.3134
176.0064	1.0006	3	6	5	18	restaurant13.jpg	scenes	176.0064	177.0070	2	3.0016
185.9979	1.0008	3	6	5	19	n03532672_30611.JPEG	imagenet	185.9979	186.9987	3	3.2253
196.0064	1.0007	3	6	5	20	COCO_train2014_000000138153.jpg	coco	196.0064	197.0071	3	8.0170
205.9980	1.0008	3	6	5	21	clothingstore7.jpg	scenes	205.9980	206.9988	2	2.6810
216.0065	1.0008	3	6	5	22	COCO_train2014_000000088274.jpg	coco	216.0065	217.0072	1	3.4649
225.9981	1.0008	3	6	5	23	dancestudio3.jpg	scenes	225.9981	226.9989	1	3.2007
236.0068	1.0005	3	6	5	24	n02259212_3343.JPEG	imagenet	236.0068	237.0073	2	7.1205
245.9983	1.0008	3	6	5	25	COCO_train2014_000000413115.jpg	coco	245.9983	246.9991	2	5.4164
256.0068	1.0006	3	6	5	26	COCO_train2014_000000084174.jpg	coco	256.0068	257.0074	2	2.7524
265.9984	1.0008	3	6	5	27	n02951358_2118.JPEG	imagenet	265.9984	266.9992	1	1.6886
276.0068	1.0008	3	6	5	28	n03160309_14448.JPEG	imagenet	276.0068	277.0076	1	3.6081
285.9985	1.0008	3	6	5	29	COCO_train2014_000000536786.jpg	coco	285.9985	286.9993	1	5.5281
296.0069	1.0007	3	6	5	30	COCO_train2014_000000105881.jpg	coco	296.0069	297.0077	3	3.4639
305.9986	1.0008	3	6	5	31	COCO_train2014_000000036589.jpg	coco	305.9986	306.9994	1	3.4158
316.0070	1.0008	3	6	5	32	COCO_train2014_000000215162.jpg	coco	316.0070	317.0078	2	6.6717
325.9987	1.0008	3	6	5	33	n02117135_17291.JPEG	imagenet	325.9987	326.9995	2	2.5355
336.0071	1.0008	3	6	5	34	savanna.jpg	scenes	336.0071	337.0079	1	2.0875
345.9988	1.0008	3	6	5	35	COCO_train2014_000000430850.jpg	coco	345.9988	346.9996	1	2.8394
356.0072	1.0008	3	6	5	36	n01877812_4799.JPEG	imagenet	356.0072	357.0080	1	2.9272
365.9989	1.0009	3	6	5	37	n02769748_59838.JPEG	imagenet	365.9989	366.9997	2	2.8071
