onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0273	0.9673	1	9	3	1	COCO_train2014_000000088449.jpg	rep_coco	6.0273	6.9946	2	1.3763	COCO_train2014_000000088449.jpg
16.0025	1.0009	1	9	3	2	COCO_train2014_000000229233.jpg	coco	16.0025	17.0034	2	4.1903	COCO_train2014_000000229233.jpg
26.0109	0.9847	1	9	3	3	squashcourt.jpg	rep_scenes	26.0109	26.9956	2	4.4247	squashcourt.jpg
36.0025	1.0008	1	9	3	4	n04482393_18753.JPEG	imagenet	36.0025	37.0034	2	6.2005	n04482393_18753.JPEG
46.0110	0.9844	1	9	3	5	COCO_train2014_000000523164.jpg	coco	46.0110	46.9953	3	1.4968	COCO_train2014_000000523164.jpg
56.0027	1.0008	1	9	3	6	COCO_train2014_000000488796.jpg	coco	56.0027	57.0035	1	1.6082	COCO_train2014_000000488796.jpg
66.0111	0.9849	1	9	3	7	n03180011_7261.JPEG	imagenet	66.0111	66.9959	3	2.5521	n03180011_7261.JPEG
76.0028	1.0008	1	9	3	8	n02422699_2362.JPEG	imagenet	76.0028	77.0036	1	1.4084	n02422699_2362.JPEG
86.0112	0.9844	1	9	3	9	COCO_train2014_000000407778.jpg	coco	86.0112	86.9955	2	1.3202	COCO_train2014_000000407778.jpg
96.0028	1.0008	1	9	3	10	COCO_train2014_000000535871.jpg	coco	96.0028	97.0037	3	1.3441	COCO_train2014_000000535871.jpg
106.0113	0.9842	1	9	3	11	sculpturegarden2.jpg	scenes	106.0113	106.9955	1	1.8640	sculpturegarden2.jpg
116.0031	1.0008	1	9	3	12	COCO_train2014_000000296474.jpg	coco	116.0031	117.0038	2	2.9278	COCO_train2014_000000296474.jpg
126.0114	0.9842	1	9	3	13	cabinIndoors4.jpg	scenes	126.0114	126.9956	1	1.7197	cabinIndoors4.jpg
136.0030	1.0009	1	9	3	14	n01796340_19749.JPEG	imagenet	136.0030	137.0039	1	5.9994	n01796340_19749.JPEG
146.0115	0.9842	1	9	3	15	kitchen.jpg	scenes	146.0115	146.9956	1	3.1995	kitchen.jpg
156.0031	1.0009	1	9	3	16	COCO_train2014_000000076476.jpg	coco	156.0031	157.0040	2	2.6953	COCO_train2014_000000076476.jpg
166.0116	0.9841	1	9	3	17	elevatorOutside4.jpg	rep_scenes	166.0116	166.9957	1	1.9991	elevatorOutside4.jpg
176.0040	1.0002	1	9	3	18	n03983396_2493.JPEG	imagenet	176.0040	177.0041	3	5.4790	n03983396_2493.JPEG
186.0117	0.9841	1	9	3	19	n02096294_5480.JPEG	imagenet	186.0117	186.9958	1	1.3511	n02096294_5480.JPEG
196.0039	1.0004	1	9	3	20	clothingstore7.jpg	scenes	196.0039	197.0042	3	2.9587	clothingstore7.jpg
206.0118	0.9841	1	9	3	21	n04330267_13164.JPEG	imagenet	206.0118	206.9959	1	4.3826	n04330267_13164.JPEG
216.0041	1.0002	1	9	3	22	COCO_train2014_000000399932.jpg	coco	216.0041	217.0043	1	1.6306	COCO_train2014_000000399932.jpg
226.0120	0.9841	1	9	3	23	n03895866_45745.JPEG	imagenet	226.0120	226.9960	2	2.2625	n03895866_45745.JPEG
236.0042	1.0002	1	9	3	24	COCO_train2014_000000028868.jpg	coco	236.0042	237.0044	2	1.6303	COCO_train2014_000000028868.jpg
246.0121	0.9840	1	9	3	25	n02892201_13959.JPEG	imagenet	246.0121	246.9962	3	5.4781	n02892201_13959.JPEG
256.0040	1.0005	1	9	3	26	COCO_train2014_000000125117.jpg	coco	256.0040	257.0045	2	1.5341	COCO_train2014_000000125117.jpg
266.0137	0.9826	1	9	3	27	appleorchard2.jpg	scenes	266.0137	266.9963	1	3.3180	appleorchard2.jpg
276.0041	1.0005	1	9	3	28	n02114548_21461.JPEG	imagenet	276.0041	277.0046	1	1.3740	n02114548_21461.JPEG
286.0140	0.9823	1	9	3	29	n02701002_18950.JPEG	imagenet	286.0140	286.9963	2	1.5497	n02701002_18950.JPEG
296.0040	1.0007	1	9	3	30	COCO_train2014_000000312536.jpg	coco	296.0040	297.0047	1	1.8136	COCO_train2014_000000312536.jpg
306.0124	0.9840	1	9	3	31	n03764736_14092.JPEG	imagenet	306.0124	306.9964	3	2.7815	n03764736_14092.JPEG
316.0042	1.0006	1	9	3	32	flowershop3.jpg	scenes	316.0042	317.0048	1	1.6774	flowershop3.jpg
325.9969	0.9997	1	9	3	33	COCO_train2014_000000132617.jpg	coco	325.9969	326.9966	1	2.6612	COCO_train2014_000000132617.jpg
336.0043	1.0006	1	9	3	34	cemetery3.jpg	scenes	336.0043	337.0050	3	1.5812	cemetery3.jpg
345.9965	1.0001	1	9	3	35	n04367480_10246.JPEG	imagenet	345.9965	346.9967	2	3.8610	n04367480_10246.JPEG
356.0042	1.0008	1	9	3	36	COCO_train2014_000000283426.jpg	coco	356.0042	357.0051	2	1.4209	COCO_train2014_000000283426.jpg
365.9969	0.9999	1	9	3	37	COCO_train2014_000000543541.jpg	coco	365.9969	366.9968	2	3.3568	COCO_train2014_000000543541.jpg
