onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0396	0.9677	1	9	7	1	carmechanic3.jpg	scenes	6.0396	7.0073	2	5.8453	carmechanic3.jpg
16.0149	0.9841	1	9	7	2	COCO_train2014_000000274034.jpg	coco	16.0149	16.9990	3	2.2304	COCO_train2014_000000274034.jpg
26.0070	1.0004	1	9	7	3	n02124075_11970.JPEG	imagenet	26.0070	27.0074	1	1.3687	n02124075_11970.JPEG
35.9983	1.0008	1	9	7	4	COCO_train2014_000000488089.jpg	coco	35.9983	36.9991	2	2.6724	COCO_train2014_000000488089.jpg
46.0067	1.0008	1	9	7	5	n02727426_17513.JPEG	imagenet	46.0067	47.0075	2	4.8647	n02727426_17513.JPEG
55.9984	1.0008	1	9	7	6	n02412080_7942.JPEG	imagenet	55.9984	56.9992	1	1.6807	n02412080_7942.JPEG
66.0068	1.0008	1	9	7	7	COCO_train2014_000000176873.jpg	coco	66.0068	67.0076	2	4.5845	COCO_train2014_000000176873.jpg
75.9985	1.0009	1	9	7	8	publicrestroom5.jpg	scenes	75.9985	76.9993	3	3.4645	publicrestroom5.jpg
86.0069	1.0008	1	9	7	9	COCO_train2014_000000074461.jpg	coco	86.0069	87.0077	1	1.7684	COCO_train2014_000000074461.jpg
95.9986	1.0008	1	9	7	10	COCO_train2014_000000273138.jpg	coco	95.9986	96.9994	1	1.5123	COCO_train2014_000000273138.jpg
106.0070	1.0008	1	9	7	11	porch3.jpeg	scenes	106.0070	107.0078	2	1.7922	porch3.jpeg
115.9987	1.0009	1	9	7	12	n03444034_4956.JPEG	imagenet	115.9987	116.9996	1	4.2560	n03444034_4956.JPEG
126.0071	1.0008	1	9	7	13	COCO_train2014_000000356810.jpg	coco	126.0071	127.0080	2	3.3518	COCO_train2014_000000356810.jpg
135.9988	1.0009	1	9	7	14	COCO_train2014_000000285253.jpg	coco	135.9988	136.9997	3	1.5998	COCO_train2014_000000285253.jpg
146.0073	1.0008	1	9	7	15	n03400231_21818.JPEG	imagenet	146.0073	147.0081	2	4.7356	n03400231_21818.JPEG
155.9990	1.0008	1	9	7	16	n02106030_7824.JPEG	imagenet	155.9990	156.9998	1	1.3755	n02106030_7824.JPEG
166.0074	1.0008	1	9	7	17	COCO_train2014_000000239739.jpg	coco	166.0074	167.0082	2	6.1273	COCO_train2014_000000239739.jpg
175.9990	1.0009	1	9	7	18	cockpit1.jpg	scenes	175.9990	176.9999	2	2.8793	cockpit1.jpg
186.0075	1.0008	1	9	7	19	COCO_train2014_000000056201.jpg	coco	186.0075	187.0083	3	2.4472	COCO_train2014_000000056201.jpg
195.9992	1.0008	1	9	7	20	n09246464_52034.JPEG	imagenet	195.9992	197.0000	2	3.1510	n09246464_52034.JPEG
206.0076	1.0008	1	9	7	21	COCO_train2014_000000470907.jpg	rep_coco	206.0076	207.0084	1	2.4629	COCO_train2014_000000470907.jpg
215.9993	1.0008	1	9	7	22	n02112137_9156.JPEG	imagenet	215.9993	217.0001	1	1.5188	n02112137_9156.JPEG
226.0077	1.0008	1	9	7	23	n02808304_3656.JPEG	rep_imagenet	226.0077	227.0085	2	1.3747	n02808304_3656.JPEG
235.9994	1.0008	1	9	7	24	COCO_train2014_000000455657.jpg	rep_coco	235.9994	237.0003	2	1.5185	COCO_train2014_000000455657.jpg
246.0078	1.0008	1	9	7	25	n02105412_4966.JPEG	imagenet	246.0078	247.0087	1	1.2625	n02105412_4966.JPEG
255.9995	1.0009	1	9	7	26	recordingstudio4.jpg	scenes	255.9995	257.0004	3	4.2622	recordingstudio4.jpg
266.0080	1.0008	1	9	7	27	COCO_train2014_000000454830.jpg	coco	266.0080	267.0088	3	2.7262	COCO_train2014_000000454830.jpg
275.9997	1.0008	1	9	7	28	n03188531_17102.JPEG	imagenet	275.9997	277.0005	3	1.8141	n03188531_17102.JPEG
286.0081	1.0008	1	9	7	29	n03673027_16241.JPEG	imagenet	286.0081	287.0089	3	2.5099	n03673027_16241.JPEG
295.9998	1.0008	1	9	7	30	COCO_train2014_000000300704.jpg	coco	295.9998	297.0006	2	1.4299	COCO_train2014_000000300704.jpg
306.0082	1.0008	1	9	7	31	COCO_train2014_000000303318.jpg	coco	306.0082	307.0090	1	2.1178	COCO_train2014_000000303318.jpg
315.9998	1.0009	1	9	7	32	n01608432_16455.JPEG	imagenet	315.9998	317.0007	1	1.3256	n01608432_16455.JPEG
326.0083	1.0008	1	9	7	33	COCO_train2014_000000338501.jpg	coco	326.0083	327.0091	2	1.6775	COCO_train2014_000000338501.jpg
336.0000	1.0008	1	9	7	34	n02095889_6469.JPEG	imagenet	336.0000	337.0008	1	1.5495	n02095889_6469.JPEG
346.0084	1.0008	1	9	7	35	metroInside3.jpg	scenes	346.0084	347.0092	1	2.7733	metroInside3.jpg
356.0001	1.0008	1	9	7	36	COCO_train2014_000000515102.jpg	coco	356.0001	357.0009	2	2.3652	COCO_train2014_000000515102.jpg
366.0085	1.0008	1	9	7	37	cargo3.jpg	scenes	366.0085	367.0093	3	2.3650	cargo3.jpg
