onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0366	0.9677	3	6	6	1	n03709823_25687.JPEG	imagenet	6.0366	7.0043	2	3.2566	n03709823_25687.JPEG
16.0120	0.9841	3	6	6	2	COCO_train2014_000000115967.jpg	coco	16.0120	16.9961	3	2.1593	COCO_train2014_000000115967.jpg
26.0036	1.0008	3	6	6	3	COCO_train2014_000000270325.jpg	coco	26.0036	27.0044	1	2.2973	COCO_train2014_000000270325.jpg
36.0120	0.9841	3	6	6	4	COCO_train2014_000000138785.jpg	coco	36.0120	36.9962	1	2.3211	COCO_train2014_000000138785.jpg
46.0039	1.0006	3	6	6	5	n04259630_9316.JPEG	imagenet	46.0039	47.0045	2	5.9697	n04259630_9316.JPEG
56.0121	0.9841	3	6	6	6	n04265275_1283.JPEG	imagenet	56.0121	56.9963	3	2.7135	n04265275_1283.JPEG
66.0038	1.0008	3	6	6	7	n09332890_43841.JPEG	imagenet	66.0038	67.0046	1	5.6975	n09332890_43841.JPEG
76.0122	0.9841	3	6	6	8	COCO_train2014_000000052219.jpg	coco	76.0122	76.9964	1	2.4492	COCO_train2014_000000052219.jpg
86.0047	1.0000	3	6	6	9	MRI1.jpg	scenes	86.0047	87.0048	2	3.8171	MRI1.jpg
95.9957	1.0008	3	6	6	10	n02033041_3442.JPEG	imagenet	95.9957	96.9965	1	2.1370	n02033041_3442.JPEG
106.0048	1.0001	3	6	6	11	attic2.jpg	scenes	106.0048	107.0049	3	5.1608	attic2.jpg
115.9960	1.0006	3	6	6	12	n09229709_45133.JPEG	imagenet	115.9960	116.9966	1	4.7608	n09229709_45133.JPEG
126.0042	1.0008	3	6	6	13	COCO_train2014_000000061215.jpg	rep_coco	126.0042	127.0050	1	2.9765	COCO_train2014_000000061215.jpg
135.9959	1.0008	3	6	6	14	gazebo5.jpg	scenes	135.9959	136.9967	2	2.4004	gazebo5.jpg
146.0043	1.0008	3	6	6	15	balconyOUT2.jpg	scenes	146.0043	147.0051	2	2.7604	balconyOUT2.jpg
155.9960	1.0008	3	6	6	16	dock4.jpg	scenes	155.9960	156.9968	1	2.9202	dock4.jpg
166.0044	1.0008	3	6	6	17	n04149813_6373.JPEG	imagenet	166.0044	167.0052	3	3.1841	n04149813_6373.JPEG
175.9961	1.0009	3	6	6	18	COCO_train2014_000000393907.jpg	coco	175.9961	176.9969	1	1.7762	COCO_train2014_000000393907.jpg
186.0045	1.0008	3	6	6	19	COCO_train2014_000000553150.jpg	coco	186.0045	187.0053	2	5.1999	COCO_train2014_000000553150.jpg
195.9962	1.0008	3	6	6	20	n01582220_3174.JPEG	imagenet	195.9962	196.9970	1	2.4237	n01582220_3174.JPEG
206.0046	1.0008	3	6	6	21	COCO_train2014_000000318299.jpg	coco	206.0046	207.0054	2	5.0317	COCO_train2014_000000318299.jpg
215.9964	1.0008	3	6	6	22	n02169497_8053.JPEG	imagenet	215.9964	216.9972	1	3.0557	n02169497_8053.JPEG
226.0058	0.9998	3	6	6	23	tollbooth5.jpg	scenes	226.0058	227.0056	3	3.1914	tollbooth5.jpg
235.9964	1.0008	3	6	6	24	n07697313_11356.JPEG	imagenet	235.9964	236.9973	1	5.0233	n07697313_11356.JPEG
246.0058	0.9999	3	6	6	25	COCO_train2014_000000273887.jpg	coco	246.0058	247.0057	2	2.1671	COCO_train2014_000000273887.jpg
255.9966	1.0008	3	6	6	26	COCO_train2014_000000541472.jpg	coco	255.9966	256.9974	1	3.7750	COCO_train2014_000000541472.jpg
266.0057	1.0000	3	6	6	27	n03777568_7670.JPEG	imagenet	266.0057	267.0058	1	8.0149	n03777568_7670.JPEG
275.9966	1.0009	3	6	6	28	n04417672_1923.JPEG	imagenet	275.9966	276.9975	1	2.1347	n04417672_1923.JPEG
286.0054	1.0005	3	6	6	29	COCO_train2014_000000209229.jpg	coco	286.0054	287.0059	3	2.8067	COCO_train2014_000000209229.jpg
295.9968	1.0008	3	6	6	30	COCO_train2014_000000369230.jpg	coco	295.9968	296.9976	2	2.1265	COCO_train2014_000000369230.jpg
306.0055	1.0005	3	6	6	31	n04501370_14560.JPEG	imagenet	306.0055	307.0060	2	5.4063	n04501370_14560.JPEG
315.9969	1.0008	3	6	6	32	runway1.jpg	scenes	315.9969	316.9977	3	2.4943	runway1.jpg
326.0056	1.0005	3	6	6	33	COCO_train2014_000000203937.jpg	coco	326.0056	327.0061	2	1.9583	COCO_train2014_000000203937.jpg
335.9970	1.0009	3	6	6	34	n03047690_9895.JPEG	imagenet	335.9970	336.9978	2	2.9581	n03047690_9895.JPEG
346.0056	1.0006	3	6	6	35	COCO_train2014_000000546242.jpg	coco	346.0056	347.0062	1	2.8060	COCO_train2014_000000546242.jpg
355.9971	1.0008	3	6	6	36	n04591157_1442.JPEG	rep_imagenet	355.9971	356.9979	2	5.4458	n04591157_1442.JPEG
366.0055	1.0008	3	6	6	37	COCO_train2014_000000082945.jpg	coco	366.0055	367.0063	2	2.8537	COCO_train2014_000000082945.jpg
