onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0276	0.9675	3	9	5	1	COCO_train2014_000000523272.jpg	rep_coco	6.0276	6.9951	1	1.5142	COCO_train2014_000000523272.jpg
16.0030	1.0008	3	9	5	2	n04120489_6934.JPEG	imagenet	16.0030	17.0038	2	2.2711	n04120489_6934.JPEG
26.0113	0.9848	3	9	5	3	COCO_train2014_000000409173.jpg	coco	26.0113	26.9961	1	1.4814	COCO_train2014_000000409173.jpg
36.0031	1.0008	3	9	5	4	metroInside4.jpg	scenes	36.0031	37.0039	2	2.3373	metroInside4.jpg
46.0114	0.9843	3	9	5	5	COCO_train2014_000000387750.jpg	coco	46.0114	46.9957	1	2.1615	COCO_train2014_000000387750.jpg
56.0031	1.0009	3	9	5	6	n02111889_9724.JPEG	imagenet	56.0031	57.0040	1	2.3375	n02111889_9724.JPEG
66.0116	0.9842	3	9	5	7	COCO_train2014_000000502470.jpg	coco	66.0116	66.9958	1	2.6173	COCO_train2014_000000502470.jpg
76.0033	1.0008	3	9	5	8	n02708093_1767.JPEG	imagenet	76.0033	77.0041	2	2.1452	n02708093_1767.JPEG
86.0117	0.9842	3	9	5	9	hometheater2.jpg	scenes	86.0117	86.9959	2	3.4411	hometheater2.jpg
96.0034	1.0008	3	9	5	10	COCO_train2014_000000189893.jpg	coco	96.0034	97.0043	3	2.2570	COCO_train2014_000000189893.jpg
106.0119	0.9841	3	9	5	11	COCO_train2014_000000198319.jpg	coco	106.0119	106.9960	2	1.9766	COCO_train2014_000000198319.jpg
116.0036	1.0008	3	9	5	12	n03141823_841.JPEG	imagenet	116.0036	117.0044	2	2.3448	n03141823_841.JPEG
126.0120	0.9841	3	9	5	13	COCO_train2014_000000104919.jpg	coco	126.0120	126.9961	2	1.6247	COCO_train2014_000000104919.jpg
136.0037	1.0008	3	9	5	14	churchInside4.jpg	scenes	136.0037	137.0045	1	2.5685	churchInside4.jpg
145.9952	1.0011	3	9	5	15	COCO_train2014_000000117897.jpg	coco	145.9952	146.9963	1	1.7205	COCO_train2014_000000117897.jpg
156.0039	1.0008	3	9	5	16	shootingrange9.jpg	scenes	156.0039	157.0047	2	2.3124	shootingrange9.jpg
165.9953	1.0011	3	9	5	17	museum4.jpg	scenes	165.9953	166.9964	2	4.5762	museum4.jpg
176.0040	1.0008	3	9	5	18	COCO_train2014_000000271183.jpg	coco	176.0040	177.0048	1	1.7122	COCO_train2014_000000271183.jpg
185.9954	1.0011	3	9	5	19	COCO_train2014_000000285588.jpg	coco	185.9954	186.9966	3	1.9762	COCO_train2014_000000285588.jpg
196.0042	1.0008	3	9	5	20	COCO_train2014_000000130914.jpg	coco	196.0042	197.0050	2	1.5040	COCO_train2014_000000130914.jpg
205.9961	1.0006	3	9	5	21	kitchen.jpg	scenes	205.9961	206.9967	2	1.7038	kitchen.jpg
216.0042	1.0009	3	9	5	22	n04277352_5455.JPEG	imagenet	216.0042	217.0051	2	2.4237	n04277352_5455.JPEG
225.9960	1.0008	3	9	5	23	n03290653_2105.JPEG	imagenet	225.9960	226.9968	3	5.1596	n03290653_2105.JPEG
236.0044	1.0008	3	9	5	24	COCO_train2014_000000067623.jpg	coco	236.0044	237.0052	2	2.5435	COCO_train2014_000000067623.jpg
245.9962	1.0008	3	9	5	25	COCO_train2014_000000269483.jpg	coco	245.9962	246.9970	3	3.1194	COCO_train2014_000000269483.jpg
256.0045	1.0008	3	9	5	26	COCO_train2014_000000474964.jpg	coco	256.0045	257.0054	3	2.4232	COCO_train2014_000000474964.jpg
265.9963	1.0008	3	9	5	27	n03180011_6063.JPEG	imagenet	265.9963	266.9971	2	1.6552	n03180011_6063.JPEG
276.0047	1.0008	3	9	5	28	n03857828_53119.JPEG	imagenet	276.0047	277.0055	3	2.0870	n03857828_53119.JPEG
285.9962	1.0011	3	9	5	29	COCO_train2014_000000447130.jpg	coco	285.9962	286.9972	1	1.5591	COCO_train2014_000000447130.jpg
296.0048	1.0008	3	9	5	30	n02777292_26189.JPEG	imagenet	296.0048	297.0056	1	2.5028	n02777292_26189.JPEG
305.9965	1.0009	3	9	5	31	n04371430_693.JPEG	imagenet	305.9965	306.9973	0	0.0000	n04371430_693.JPEG
316.0049	1.0008	3	9	5	32	n13040303_4195.JPEG	rep_imagenet	316.0049	317.0057	2	1.5502	n13040303_4195.JPEG
325.9967	1.0008	3	9	5	33	tailor.jpg	scenes	325.9967	326.9975	2	2.0064	tailor.jpg
336.0060	0.9999	3	9	5	34	n01631663_4901.JPEG	imagenet	336.0060	337.0059	1	1.5024	n01631663_4901.JPEG
345.9968	1.0008	3	9	5	35	n02494079_3148.JPEG	imagenet	345.9968	346.9976	1	2.1342	n02494079_3148.JPEG
356.0058	1.0003	3	9	5	36	n01945685_2329.JPEG	imagenet	356.0058	357.0060	1	1.3904	n01945685_2329.JPEG
365.9969	1.0008	3	9	5	37	COCO_train2014_000000114846.jpg	coco	365.9969	366.9977	2	1.9821	COCO_train2014_000000114846.jpg
