onset	duration	TR	Trial	StimOn	StimOff	cond	image	1back	Response	RT	Accuracy
12.0340	0.7669	6.016997	1	12.033995	12.800884	Scene	090.JPG	1	0	0.000000	correct rejection
13.0013	0.8004	6.500672	2	13.001344	13.801741	Scene	090.JPG	2	1	621.174097	hit              
14.0021	0.8004	7.001059	3	14.002118	14.802490	Scene	130.jpg	1	0	0.000000	correct rejection
15.0030	0.8004	7.501477	4	15.002953	15.803347	Scene	114.jpg	1	0	0.000000	correct rejection
16.0038	0.8004	8.001888	5	16.003775	16.804166	Scene	069.jpg	1	0	0.000000	correct rejection
17.0046	0.8004	8.502324	6	17.004647	17.805000	Scene	083.jpg	1	0	0.000000	correct rejection
18.0071	0.7988	9.003535	7	18.007070	18.805846	Scene	083.jpg	2	1	583.389997	hit              
19.0063	0.8004	9.503168	8	19.006335	19.806699	Scene	020.jpg	1	0	0.000000	correct rejection
20.0074	0.8001	10.003723	9	20.007445	20.807532	Scene	015.jpg	1	0	0.000000	correct rejection
21.0080	0.8003	10.504021	10	21.008042	21.808368	Scene	132.jpg	1	0	0.000000	correct rejection
22.0089	0.8003	11.004434	11	22.008869	22.809212	Scene	013.jpg	1	0	0.000000	correct rejection
23.0097	0.7837	11.504847	12	23.009694	23.793393	Scene	011.jpg	1	0	0.000000	correct rejection
24.0106	0.7837	12.005276	13	24.010552	24.794275	Scene	014.jpg	1	0	0.000000	correct rejection
25.0114	0.7837	12.505690	14	25.011381	25.795067	Scene	021.jpg	1	0	0.000000	correct rejection
26.0123	0.7836	13.006148	15	26.012297	26.795875	Scene	040.jpg	1	0	0.000000	correct rejection
26.9965	0.8002	13.498258	16	26.996516	27.796749	Scene	076.jpg	1	0	0.000000	correct rejection
27.9974	6.0000	13.998682	fix	27.997365	0.000000	fix	fix	fix	fix	fix	n/a
34.0186	0.7840	17.009310	17	34.018621	34.802621	WkObject	rubik-original.jpg	1	0	0.000000	correct rejection
35.0031	0.8004	17.501545	18	35.003090	35.803449	WkObject	ac.jpg	1	0	0.000000	correct rejection
36.0039	0.8004	18.001966	19	36.003931	36.804326	WkObject	bench.jpg	1	0	0.000000	correct rejection
37.0051	0.8001	18.502526	20	37.005052	37.805137	WkObject	plant01.jpg	1	0	0.000000	correct rejection
38.0056	0.8004	19.002790	21	38.005580	38.805979	WkObject	crate.jpg	1	0	0.000000	correct rejection
39.0065	0.8004	19.503230	22	39.006461	39.806825	WkObject	crate.jpg	2	1	623.759031	hit              
40.0073	0.8004	20.003665	23	40.007330	40.807683	WkObject	umbrella2.jpg	1	0	0.000000	correct rejection
41.0081	0.8004	20.504044	24	41.008088	41.808527	WkObject	umbrella2.jpg	2	1	526.098967	hit              
42.0090	0.8003	21.004499	25	42.008998	42.809347	WkObject	basket.jpg	1	0	0.000000	correct rejection
43.0098	0.7837	21.504887	26	43.009775	43.793481	WkObject	laptop.jpg	1	0	0.000000	correct rejection
44.0106	0.7837	22.005315	27	44.010630	44.794332	WkObject	Newspaper.jpg	1	0	0.000000	correct rejection
45.0115	0.7840	22.505759	28	45.011519	45.795487	WkObject	Helicopter.jpg	1	0	0.000000	correct rejection
46.0124	0.7837	23.006181	29	46.012363	46.796030	WkObject	9volt.jpg	1	0	0.000000	correct rejection
46.9965	0.8004	23.498257	30	46.996513	47.796872	WkObject	hotairballoon.jpg	1	0	0.000000	correct rejection
47.9973	0.8004	23.998650	31	47.997300	48.797714	WkObject	humidifier.jpg	1	0	0.000000	correct rejection
48.9981	0.8004	24.499069	32	48.998139	49.798530	WkObject	spraybottle01.jpg	1	0	0.000000	correct rejection
49.9991	6.0000	24.999542	fix	49.999085	0.000000	fix	fix	fix	fix	fix	n/a
56.0206	0.7839	28.010277	33	56.020553	56.804432	Scrambled	scambled_sun_acfzwujvudexaklvrot.jpg	1	0	0.000000	correct rejection
57.0049	0.8004	28.502434	34	57.004867	57.805243	Scrambled	scambled_sun_bhacgmcdgrgtyplg.jpg	1	0	0.000000	correct rejection
58.0058	0.8003	29.002880	35	58.005759	58.806079	Scrambled	scambled_house (34).jpg	1	0	0.000000	correct rejection
59.0065	0.8004	29.503275	36	59.006549	59.806922	Scrambled	scambled_may 20th 2011 002.JPG	1	0	0.000000	correct rejection
60.0074	0.8004	30.003707	37	60.007414	60.807770	Scrambled	scambled_may 20th 2011 002.JPG	2	1	582.554817	hit              
61.0082	0.8004	30.504122	38	61.008244	61.808638	Scrambled	scambled_country-house-bedroom-design-ideas-585x587.jpg	1	0	0.000000	correct rejection
62.0091	0.8003	31.004557	39	62.009115	62.809449	Scrambled	scambled_Kitchen NW.JPG	1	0	0.000000	correct rejection
63.0100	0.7836	31.504982	40	63.009963	63.793591	Scrambled	scambled_Furnished-Office.jpg	1	0	0.000000	correct rejection
64.0108	0.7837	32.005388	41	64.010776	64.794430	Scrambled	scambled_gym.jpg	1	0	0.000000	correct rejection
65.0116	0.7836	32.505816	42	65.011633	65.795264	Scrambled	scambled_livingRoomrot.jpg	1	0	0.000000	correct rejection
66.0125	0.7837	33.006245	43	66.012489	66.796143	Scrambled	scambled_home-office-design-ideas.jpg	1	0	0.000000	correct rejection
66.9966	0.8003	33.498319	44	66.996637	67.796947	Scrambled	scambled_gazebo.jpg	1	0	0.000000	correct rejection
67.9975	0.8003	33.998737	45	67.997474	68.797790	Scrambled	scambled_house (19).jpg	1	0	0.000000	correct rejection
68.9987	0.7999	34.499344	46	68.998689	69.798621	Scrambled	scambled_house (19).jpg	2	1	535.163164	hit              
69.9992	0.8003	34.999587	47	69.999174	70.799481	Scrambled	scambled_sun_afjnbldlkryenvxn.jpg	1	0	0.000000	correct rejection
70.9999	0.8004	35.499968	48	70.999936	71.800343	Scrambled	scambled_clothingStore.jpg	1	0	0.000000	correct rejection
72.0008	6.0000	36.000412	fix	72.000824	0.000000	fix	fix	fix	fix	fix	n/a
78.0222	0.7840	39.011101	49	78.022201	78.806186	Scene	027.jpg	1	0	0.000000	correct rejection
79.0067	0.8003	39.503358	50	79.006715	79.807025	Scene	003.jpg	1	0	0.000000	correct rejection
80.0076	0.8004	40.003776	51	80.007552	80.807949	Scene	075.jpg	1	0	0.000000	correct rejection
81.0083	0.8004	40.504172	52	81.008344	81.808761	Scene	070.jpg	1	0	0.000000	correct rejection
82.0093	0.8003	41.004627	53	82.009254	82.809550	Scene	032.jpg	1	0	0.000000	correct rejection
83.0100	0.7837	41.505005	54	83.010010	83.793698	Scene	004.jpg	1	0	0.000000	correct rejection
84.0109	0.7836	42.005456	55	84.010912	84.794542	Scene	025.jpg	1	0	0.000000	correct rejection
85.0117	0.7837	42.505862	56	85.011724	85.795388	Scene	116.jpg	1	0	0.000000	correct rejection
86.0126	0.7836	43.006320	57	86.012641	86.796220	Scene	018.jpg	1	0	0.000000	correct rejection
86.9969	0.8001	43.498469	58	86.996937	87.797066	Scene	094.jpg	1	0	0.000000	correct rejection
87.9975	0.8004	43.998760	59	87.997521	88.797905	Scene	046.jpg	1	0	0.000000	correct rejection
88.9983	0.8004	44.499174	60	88.998349	89.798735	Scene	046.jpg	2	1	583.266020	hit              
89.9992	0.8004	44.999611	61	89.999222	90.799587	Scene	102.jpg	1	0	0.000000	correct rejection
91.0001	0.8004	45.500033	62	91.000066	91.800423	Scene	102.jpg	2	1	741.556883	hit              
92.0009	0.8004	46.000443	63	92.000887	92.801332	Scene	045.jpg	1	0	0.000000	correct rejection
93.0017	0.8004	46.500852	64	93.001704	93.802095	Scene	074.jpg	1	0	0.000000	correct rejection
94.0026	6.0000	47.001297	fix	94.002593	0.000000	fix	fix	fix	fix	fix	n/a
100.0076	0.8004	50.003806	65	100.007612	100.807977	WkObject	lamp.jpg	1	0	0.000000	correct rejection
101.0085	0.8003	50.504246	66	101.008493	101.808824	WkObject	armyknife.jpg	1	0	0.000000	correct rejection
102.0093	0.8003	51.004660	67	102.009321	102.809654	WkObject	armyknife.jpg	2	1	516.126156	hit              
103.0102	0.7837	51.505089	68	103.010177	103.793855	WkObject	backpack.jpg	1	0	0.000000	correct rejection
104.0111	0.7836	52.005525	69	104.011051	104.794648	WkObject	fan.jpg	1	0	0.000000	correct rejection
105.0118	0.7840	52.505906	70	105.011813	105.795795	WkObject	tree.jpg	1	0	0.000000	correct rejection
106.0127	0.7836	53.006345	71	106.012690	106.796331	WkObject	tree.jpg	2	1	480.712891	hit              
106.9975	0.7997	53.498737	72	106.997474	107.797208	WkObject	cooler.jpg	1	0	0.000000	correct rejection
107.9976	0.8004	53.998825	73	107.997650	108.798022	WkObject	safe.jpg	1	0	0.000000	correct rejection
108.9986	0.8003	54.499292	74	108.998585	109.798857	WkObject	box.jpg	1	0	0.000000	correct rejection
109.9994	0.8003	54.999681	75	109.999361	110.799697	WkObject	flashlight.jpg	1	0	0.000000	correct rejection
111.0002	0.8003	55.500098	76	111.000197	111.800535	WkObject	chess.JPG	1	0	0.000000	correct rejection
112.0010	0.8003	56.000519	77	112.001038	112.801375	WkObject	window.jpg	1	0	0.000000	correct rejection
113.0019	0.8003	56.500931	78	113.001861	113.802211	WkObject	step_stool.jpg	1	0	0.000000	correct rejection
114.0027	0.8003	57.001356	79	114.002711	114.803060	WkObject	fireExt.jpg	1	0	0.000000	correct rejection
115.0035	0.8004	57.501755	80	115.003509	115.803889	WkObject	radiator.jpg	1	0	0.000000	correct rejection
116.0045	6.0000	58.002239	fix	116.004477	0.000000	fix	fix	fix	fix	fix	n/a
122.0258	0.7840	61.012894	81	122.025787	122.809770	Scrambled	scambled_hairSalon.jpg	1	0	0.000000	correct rejection
123.0103	0.7837	61.505136	82	123.010271	123.793935	Scrambled	scambled_varadero-beach-13915-2560x1600.jpg	1	0	0.000000	correct rejection
124.0111	0.7836	62.005571	83	124.011141	124.794766	Scrambled	scambled_varadero-beach-13915-2560x1600.jpg	2	1	562.141895	hit              
125.0120	0.7837	62.505988	84	125.011976	125.795662	Scrambled	scambled_sun_djdeitrckcbvpdam.jpg	1	0	0.000000	correct rejection
126.0128	0.7837	63.006384	85	126.012767	126.796487	Scrambled	scambled_sun_ahiphsekjihkafsl.jpg	1	0	0.000000	correct rejection
126.9969	0.8004	63.498463	86	126.996926	127.797288	Scrambled	scambled_sun_ahiphsekjihkafsl.jpg	2	1	584.267855	hit              
127.9983	0.7998	63.999163	87	127.998326	128.798131	Scrambled	scambled_sun_aowymmyymtohyobt.jpg	1	0	0.000000	correct rejection
128.9986	0.8003	64.499312	88	128.998623	129.798965	Scrambled	scambled_sun_abfnxcxrrkcbdheorot.jpg	1	0	0.000000	correct rejection
129.9994	0.8004	64.999709	89	129.999419	130.799807	Scrambled	scambled_sun_abkmizyubcfcudbrrot.jpg	1	0	0.000000	correct rejection
131.0003	0.8003	65.500153	90	131.000306	131.800642	Scrambled	scambled_library.jpg	1	0	0.000000	correct rejection
132.0011	0.8003	66.000572	91	132.001144	132.801487	Scrambled	scambled_sun_abkmizyubcfcudbr.jpg	1	0	0.000000	correct rejection
133.0019	0.8004	66.500973	92	133.001946	133.802329	Scrambled	scambled_sun_acggnoeidnfjlcis.jpg	1	0	0.000000	correct rejection
134.0028	0.8004	67.001392	93	134.002783	134.803168	Scrambled	scambled_sun_aiyqlrbcjqqjumtf.jpg	1	0	0.000000	correct rejection
135.0036	0.8004	67.501817	94	135.003635	135.804004	Scrambled	scambled_Model_bedroom1rot.jpg	1	0	0.000000	correct rejection
136.0045	0.8004	68.002246	95	136.004491	136.804845	Scrambled	scambled_sun_aghsutguqpsbxebg.jpg	1	0	0.000000	correct rejection
137.0054	0.8003	68.502676	96	137.005353	137.805690	Scrambled	scambled_sun_bgmylyaviikfuowd.jpg	1	0	0.000000	correct rejection
138.0062	6.0000	69.003091	fix	138.006181	0.000000	fix	fix	fix	fix	fix	n/a
144.0276	0.7673	72.013822	97	144.027644	144.794938	Scene	108.jpg	1	0	0.000000	correct rejection
145.0121	0.7837	72.506028	98	145.012056	145.795731	Scene	058.jpg	1	0	0.000000	correct rejection
