onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0327	0.9672	3	4	8	1	n04023962_15831.JPEG	imagenet	6.0327	6.9999	2	2.5535
16.0077	1.0008	3	4	8	2	n04040759_5145.JPEG	rep_imagenet	16.0077	17.0086	2	7.3301
25.9994	1.0008	3	4	8	3	n02107574_3968.JPEG	imagenet	25.9994	27.0002	1	2.1810
36.0078	1.0008	3	4	8	4	n02093991_7842.JPEG	imagenet	36.0078	37.0086	1	2.5643
45.9995	1.0008	3	4	8	5	n10565667_5063.JPEG	imagenet	45.9995	47.0003	1	3.5649
56.0079	1.0008	3	4	8	6	n02268853_630.JPEG	imagenet	56.0079	57.0087	1	3.2847
65.9996	1.0008	3	4	8	7	wineVineyard7.jpg	scenes	65.9996	67.0005	1	2.3326
76.0080	1.0008	3	4	8	8	deck2.jpg	scenes	76.0080	77.0089	1	2.4844
85.9997	1.0009	3	4	8	9	COCO_train2014_000000419759.jpg	coco	85.9997	87.0006	2	2.7003
96.0082	1.0008	3	4	8	10	footballstadium2.jpg	scenes	96.0082	97.0090	3	2.1082
105.9999	1.0009	3	4	8	11	n02124075_5000.JPEG	imagenet	105.9999	107.0007	1	2.0998
116.0083	1.0008	3	4	8	12	n02319095_5088.JPEG	imagenet	116.0083	117.0091	2	4.5879
126.0000	1.0008	3	4	8	13	COCO_train2014_000000286254.jpg	coco	126.0000	127.0008	3	2.2519
136.0084	1.0008	3	4	8	14	n03337140_50607.JPEG	imagenet	136.0084	137.0092	2	2.1877
146.0001	1.0009	3	4	8	15	n07754684_33513.JPEG	imagenet	146.0001	147.0009	2	5.6276
156.0085	1.0008	3	4	8	16	cubicle5.jpg	scenes	156.0085	157.0093	0	0.0000
166.0003	1.0008	3	4	8	17	COCO_train2014_000000391615.jpg	coco	166.0003	167.0011	1	2.3230
176.0087	1.0008	3	4	8	18	COCO_train2014_000000191734.jpg	rep_coco	176.0087	177.0095	1	2.7313
186.0004	1.0008	3	4	8	19	COCO_train2014_000000445301.jpg	coco	186.0004	187.0012	2	4.4591
196.0087	1.0008	3	4	8	20	COCO_train2014_000000404997.jpg	coco	196.0087	197.0096	3	3.1470
206.0004	1.0008	3	4	8	21	COCO_train2014_000000289654.jpg	coco	206.0004	207.0013	3	3.1309
216.0089	1.0008	3	4	8	22	COCO_train2014_000000453682.jpg	coco	216.0089	217.0097	3	5.2188
226.0006	1.0009	3	4	8	23	COCO_train2014_000000192631.jpg	coco	226.0006	227.0014	1	6.7946
236.0090	1.0008	3	4	8	24	COCO_train2014_000000273147.jpg	coco	236.0090	237.0098	1	2.6345
246.0007	1.0008	3	4	8	25	ATM4.jpg	scenes	246.0007	247.0015	3	2.8585
256.0091	1.0008	3	4	8	26	COCO_train2014_000000541258.jpg	coco	256.0091	257.0099	1	2.5223
266.0008	1.0008	3	4	8	27	COCO_train2014_000000029114.jpg	coco	266.0008	267.0017	1	2.2182
276.0092	1.0008	3	4	8	28	COCO_train2014_000000135094.jpg	coco	276.0092	277.0100	1	4.1940
286.0009	1.0008	3	4	8	29	n03692522_3393.JPEG	imagenet	286.0009	287.0018	2	3.1701
296.0094	1.0008	3	4	8	30	COCO_train2014_000000028868.jpg	rep_coco	296.0094	297.0102	1	3.4258
306.0010	1.0008	3	4	8	31	n03201208_7071.JPEG	imagenet	306.0010	307.0019	3	4.3937
316.0095	1.0008	3	4	8	32	COCO_train2014_000000190964.jpg	coco	316.0095	317.0103	2	4.8336
326.0011	1.0009	3	4	8	33	auto_showroom3.jpg	scenes	326.0011	327.0020	3	2.7376
336.0096	1.0008	3	4	8	34	fabricstore4.jpg	scenes	336.0096	337.0104	2	2.6414
346.0012	1.0009	3	4	8	35	n02408429_8642.JPEG	imagenet	346.0012	347.0021	1	2.0093
356.0097	1.0008	3	4	8	36	n03791053_17506.JPEG	imagenet	356.0097	357.0105	1	3.0972
366.0014	1.0008	3	4	8	37	COCO_train2014_000000576030.jpg	coco	366.0014	367.0022	2	3.4491
