onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0358	0.9676	3	4	6	1	n03047690_43845.JPEG	imagenet	6.0358	7.0034	2	2.5214
16.0110	0.9838	3	4	6	2	COCO_train2014_000000557037.jpg	coco	16.0110	16.9948	1	2.5108
26.0026	1.0008	3	4	6	3	n02096437_4922.JPEG	imagenet	26.0026	27.0035	1	2.1770
36.0111	0.9847	3	4	6	4	COCO_train2014_000000470999.jpg	rep_coco	36.0111	36.9958	2	2.5692
46.0028	1.0008	3	4	6	5	hallway5.jpg	scenes	46.0028	47.0036	2	3.8813
56.0112	0.9845	3	4	6	6	n03888605_27236.JPEG	imagenet	56.0112	56.9957	1	5.2332
66.0029	1.0008	3	4	6	7	n12144580_6520.JPEG	imagenet	66.0029	67.0037	3	4.2810
76.0113	0.9845	3	4	6	8	COCO_train2014_000000028116.jpg	coco	76.0113	76.9958	1	4.5526
86.0029	1.0009	3	4	6	9	n04371774_728.JPEG	imagenet	86.0029	87.0038	2	6.1367
96.0114	0.9842	3	4	6	10	COCO_train2014_000000195425.jpg	coco	96.0114	96.9956	1	2.9207
106.0031	1.0008	3	4	6	11	fabricstore1.jpg	scenes	106.0031	107.0039	2	8.2405
116.0115	0.9842	3	4	6	12	n03032252_36446.JPEG	rep_imagenet	116.0115	116.9957	1	2.1124
126.0032	1.0008	3	4	6	13	cave6.jpg	scenes	126.0032	127.0040	1	1.8963
136.0116	0.9842	3	4	6	14	COCO_train2014_000000216378.jpg	coco	136.0116	136.9957	2	3.9762
146.0033	1.0009	3	4	6	15	COCO_train2014_000000298468.jpg	coco	146.0033	147.0041	2	3.0400
156.0117	0.9841	3	4	6	16	COCO_train2014_000000541164.jpg	coco	156.0117	156.9958	1	1.7279
166.0034	1.0008	3	4	6	17	COCO_train2014_000000227843.jpg	coco	166.0034	167.0042	2	5.2078
176.0118	0.9841	3	4	6	18	n04239074_10878.JPEG	imagenet	176.0118	176.9959	1	3.9196
186.0036	1.0008	3	4	6	19	n03602883_18507.JPEG	imagenet	186.0036	187.0043	2	2.3356
196.0119	0.9841	3	4	6	20	footballstadium5.jpg	scenes	196.0119	196.9960	3	3.4074
206.0036	1.0008	3	4	6	21	n03947888_3551.JPEG	imagenet	206.0036	207.0044	1	2.2152
216.0120	0.9841	3	4	6	22	n03976467_8893.JPEG	imagenet	216.0120	216.9962	2	2.7992
226.0037	1.0008	3	4	6	23	n02108089_344.JPEG	imagenet	226.0037	227.0045	2	2.1910
236.0122	0.9841	3	4	6	24	n02088632_2841.JPEG	imagenet	236.0122	236.9962	1	2.5589
246.0038	1.0009	3	4	6	25	bedroom6.jpg	scenes	246.0038	247.0047	1	2.7028
255.9953	1.0011	3	4	6	26	COCO_train2014_000000382890.jpg	coco	255.9953	256.9964	2	2.7986
266.0044	1.0003	3	4	6	27	COCO_train2014_000000523272.jpg	rep_coco	266.0044	267.0048	1	4.1505
275.9953	1.0011	3	4	6	28	COCO_train2014_000000087249.jpg	coco	275.9953	276.9965	1	4.1824
286.0043	1.0005	3	4	6	29	n06596364_13985.JPEG	imagenet	286.0043	287.0049	3	3.3743
295.9955	1.0011	3	4	6	30	COCO_train2014_000000347933.jpg	coco	295.9955	296.9966	1	3.0942
306.0045	1.0004	3	4	6	31	bus_shelter3.jpg	scenes	306.0045	307.0050	3	7.2060
315.9961	1.0005	3	4	6	32	COCO_train2014_000000530670.jpg	coco	315.9961	316.9967	1	5.2379
326.0044	1.0007	3	4	6	33	COCO_train2014_000000277956.jpg	coco	326.0044	327.0051	1	2.0698
335.9962	1.0006	3	4	6	34	COCO_train2014_000000100669.jpg	coco	335.9962	336.9968	1	2.7738
346.0045	1.0007	3	4	6	35	waitingroom2.jpg	scenes	346.0045	347.0052	3	5.5816
355.9962	1.0007	3	4	6	36	COCO_train2014_000000471871.jpg	coco	355.9962	356.9969	1	3.1495
366.0048	1.0005	3	4	6	37	n03902125_19685.JPEG	imagenet	366.0048	367.0053	3	5.4213
