onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0323	0.9674	3	7	6	1	n02786058_18921.JPEG	imagenet	6.0323	6.9998	0	0.0000	n02786058_18921.JPEG
16.0076	1.0008	3	7	6	2	COCO_train2014_000000166489.jpg	coco	16.0076	17.0085	0	0.0000	COCO_train2014_000000166489.jpg
25.9993	1.0008	3	7	6	3	racecarcourse2.jpg	scenes	25.9993	27.0001	1	2.6248	racecarcourse2.jpg
36.0077	1.0008	3	7	6	4	n02115913_1608.JPEG	imagenet	36.0077	37.0085	1	1.6722	n02115913_1608.JPEG
45.9993	1.0008	3	7	6	5	COCO_train2014_000000379052.jpg	coco	45.9993	47.0002	2	1.3046	COCO_train2014_000000379052.jpg
56.0078	1.0008	3	7	6	6	COCO_train2014_000000242631.jpg	coco	56.0078	57.0086	2	2.4801	COCO_train2014_000000242631.jpg
65.9995	1.0008	3	7	6	7	COCO_train2014_000000546147.jpg	coco	65.9995	67.0003	1	1.7925	COCO_train2014_000000546147.jpg
76.0079	1.0008	3	7	6	8	n03804744_9025.JPEG	imagenet	76.0079	77.0087	2	2.8642	n03804744_9025.JPEG
85.9995	1.0008	3	7	6	9	n03661043_37272.JPEG	imagenet	85.9995	87.0004	1	4.0721	n03661043_37272.JPEG
96.0080	1.0008	3	7	6	10	n02101556_3256.JPEG	imagenet	96.0080	97.0088	1	2.7760	n02101556_3256.JPEG
105.9997	1.0008	3	7	6	11	COCO_train2014_000000294321.jpg	coco	105.9997	107.0005	2	2.4717	COCO_train2014_000000294321.jpg
116.0081	1.0008	3	7	6	12	n04409515_19454.JPEG	imagenet	116.0081	117.0089	2	2.5998	n04409515_19454.JPEG
125.9998	1.0008	3	7	6	13	weightroom.jpg	scenes	125.9998	127.0006	2	1.9196	weightroom.jpg
136.0082	1.0008	3	7	6	14	COCO_train2014_000000505643.jpg	coco	136.0082	137.0090	2	1.6236	COCO_train2014_000000505643.jpg
145.9998	1.0008	3	7	6	15	COCO_train2014_000000480403.jpg	coco	145.9998	147.0007	1	3.4873	COCO_train2014_000000480403.jpg
156.0083	1.0008	3	7	6	16	COCO_train2014_000000080275.jpg	coco	156.0083	157.0091	1	1.0170	COCO_train2014_000000080275.jpg
166.0000	1.0008	3	7	6	17	n02089078_1967.JPEG	imagenet	166.0000	167.0008	1	2.1511	n02089078_1967.JPEG
176.0084	1.0008	3	7	6	18	COCO_train2014_000000295655.jpg	coco	176.0084	177.0092	2	2.1669	COCO_train2014_000000295655.jpg
186.0001	1.0008	3	7	6	19	lab4.jpg	scenes	186.0001	187.0009	2	1.9670	lab4.jpg
196.0085	1.0008	3	7	6	20	COCO_train2014_000000032474.jpg	coco	196.0085	197.0093	2	2.2787	COCO_train2014_000000032474.jpg
206.0002	1.0008	3	7	6	21	n03649909_3203.JPEG	imagenet	206.0002	207.0010	2	2.4146	n03649909_3203.JPEG
216.0086	1.0008	3	7	6	22	n02058221_2070.JPEG	imagenet	216.0086	217.0094	1	2.4465	n02058221_2070.JPEG
226.0003	1.0008	3	7	6	23	sushibar5.jpg	scenes	226.0003	227.0011	2	2.0064	sushibar5.jpg
236.0087	1.0008	3	7	6	24	banquetHall2.jpg	rep_scenes	236.0087	237.0095	1	3.4063	banquetHall2.jpg
246.0004	1.0008	3	7	6	25	restaurantkitchen2.jpg	scenes	246.0004	247.0012	2	3.6861	restaurantkitchen2.jpg
256.0088	1.0008	3	7	6	26	snowmountains4.jpg	scenes	256.0088	257.0096	1	1.7661	snowmountains4.jpg
266.0004	1.0008	3	7	6	27	n04423845_13920.JPEG	imagenet	266.0004	267.0013	1	3.3738	n04423845_13920.JPEG
276.0089	1.0008	3	7	6	28	COCO_train2014_000000055402.jpg	coco	276.0089	277.0097	1	2.3097	COCO_train2014_000000055402.jpg
286.0006	1.0007	3	7	6	29	n03393912_5684.JPEG	imagenet	286.0006	287.0014	1	3.5496	n03393912_5684.JPEG
296.0089	1.0008	3	7	6	30	COCO_train2014_000000237663.jpg	coco	296.0089	297.0097	2	5.2695	COCO_train2014_000000237663.jpg
306.0007	1.0008	3	7	6	31	COCO_train2014_000000156084.jpg	coco	306.0007	307.0014	2	2.3734	COCO_train2014_000000156084.jpg
316.0090	1.0008	3	7	6	32	elevatorOutside4.jpg	rep_scenes	316.0090	317.0098	3	2.3973	elevatorOutside4.jpg
326.0008	1.0008	3	7	6	33	COCO_train2014_000000219294.jpg	coco	326.0008	327.0016	2	2.0447	COCO_train2014_000000219294.jpg
336.0091	1.0008	3	7	6	34	n03623198_3026.JPEG	imagenet	336.0091	337.0099	2	1.8612	n03623198_3026.JPEG
346.0009	1.0008	3	7	6	35	banquetHall6.jpg	scenes	346.0009	347.0017	1	2.5729	banquetHall6.jpg
356.0092	1.0008	3	7	6	36	n03956157_7916.JPEG	imagenet	356.0092	357.0100	2	2.6687	n03956157_7916.JPEG
366.0009	1.0008	3	7	6	37	n02123597_6521.JPEG	imagenet	366.0009	367.0018	1	2.3246	n02123597_6521.JPEG
