onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0278	0.9675	3	8	8	1	n09193705_758.JPEG	imagenet	6.0278	6.9953	1	2.1788
16.0032	1.0008	3	8	8	2	COCO_train2014_000000061266.jpg	coco	16.0032	17.0040	3	4.1839
26.0115	0.9844	3	8	8	3	ISS4.jpg	scenes	26.0115	26.9959	2	1.9062
36.0033	1.0008	3	8	8	4	COCO_train2014_000000285450.jpg	coco	36.0033	37.0041	2	2.6338
46.0117	0.9841	3	8	8	5	COCO_train2014_000000283426.jpg	coco	46.0117	46.9958	1	1.7464
56.0034	1.0008	3	8	8	6	n03832673_7626.JPEG	imagenet	56.0034	57.0042	2	1.9783
66.0118	0.9841	3	8	8	7	n07880968_408.JPEG	imagenet	66.0118	66.9959	2	2.2981
76.0035	1.0008	3	8	8	8	COCO_train2014_000000539879.jpg	coco	76.0035	77.0043	2	3.9219
86.0119	0.9841	3	8	8	9	COCO_train2014_000000037823.jpg	rep_coco	86.0119	86.9960	1	2.2738
96.0036	1.0008	3	8	8	10	COCO_train2014_000000318381.jpg	coco	96.0036	97.0044	1	2.4897
106.0120	0.9841	3	8	8	11	n12057211_262.JPEG	imagenet	106.0120	106.9961	1	2.4656
116.0037	1.0008	3	8	8	12	COCO_train2014_000000261575.jpg	coco	116.0037	117.0045	1	2.1775
126.0121	0.9842	3	8	8	13	n03602883_176.JPEG	imagenet	126.0121	126.9962	2	2.6893
136.0038	1.0008	3	8	8	14	n01440764_10110.JPEG	imagenet	136.0038	137.0046	1	2.7292
146.0122	0.9842	3	8	8	15	COCO_train2014_000000227451.jpg	coco	146.0122	146.9963	3	1.9613
156.0039	1.0008	3	8	8	16	baywindow4.jpg	scenes	156.0039	157.0047	1	2.0809
165.9959	1.0006	3	8	8	17	n04317175_8732.JPEG	imagenet	165.9959	166.9964	2	2.0728
176.0040	1.0008	3	8	8	18	fabricstore3.jpg	scenes	176.0040	177.0048	2	2.4806
185.9962	1.0004	3	8	8	19	n02190166_11038.JPEG	imagenet	185.9962	186.9966	1	1.8167
196.0046	1.0003	3	8	8	20	COCO_train2014_000000466895.jpg	coco	196.0046	197.0050	2	3.8405
205.9959	1.0007	3	8	8	21	n03891332_5114.JPEG	imagenet	205.9959	206.9967	2	4.4403
216.0043	1.0008	3	8	8	22	COCO_train2014_000000403739.jpg	coco	216.0043	217.0051	1	2.1842
225.9967	1.0000	3	8	8	23	ISS1.jpg	scenes	225.9967	226.9968	2	1.9602
236.0044	1.0008	3	8	8	24	COCO_train2014_000000122776.jpg	coco	236.0044	237.0052	1	2.5680
245.9969	1.0000	3	8	8	25	COCO_train2014_000000225383.jpg	rep_coco	245.9969	246.9969	1	2.3998
256.0045	1.0008	3	8	8	26	n03187595_14650.JPEG	imagenet	256.0045	257.0053	2	7.5437
265.9966	1.0004	3	8	8	27	n04328186_1942.JPEG	imagenet	265.9966	266.9970	2	3.4397
276.0046	1.0008	3	8	8	28	COCO_train2014_000000390414.jpg	coco	276.0046	277.0054	1	1.9835
285.9966	1.0005	3	8	8	29	COCO_train2014_000000207549.jpg	coco	285.9966	286.9971	1	2.3353
296.0047	1.0008	3	8	8	30	pasture9.jpg	scenes	296.0047	297.0055	1	3.0232
305.9967	1.0006	3	8	8	31	n03733131_8397.JPEG	imagenet	305.9967	306.9972	1	2.3432
316.0048	1.0008	3	8	8	32	frontFoyer.jpg	scenes	316.0048	317.0056	2	1.5193
325.9969	1.0004	3	8	8	33	COCO_train2014_000000357926.jpg	coco	325.9969	326.9973	2	1.8471
336.0054	1.0004	3	8	8	34	n03476684_18045.JPEG	imagenet	336.0054	337.0057	1	2.3347
345.9968	1.0006	3	8	8	35	COCO_train2014_000000190964.jpg	rep_coco	345.9968	346.9975	2	2.7187
356.0055	1.0003	3	8	8	36	COCO_train2014_000000395758.jpg	coco	356.0055	357.0058	2	2.1986
365.9970	1.0005	3	8	8	37	dormroom6.jpg	scenes	365.9970	366.9976	3	2.4624
