onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0358	0.9677	3	8	5	1	pharmacy6.jpg	scenes	6.0358	7.0035	3	2.2021
16.0112	0.9839	3	8	5	2	n02098413_10777.JPEG	imagenet	16.0112	16.9950	1	1.8327
26.0028	1.0008	3	8	5	3	playground10.jpg	rep_scenes	26.0028	27.0036	2	1.7228
36.0112	0.9847	3	8	5	4	COCO_train2014_000000335688.jpg	coco	36.0112	36.9959	3	2.7146
46.0029	1.0008	3	8	5	5	COCO_train2014_000000227733.jpg	coco	46.0029	47.0037	2	3.2509
56.0113	0.9842	3	8	5	6	bistrooutdoor6.jpg	scenes	56.0113	56.9956	1	2.4509
66.0030	1.0008	3	8	5	7	n01641577_2021.JPEG	imagenet	66.0030	67.0038	2	1.8188
76.0114	0.9841	3	8	5	8	cockpit4.jpg	scenes	76.0114	76.9955	1	2.2346
86.0031	1.0008	3	8	5	9	winebarrel3.jpg	scenes	86.0031	87.0039	2	3.2265
96.0115	0.9841	3	8	5	10	n01768244_7622.JPEG	imagenet	96.0115	96.9956	3	4.0583
106.0032	1.0008	3	8	5	11	n02747177_3947.JPEG	imagenet	106.0032	107.0040	2	2.7782
116.0117	0.9840	3	8	5	12	n02097658_9331.JPEG	imagenet	116.0117	116.9958	1	1.6022
126.0033	1.0008	3	8	5	13	COCO_train2014_000000044129.jpg	coco	126.0033	127.0041	2	2.3300
136.0119	0.9840	3	8	5	14	COCO_train2014_000000517878.jpg	coco	136.0119	136.9958	1	4.0579
146.0034	1.0008	3	8	5	15	COCO_train2014_000000319611.jpg	coco	146.0034	147.0043	1	3.0417
156.0120	0.9839	3	8	5	16	COCO_train2014_000000389207.jpg	coco	156.0120	156.9960	2	3.5617
166.0035	1.0008	3	8	5	17	n01843065_2043.JPEG	imagenet	166.0035	167.0044	1	2.3854
176.0120	0.9840	3	8	5	18	n01968897_21883.JPEG	imagenet	176.0120	176.9961	1	3.5774
186.0037	1.0008	3	8	5	19	photographer_studio1.jpg	scenes	186.0037	187.0045	2	2.5933
196.0120	0.9841	3	8	5	20	n04179913_10794.JPEG	imagenet	196.0120	196.9962	1	2.8731
206.0038	1.0008	3	8	5	21	COCO_train2014_000000535994.jpg	rep_coco	206.0038	207.0046	1	1.9772
215.9957	1.0006	3	8	5	22	COCO_train2014_000000052846.jpg	coco	215.9957	216.9963	1	2.8969
226.0039	1.0007	3	8	5	23	COCO_train2014_000000520940.jpg	coco	226.0039	227.0047	1	3.2487
236.0141	0.9823	3	8	5	24	baywindow5.jpg	scenes	236.0141	236.9964	2	2.2566
246.0040	1.0008	3	8	5	25	COCO_train2014_000000183719.jpg	coco	246.0040	247.0048	1	3.0406
255.9970	0.9996	3	8	5	26	COCO_train2014_000000234383.jpg	coco	255.9970	256.9965	1	1.8565
266.0041	1.0008	3	8	5	27	n07747607_5707.JPEG	imagenet	266.0041	267.0049	1	2.2563
275.9967	0.9999	3	8	5	28	n02165456_9825.JPEG	imagenet	275.9967	276.9966	1	2.0481
286.0051	1.0000	3	8	5	29	n02666196_2861.JPEG	imagenet	286.0051	287.0050	1	1.6801
295.9968	1.0000	3	8	5	30	COCO_train2014_000000101877.jpg	coco	295.9968	296.9967	3	4.1119
306.0043	1.0008	3	8	5	31	n02006656_7738.JPEG	imagenet	306.0043	307.0051	1	2.0557
315.9968	1.0001	3	8	5	32	COCO_train2014_000000234903.jpg	coco	315.9968	316.9968	2	3.4317
326.0044	1.0008	3	8	5	33	COCO_train2014_000000084529.jpg	coco	326.0044	327.0052	2	1.9596
335.9966	1.0004	3	8	5	34	n01798484_2829.JPEG	imagenet	335.9966	336.9970	1	1.7995
346.0049	1.0005	3	8	5	35	bakerykitchen6.jpg	scenes	346.0049	347.0053	3	2.3033
355.9968	1.0002	3	8	5	36	COCO_train2014_000000188545.jpg	coco	355.9968	356.9970	2	1.9833
366.0046	1.0008	3	8	5	37	bakery5.jpg	rep_scenes	366.0046	367.0054	2	2.3351
