onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0366	0.9678	3	9	6	1	n03658185_5584.JPEG	imagenet	6.0366	7.0043	2	2.2651	n03658185_5584.JPEG
16.0120	0.9841	3	9	6	2	n02091244_1606.JPEG	imagenet	16.0120	16.9960	1	1.7193	n02091244_1606.JPEG
26.0036	1.0008	3	9	6	3	COCO_train2014_000000447902.jpg	coco	26.0036	27.0044	1	2.8336	COCO_train2014_000000447902.jpg
36.0120	0.9841	3	9	6	4	ice_rink5.jpg	scenes	36.0120	36.9961	1	2.1936	ice_rink5.jpg
46.0037	1.0008	3	9	6	5	restaurantkitchen3.jpg	scenes	46.0037	47.0045	2	6.0658	restaurantkitchen3.jpg
55.9951	1.0011	3	9	6	6	n02447366_24047.JPEG	rep_imagenet	55.9951	56.9962	1	1.8177	n02447366_24047.JPEG
66.0039	1.0008	3	9	6	7	COCO_train2014_000000024591.jpg	coco	66.0039	67.0046	2	2.2016	COCO_train2014_000000024591.jpg
75.9952	1.0011	3	9	6	8	COCO_train2014_000000396550.jpg	coco	75.9952	76.9963	1	1.9615	COCO_train2014_000000396550.jpg
86.0039	1.0008	3	9	6	9	fishmarket4.jpg	scenes	86.0039	87.0047	2	3.0093	fishmarket4.jpg
95.9958	1.0007	3	9	6	10	COCO_train2014_000000030148.jpg	coco	95.9958	96.9965	2	1.7212	COCO_train2014_000000030148.jpg
106.0041	1.0008	3	9	6	11	n04486054_12926.JPEG	imagenet	106.0041	107.0049	1	2.2891	n04486054_12926.JPEG
115.9958	1.0009	3	9	6	12	COCO_train2014_000000223447.jpg	coco	115.9958	116.9966	2	1.6650	COCO_train2014_000000223447.jpg
126.0042	1.0008	3	9	6	13	COCO_train2014_000000056647.jpg	coco	126.0042	127.0050	2	1.9929	COCO_train2014_000000056647.jpg
135.9959	1.0008	3	9	6	14	clothingstore5.jpg	scenes	135.9959	136.9967	2	2.0887	clothingstore5.jpg
146.0043	1.0008	3	9	6	15	n02264363_9150.JPEG	imagenet	146.0043	147.0051	1	1.6167	n02264363_9150.JPEG
155.9960	1.0008	3	9	6	16	n04235860_9783.JPEG	imagenet	155.9960	156.9968	1	2.0724	n04235860_9783.JPEG
166.0045	1.0008	3	9	6	17	COCO_train2014_000000048201.jpg	coco	166.0045	167.0053	1	1.7046	COCO_train2014_000000048201.jpg
175.9962	1.0008	3	9	6	18	n02783161_2737.JPEG	imagenet	175.9962	176.9970	2	2.2401	n02783161_2737.JPEG
186.0046	1.0008	3	9	6	19	n02002556_6108.JPEG	imagenet	186.0046	187.0054	1	1.5282	n02002556_6108.JPEG
195.9963	1.0008	3	9	6	20	COCO_train2014_000000441891.jpg	coco	195.9963	196.9971	1	1.6081	COCO_train2014_000000441891.jpg
206.0047	1.0008	3	9	6	21	COCO_train2014_000000443883.jpg	coco	206.0047	207.0055	1	1.7359	COCO_train2014_000000443883.jpg
215.9964	1.0008	3	9	6	22	COCO_train2014_000000179480.jpg	coco	215.9964	216.9972	2	2.5517	COCO_train2014_000000179480.jpg
226.0048	1.0008	3	9	6	23	n02100735_10445.JPEG	imagenet	226.0048	227.0056	1	1.5517	n02100735_10445.JPEG
235.9965	1.0008	3	9	6	24	COCO_train2014_000000357203.jpg	coco	235.9965	236.9973	2	1.8716	COCO_train2014_000000357203.jpg
246.0049	1.0008	3	9	6	25	n03720891_3034.JPEG	imagenet	246.0049	247.0057	2	1.8314	n03720891_3034.JPEG
255.9966	1.0008	3	9	6	26	COCO_train2014_000000335824.jpg	coco	255.9966	256.9975	1	2.4472	COCO_train2014_000000335824.jpg
266.0056	1.0002	3	9	6	27	amusement1.jpg	scenes	266.0056	267.0059	1	4.5673	amusement1.jpg
275.9968	1.0008	3	9	6	28	COCO_train2014_000000406595.jpg	coco	275.9968	276.9976	2	1.8471	COCO_train2014_000000406595.jpg
286.0058	1.0001	3	9	6	29	cockpit2.jpg	scenes	286.0058	287.0060	2	1.8630	cockpit2.jpg
295.9969	1.0008	3	9	6	30	COCO_train2014_000000242631.jpg	rep_coco	295.9969	296.9977	2	1.9430	COCO_train2014_000000242631.jpg
306.0057	1.0004	3	9	6	31	COCO_train2014_000000148986.jpg	coco	306.0057	307.0061	1	1.7588	COCO_train2014_000000148986.jpg
315.9970	1.0008	3	9	6	32	n02835271_23430.JPEG	imagenet	315.9970	316.9978	1	2.2066	n02835271_23430.JPEG
326.0057	1.0005	3	9	6	33	n04081281_4167.JPEG	imagenet	326.0057	327.0062	2	1.6945	n04081281_4167.JPEG
335.9971	1.0008	3	9	6	34	n03976657_6294.JPEG	imagenet	335.9971	336.9979	2	2.4063	n03976657_6294.JPEG
346.0059	1.0005	3	9	6	35	COCO_train2014_000000102989.jpg	coco	346.0059	347.0063	2	2.3583	COCO_train2014_000000102989.jpg
355.9972	1.0008	3	9	6	36	n02102040_7626.JPEG	imagenet	355.9972	356.9981	1	1.5182	n02102040_7626.JPEG
366.0057	1.0008	3	9	6	37	warehouseoutside4.jpg	scenes	366.0057	367.0065	2	1.9980	warehouseoutside4.jpg
