onset	duration	TR	Trial	StimOn	StimOff	cond	image	1back	Response	RT	Accuracy
12.0268	0.7673	6.013379	1	12.026757	12.794036	Scene	083.jpg	1	0	0.000000	correct rejection
13.0112	0.7837	6.505611	2	13.011221	13.794887	Scene	006.jpg	1	0	0.000000	correct rejection
14.0120	0.7837	7.005976	3	14.011952	14.795643	Scene	058.jpg	1	0	0.000000	correct rejection
15.0129	0.7836	7.506427	4	15.012854	15.796480	Scene	021.jpg	1	0	0.000000	correct rejection
15.9970	0.8003	7.998494	5	15.996987	16.797318	Scene	076.jpg	1	0	0.000000	correct rejection
16.9981	0.8000	8.499074	6	16.998148	17.798164	Scene	106.jpg	1	0	0.000000	correct rejection
17.9986	0.8004	8.999323	7	17.998646	18.799015	Scene	106.jpg	2	1	703.650951	hit              
18.9994	0.8004	9.499723	8	18.999446	19.799882	Scene	045.jpg	1	1	6.083965	false alarm      
20.0003	0.8004	10.000162	9	20.000323	20.800679	Scene	082.jpg	1	0	0.000000	correct rejection
21.0011	0.8004	10.500570	10	21.001139	21.801511	Scene	082.jpg	2	1	565.286875	hit              
22.0020	0.8004	11.001014	11	22.002028	22.802386	Scene	079.jpg	1	0	0.000000	correct rejection
23.0028	0.8004	11.501418	12	23.002835	23.803220	Scene	086.JPG	1	0	0.000000	correct rejection
24.0037	0.8004	12.001836	13	24.003672	24.804081	Scene	013.jpg	1	0	0.000000	correct rejection
25.0051	0.7998	12.502528	14	25.005056	25.804875	Scene	102.jpg	1	0	0.000000	correct rejection
26.0054	0.8004	13.002679	15	26.005357	26.805774	Scene	090.JPG	1	0	0.000000	correct rejection
27.0062	0.8004	13.503113	16	27.006226	27.806634	Scene	040.jpg	1	0	0.000000	correct rejection
28.0072	6.0000	14.003595	fix	28.007190	0.000000	fix	fix	fix	fix	fix	n/a
34.0284	0.7673	17.014223	17	34.028445	34.795783	Scrambled	scambled_Model_bedroom1.jpg	1	0	0.000000	correct rejection
34.9964	0.8002	17.498189	18	34.996378	35.796600	Scrambled	scambled_farm.jpg	1	0	0.000000	correct rejection
35.9970	0.8004	17.998524	19	35.997047	36.797447	Scrambled	scambled_sun_acfzwujvudexaklvrot.jpg	1	0	0.000000	correct rejection
36.9979	0.8004	18.498935	20	36.997869	37.798287	Scrambled	scambled_sun_bhacgmcdgrgtyplg.jpg	1	0	0.000000	correct rejection
37.9987	0.8004	18.999364	21	37.998728	38.799131	Scrambled	scambled_Echo_Bedroom.jpg	1	0	0.000000	correct rejection
