onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0375	0.9684	3	15	5	1	n09256479_16709.JPEG	imagenet	6.0375	7.0059	1	1.5442	n09256479_16709.JPEG
16.0127	0.9841	3	15	5	2	n02277742_15647.JPEG	rep_imagenet	16.0127	16.9968	1	1.7035	n02277742_15647.JPEG
26.0043	1.0008	3	15	5	3	COCO_train2014_000000370369.jpg	coco	26.0043	27.0051	1	1.5862	COCO_train2014_000000370369.jpg
35.9962	1.0005	3	15	5	4	n03445777_9105.JPEG	imagenet	35.9962	36.9968	2	1.6498	n03445777_9105.JPEG
46.0043	1.0008	3	15	5	5	n04485082_10204.JPEG	imagenet	46.0043	47.0051	2	1.9294	n04485082_10204.JPEG
55.9961	1.0006	3	15	5	6	n03126707_22076.JPEG	imagenet	55.9961	56.9967	2	1.6176	n03126707_22076.JPEG
66.0042	1.0008	3	15	5	7	n02500267_6699.JPEG	imagenet	66.0042	67.0050	1	1.7615	n02500267_6699.JPEG
75.9956	1.0011	3	15	5	8	n03042490_1370.JPEG	imagenet	75.9956	76.9967	1	1.6253	n03042490_1370.JPEG
86.0042	1.0008	3	15	5	9	n02483708_6086.JPEG	imagenet	86.0042	87.0050	1	1.7851	n02483708_6086.JPEG
95.9960	1.0006	3	15	5	10	n01872401_3344.JPEG	imagenet	95.9960	96.9967	1	1.6009	n01872401_3344.JPEG
106.0042	1.0007	3	15	5	11	COCO_train2014_000000224396.jpg	coco	106.0042	107.0050	0	0.0000	COCO_train2014_000000224396.jpg
116.0125	0.9841	3	15	5	12	church3.jpg	scenes	116.0125	116.9966	1	1.5681	church3.jpg
126.0042	1.0008	3	15	5	13	promenadeDeck2.jpg	scenes	126.0042	127.0050	1	1.6803	promenadeDeck2.jpg
135.9960	1.0006	3	15	5	14	COCO_train2014_000000082548.jpg	coco	135.9960	136.9966	2	2.0081	COCO_train2014_000000082548.jpg
146.0042	1.0008	3	15	5	15	COCO_train2014_000000097218.jpg	coco	146.0042	147.0049	2	2.2558	COCO_train2014_000000097218.jpg
155.9959	1.0007	3	15	5	16	COCO_train2014_000000505738.jpg	coco	155.9959	156.9966	2	1.9117	COCO_train2014_000000505738.jpg
166.0042	1.0008	3	15	5	17	n02981792_3265.JPEG	imagenet	166.0042	167.0050	2	2.2554	n02981792_3265.JPEG
175.9955	1.0011	3	15	5	18	COCO_train2014_000000150931.jpg	coco	175.9955	176.9966	2	1.6154	COCO_train2014_000000150931.jpg
186.0041	1.0008	3	15	5	19	COCO_train2014_000000401251.jpg	coco	186.0041	187.0049	2	1.8473	COCO_train2014_000000401251.jpg
195.9956	1.0010	3	15	5	20	COCO_train2014_000000058407.jpg	coco	195.9956	196.9966	1	2.9349	COCO_train2014_000000058407.jpg
206.0041	1.0008	3	15	5	21	lightingstore4.jpg	scenes	206.0041	207.0049	1	2.4387	lightingstore4.jpg
215.9960	1.0006	3	15	5	22	COCO_train2014_000000211529.jpg	coco	215.9960	216.9966	1	1.6227	COCO_train2014_000000211529.jpg
226.0041	1.0008	3	15	5	23	n03633091_17909.JPEG	imagenet	226.0041	227.0049	2	2.8064	n03633091_17909.JPEG
235.9960	1.0006	3	15	5	24	COCO_train2014_000000530082.jpg	coco	235.9960	236.9966	2	2.6062	COCO_train2014_000000530082.jpg
246.0041	1.0008	3	15	5	25	COCO_train2014_000000152564.jpg	coco	246.0041	247.0049	2	2.2301	COCO_train2014_000000152564.jpg
255.9960	1.0006	3	15	5	26	COCO_train2014_000000207751.jpg	coco	255.9960	256.9966	1	2.2299	COCO_train2014_000000207751.jpg
266.0041	1.0008	3	15	5	27	n01687978_468.JPEG	imagenet	266.0041	267.0049	1	1.7179	n01687978_468.JPEG
275.9960	1.0005	3	15	5	28	aquarium1.jpg	scenes	275.9960	276.9966	1	2.0054	aquarium1.jpg
286.0042	1.0008	3	15	5	29	n03770679_5503.JPEG	imagenet	286.0042	287.0049	2	1.8615	n03770679_5503.JPEG
295.9955	1.0011	3	15	5	30	COCO_train2014_000000091784.jpg	coco	295.9955	296.9966	1	1.6533	COCO_train2014_000000091784.jpg
306.0041	1.0008	3	15	5	31	COCO_train2014_000000250381.jpg	coco	306.0041	307.0049	2	1.6931	COCO_train2014_000000250381.jpg
315.9959	1.0007	3	15	5	32	stream_outdoor8.jpg	scenes	315.9959	316.9966	1	1.7170	stream_outdoor8.jpg
326.0041	1.0008	3	15	5	33	applestore2.jpg	scenes	326.0041	327.0049	2	1.6688	applestore2.jpg
335.9959	1.0007	3	15	5	34	n03977966_34119.JPEG	imagenet	335.9959	336.9966	2	1.7087	n03977966_34119.JPEG
346.0042	1.0008	3	15	5	35	n01914609_785.JPEG	imagenet	346.0042	347.0049	1	1.4364	n01914609_785.JPEG
355.9960	1.0006	3	15	5	36	shower4.jpg	scenes	355.9960	356.9966	2	1.6923	shower4.jpg
366.0041	1.0008	3	15	5	37	sidewalk1.jpg	rep_scenes	366.0041	367.0050	1	1.9562	sidewalk1.jpg
