onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0289	0.9675	3	15	1	1	n03998194_5245.JPEG	imagenet	6.0289	6.9963	1	1.7110
16.0041	1.0009	3	15	1	2	n02363005_12005.JPEG	imagenet	16.0041	17.0050	1	1.5401
26.0137	0.9830	3	15	1	3	n02101006_16208.JPEG	imagenet	26.0137	26.9966	1	2.4557
36.0042	1.0009	3	15	1	4	gazebo2.jpg	scenes	36.0042	37.0051	1	2.8954
45.9962	1.0005	3	15	1	5	COCO_train2014_000000143594.jpg	coco	45.9962	46.9968	1	2.3755
56.0044	1.0008	3	15	1	6	COCO_train2014_000000160181.jpg	coco	56.0044	57.0052	1	2.5030
65.9968	1.0000	3	15	1	7	COCO_train2014_000000273138.jpg	coco	65.9968	66.9969	1	1.9435
76.0045	1.0008	3	15	1	8	COCO_train2014_000000101069.jpg	coco	76.0045	77.0053	1	1.9593
85.9963	1.0007	3	15	1	9	n03249569_23070.JPEG	imagenet	85.9963	86.9970	2	2.1671
96.0046	1.0008	3	15	1	10	COCO_train2014_000000173883.jpg	coco	96.0046	97.0054	3	1.7986
105.9962	1.0009	3	15	1	11	n01592084_5227.JPEG	imagenet	105.9962	106.9971	1	2.0386
116.0055	1.0000	3	15	1	12	n02510455_1627.JPEG	imagenet	116.0055	117.0055	1	1.6628
126.0131	0.9841	3	15	1	13	COCO_train2014_000000341033.jpg	rep_coco	126.0131	126.9972	2	2.8226
136.0053	1.0002	3	15	1	14	n02109961_50105.JPEG	imagenet	136.0053	137.0056	1	1.9107
145.9968	1.0005	3	15	1	15	COCO_train2014_000000555457.jpg	coco	145.9968	146.9973	1	1.7505
156.0056	1.0001	3	15	1	16	n02106662_6340.JPEG	imagenet	156.0056	157.0057	1	1.7263
165.9969	1.0017	3	15	1	17	dollhouse3.jpg	scenes	165.9969	166.9986	2	1.6142
176.0050	1.0008	3	15	1	18	golfcourse6.jpg	scenes	176.0050	177.0058	2	1.8700
185.9968	1.0007	3	15	1	19	COCO_train2014_000000116824.jpg	coco	185.9968	186.9975	1	1.7339
196.0058	1.0001	3	15	1	20	n03476991_24884.JPEG	imagenet	196.0058	197.0059	1	2.3657
205.9969	1.0007	3	15	1	21	COCO_train2014_000000231572.jpg	coco	205.9969	206.9976	2	2.4216
216.0054	1.0006	3	15	1	22	boardwalk4.jpg	scenes	216.0054	217.0060	1	1.6695
225.9969	1.0008	3	15	1	23	COCO_train2014_000000298139.jpg	coco	225.9969	226.9977	1	1.9976
236.0058	1.0003	3	15	1	24	n03476991_23897.JPEG	imagenet	236.0058	237.0061	2	3.3733
245.9973	1.0005	3	15	1	25	coralreef2.jpg	scenes	245.9973	246.9978	1	1.7892
256.0055	1.0008	3	15	1	26	COCO_train2014_000000358868.jpg	coco	256.0055	257.0062	1	2.3170
265.9971	1.0009	3	15	1	27	n02086079_1227.JPEG	imagenet	265.9971	266.9979	1	2.1809
276.0061	1.0003	3	15	1	28	n02096051_1166.JPEG	imagenet	276.0061	277.0063	1	1.6287
285.9975	1.0005	3	15	1	29	COCO_train2014_000000388853.jpg	coco	285.9975	286.9980	1	2.0446
296.0057	1.0008	3	15	1	30	COCO_train2014_000000429902.jpg	coco	296.0057	297.0064	1	1.8846
305.9973	1.0008	3	15	1	31	COCO_train2014_000000028868.jpg	rep_coco	305.9973	306.9981	2	1.7645
316.0059	1.0007	3	15	1	32	COCO_train2014_000000354897.jpg	coco	316.0059	317.0065	1	2.0043
325.9974	1.0008	3	15	1	33	n02787622_1304.JPEG	imagenet	325.9974	326.9982	2	3.6202
336.0058	1.0009	3	15	1	34	n04317175_4361.JPEG	imagenet	336.0058	337.0066	3	2.8121
345.9975	1.0008	3	15	1	35	COCO_train2014_000000541746.jpg	coco	345.9975	346.9983	1	1.9160
356.0059	1.0008	3	15	1	36	shoestore5.jpg	scenes	356.0059	357.0067	2	2.5799
365.9976	1.0009	3	15	1	37	bambooforest3.jpg	scenes	365.9976	366.9985	2	1.8677
