onset	duration	TR	Trial	StimOn	StimOff	cond	image	1back	Response	RT	Accuracy
129.9989	0.8004	64.999440	89	129.998879	130.799253	Scrambled	scambled_sun_agpxkgsdlobslcpl.jpg	2	1	574.383974	hit              
130.9998	0.8003	65.499876	90	130.999753	131.800088	Scrambled	scambled_baseballField.jpg	1	0	0.000000	correct rejection
132.0006	0.8004	66.000280	91	132.000559	132.800929	Scrambled	scambled_country-house-bedroom-design-ideas-585x587.jpg	1	0	0.000000	correct rejection
133.0014	0.8004	66.500689	92	133.001378	133.801768	Scrambled	scambled_clothingStore.jpg	1	0	0.000000	correct rejection
134.0022	0.8004	67.001120	93	134.002240	134.802610	Scrambled	scambled_sun_aczmgnjjiykpqyts.jpg	1	0	0.000000	correct rejection
135.0031	0.8004	67.501545	94	135.003090	135.803445	Scrambled	scambled_house (16).jpg	1	0	0.000000	correct rejection
136.0039	0.8004	68.001945	95	136.003891	136.804285	Scrambled	scambled_livingRoomrot.jpg	1	0	0.000000	correct rejection
137.0048	0.8004	68.502376	96	137.004752	137.805118	Scrambled	scambled_sun_acggnoeidnfjlcisrot.jpg	1	0	0.000000	correct rejection
138.0059	6.0000	69.002960	fix	138.005919	0.000000	fix	fix	fix	fix	fix	n/a
144.0270	0.7673	72.013510	97	144.027019	144.794309	WkObject	humidifier.jpg	1	0	0.000000	correct rejection
145.0115	0.7837	72.505748	98	145.011495	145.795156	WkObject	hotairballoon.jpg	1	0	0.000000	correct rejection
146.0123	0.7836	73.006172	99	146.012343	146.795989	WkObject	rubik-original.jpg	1	0	0.000000	correct rejection
146.9964	0.8004	73.498213	100	146.996426	147.796828	WkObject	laptop.jpg	1	0	0.000000	correct rejection
147.9973	0.8004	73.998631	101	147.997261	148.797664	WkObject	laptop.jpg	2	1	615.777969	hit              
148.9981	0.8004	74.499053	102	148.998105	149.798512	WkObject	ac.jpg	1	0	0.000000	correct rejection
149.9990	0.8004	74.999481	103	149.998962	150.799342	WkObject	backpack.jpg	1	0	0.000000	correct rejection
150.9998	0.8004	75.499907	104	150.999815	151.800183	WkObject	bottle.jpg	1	0	0.000000	correct rejection
152.0006	0.8004	76.000312	105	152.000624	152.801035	WkObject	trunk.jpg	1	0	0.000000	correct rejection
153.0015	0.8004	76.500732	106	153.001464	153.801862	WkObject	box.jpg	1	0	0.000000	correct rejection
154.0023	0.8004	77.001163	107	154.002326	154.802708	WkObject	step_stool.jpg	1	0	0.000000	correct rejection
155.0032	0.8004	77.501579	108	155.003158	155.803535	WkObject	armyknife.jpg	1	0	0.000000	correct rejection
156.0040	0.8004	78.001982	109	156.003964	156.804372	WkObject	basket.jpg	1	0	0.000000	correct rejection
157.0048	0.8004	78.502417	110	157.004833	157.805215	WkObject	usbkey.jpg	1	0	0.000000	correct rejection
158.0057	0.8004	79.002847	111	158.005693	158.806090	WkObject	usbkey.jpg	2	1	439.198971	hit              
159.0075	0.7994	79.503759	112	159.007518	159.806895	WkObject	chess.JPG	1	0	0.000000	correct rejection
160.0074	6.0000	80.003716	fix	160.007432	0.000000	fix	fix	fix	fix	fix	n/a
166.0288	0.7674	83.014387	113	166.028774	166.796140	Scrambled	scambled_sun_aiyqlrbcjqqjumtf.jpg	1	0	0.000000	correct rejection
166.9965	0.8004	83.498254	114	166.996508	167.796921	Scrambled	scambled_sun_aiyqlrbcjqqjumtf.jpg	2	1	640.287876	hit              
167.9974	0.8004	83.998702	115	167.997403	168.797758	Scrambled	scambled_home-office-design-ideas.jpg	1	0	0.000000	correct rejection
168.9982	0.8004	84.499114	116	168.998227	169.798603	Scrambled	scambled_Echo_Bedroom.jpg	1	0	0.000000	correct rejection
169.9991	0.8004	84.999538	117	169.999076	170.799471	Scrambled	scambled_sun_bgmylyaviikfuowd.jpg	1	0	0.000000	correct rejection
170.9999	0.8004	85.499946	118	170.999891	171.800310	Scrambled	scambled_sun_bgmylyaviikfuowd.jpg	2	1	668.962002	hit              
172.0008	0.8004	86.000381	119	172.000761	172.801111	Scrambled	scambled_Furnished-Office.jpg	1	0	0.000000	correct rejection
173.0016	0.8003	86.500823	120	173.001646	173.801953	Scrambled	scambled_kitchen.jpg	1	0	0.000000	correct rejection
174.0025	0.8003	87.001237	121	174.002474	174.802786	Scrambled	scambled_sun_bhacgmcdgrgtyplg.jpg	1	0	0.000000	correct rejection
175.0032	0.8004	87.501612	122	175.003223	175.803630	Scrambled	scambled_kitchen3.jpg	1	0	0.000000	correct rejection
176.0041	0.8004	88.002032	123	176.004063	176.804468	Scrambled	scambled_sun_abfnxcxrrkcbdheorot.jpg	1	0	0.000000	correct rejection
177.0049	0.8004	88.502472	124	177.004943	177.805304	Scrambled	scambled_sun_ahiphsekjihkafsl.jpg	1	0	0.000000	correct rejection
178.0058	0.8004	89.002887	125	178.005774	178.806145	Scrambled	scambled_varadero-beach-13897-2560x1600.jpg	1	0	0.000000	correct rejection
179.0075	0.7995	89.503735	126	179.007469	179.806981	Scrambled	scambled_library.jpg	1	0	0.000000	correct rejection
180.0080	0.7998	90.003989	127	180.007977	180.807827	Scrambled	scambled_sun_abkmizyubcfcudbr.jpg	1	0	0.000000	correct rejection
181.0083	0.8003	90.504167	128	181.008333	181.808664	Scrambled	scambled_sun_abfnxcxrrkcbdheo.jpg	1	0	0.000000	correct rejection
182.0092	6.0000	91.004589	fix	182.009177	0.000000	fix	fix	fix	fix	fix	n/a
188.0142	0.7837	94.007083	129	188.014165	188.797851	Scene	074.jpg	1	0	0.000000	correct rejection
188.9983	0.8004	94.499143	130	188.998285	189.798698	Scene	013.jpg	1	0	0.000000	correct rejection
189.9991	0.8004	94.999561	131	189.999121	190.799523	Scene	013.jpg	2	1	629.340887	hit              
191.0000	0.8003	95.500016	132	191.000032	191.800371	Scene	002.jpg	1	0	0.000000	correct rejection
192.0008	0.8004	96.000401	133	192.000801	192.801197	Scene	094.jpg	1	0	0.000000	correct rejection
193.0017	0.8004	96.500825	134	193.001650	193.802045	Scene	082.jpg	1	0	0.000000	correct rejection
194.0025	0.8004	97.001252	135	194.002504	194.802923	Scene	076.jpg	1	0	0.000000	correct rejection
195.0033	0.8004	97.501667	136	195.003335	195.803729	Scene	018.jpg	1	0	0.000000	correct rejection
196.0042	0.8004	98.002107	137	196.004213	196.804573	Scene	006.jpg	1	0	0.000000	correct rejection
197.0050	0.8004	98.502516	138	197.005031	197.805407	Scene	106.jpg	1	0	0.000000	correct rejection
198.0077	0.7985	99.003870	139	198.007739	198.806245	Scene	070.jpg	1	0	0.000000	correct rejection
199.0073	0.7998	99.503667	140	199.007333	199.807085	Scene	025.jpg	1	0	0.000000	correct rejection
200.0078	0.8001	100.003900	141	200.007800	200.807927	Scene	090.JPG	1	0	0.000000	correct rejection
201.0084	0.8004	100.504201	142	201.008402	201.808768	Scene	077.jpg	1	0	0.000000	correct rejection
202.0093	0.8004	101.004629	143	202.009258	202.809646	Scene	077.jpg	2	1	667.093992	hit              
203.0101	0.7837	101.505044	144	203.010087	203.793753	Scene	068.jpg	1	0	0.000000	correct rejection
203.9940	6.0000	101.997012	fix	203.994023	0.000000	fix	fix	fix	fix	fix	n/a
209.9990	0.8007	104.999481	145	209.998962	210.799685	Scrambled	scambled_theater.jpg	1	0	0.000000	correct rejection
211.0001	0.8004	105.500037	146	211.000074	211.800462	Scrambled	scambled_cafe.jpg	1	0	0.000000	correct rejection
212.0010	0.8004	106.000476	147	212.000951	212.801306	Scrambled	scambled_sun_aghsutguqpsbxebgrot.jpg	1	0	0.000000	correct rejection
213.0018	0.8004	106.500895	148	213.001789	213.802140	Scrambled	scambled_sun_aowymmyymtohyobt.jpg	1	0	0.000000	correct rejection
214.0026	0.8004	107.001312	149	214.002623	214.803013	Scrambled	scambled_livingRoom.jpg	1	0	0.000000	correct rejection
215.0035	0.8003	107.501745	150	215.003490	215.803813	Scrambled	scambled_sun_bbwlgfnxaocrxula.jpg	1	0	0.000000	correct rejection
216.0044	0.8003	108.002177	151	216.004354	216.804656	Scrambled	scambled_hairSalon.jpg	1	0	0.000000	correct rejection
217.0051	0.8004	108.502559	152	217.005118	217.805491	Scrambled	scambled_697_1343838978.JPG	1	0	0.000000	correct rejection
218.0074	0.7990	109.003689	153	218.007377	218.806336	Scrambled	scambled_697_1343838978.JPG	2	1	748.754025	hit              
219.0078	0.7994	109.503907	154	219.007814	219.807215	Scrambled	scambled_sun_djdeitrckcbvpdam.jpg	1	1	7.834911	false alarm      
220.0079	0.8001	110.003974	155	220.007948	220.808056	Scrambled	scambled_sun_afjnbldlkryenvxn.jpg	1	0	0.000000	correct rejection
221.0085	0.8003	110.504265	156	221.008530	221.808843	Scrambled	scambled_sun_afjnbldlkryenvxn.jpg	2	1	531.539917	hit              
222.0093	0.8004	111.004671	157	222.009341	222.809721	Scrambled	scambled_tennisCourt.jpg	1	0	0.000000	correct rejection
223.0102	0.7836	111.505104	158	223.010207	223.793848	Scrambled	scambled_bluff-house-living-room.jpg	1	0	0.000000	correct rejection
224.0110	0.7837	112.005509	159	224.011019	224.794679	Scrambled	scambled_contemporary-home-offices.jpg	1	0	0.000000	correct rejection
225.0119	0.7836	112.505935	160	225.011869	225.795519	Scrambled	scambled_sun_ajofholrxfzifcca.jpg	1	0	0.000000	correct rejection
225.9961	6.0000	112.998029	fix	225.996058	0.000000	fix	fix	fix	fix	fix	n/a
232.0007	0.8007	116.000364	161	232.000728	232.801385	Scene	015.jpg	1	0	0.000000	correct rejection
233.0018	0.8004	116.500920	162	233.001840	233.802227	Scene	080.jpg	1	0	0.000000	correct rejection
234.0027	0.8004	117.001330	163	234.002659	234.803070	Scene	040.jpg	1	0	0.000000	correct rejection
235.0035	0.8004	117.501769	164	235.003537	235.803899	Scene	040.jpg	2	1	664.467812	hit              
236.0044	0.8004	118.002191	165	236.004381	236.804745	Scene	069.jpg	1	0	0.000000	correct rejection
237.0052	0.8003	118.502623	166	237.005245	237.805582	Scene	020.jpg	1	0	0.000000	correct rejection
238.0070	0.7995	119.003476	167	238.006952	238.806420	Scene	116.jpg	1	0	0.000000	correct rejection
239.0074	0.7999	119.503677	168	239.007353	239.807261	Scene	079.jpg	1	0	0.000000	correct rejection
240.0078	0.8003	120.003875	169	240.007750	240.808096	Scene	032.jpg	1	0	0.000000	correct rejection
241.0086	0.8003	120.504297	170	241.008595	241.808937	Scene	065.jpg	1	0	0.000000	correct rejection
242.0095	0.8003	121.004740	171	242.009479	242.809775	Scene	027.jpg	1	0	0.000000	correct rejection
243.0103	0.7836	121.505144	172	243.010288	243.793933	Scene	027.jpg	2	1	617.511988	hit              
244.0112	0.7836	122.005580	173	244.011160	244.794780	Scene	132.jpg	1	0	0.000000	correct rejection
245.0120	0.7836	122.505990	174	245.011980	245.795611	Scene	004.jpg	1	0	0.000000	correct rejection
245.9961	0.8004	122.998047	175	245.996094	246.796449	Scene	009.jpg	1	0	0.000000	correct rejection
246.9969	0.8004	123.498440	176	246.996880	247.797293	Scene	003.jpg	1	0	0.000000	correct rejection
247.9978	6.0000	123.998905	fix	247.997809	0.000000	fix	fix	fix	fix	fix	n/a
254.0025	0.8007	127.001245	177	254.002489	254.803164	WkObject	garbage.jpg	1	0	0.000000	correct rejection
255.0036	0.8004	127.501800	178	255.003599	255.803999	WkObject	Water-Cooler.jpg	1	0	0.000000	correct rejection
256.0044	0.8004	128.002223	179	256.004445	256.804837	WkObject	atm.jpg	1	0	0.000000	correct rejection
257.0053	0.8003	128.502670	180	257.005339	257.805679	WkObject	atm.jpg	2	1	766.305923	hit              
258.0071	0.7995	129.003540	181	258.007080	258.806554	WkObject	good-duffel.jpg	1	1	8.005142	false alarm      
259.0076	0.7998	129.503787	182	259.007574	259.807395	WkObject	brass_bell.jpg	1	0	0.000000	correct rejection
260.0079	0.8003	130.003939	183	260.007877	260.808192	WkObject	pen.jpg	1	0	0.000000	correct rejection
261.0089	0.8001	130.504443	184	261.008885	261.809028	WkObject	9volt.jpg	1	0	0.000000	correct rejection
262.0096	0.7837	131.004779	185	262.009558	262.793216	WkObject	window.jpg	1	0	0.000000	correct rejection
263.0104	0.7836	131.505189	186	263.010377	263.794025	WkObject	surge.jpg	1	0	0.000000	correct rejection
264.0112	0.7839	132.005605	187	264.011210	264.795122	WkObject	Newspaper.jpg	1	0	0.000000	correct rejection
265.0121	0.7836	132.506026	188	265.012051	265.795700	WkObject	spraybottle01.jpg	1	0	0.000000	correct rejection
265.9962	0.8004	132.998075	189	265.996150	266.796539	WkObject	cooler.jpg	1	0	0.000000	correct rejection
267.0138	0.7836	133.506878	190	267.013755	267.797383	WkObject	camera.jpg	1	0	0.000000	correct rejection
267.9978	0.8004	133.998909	191	267.997818	268.798221	WkObject	camera.jpg	2	1	701.750040	hit              
268.9988	0.8003	134.499380	192	268.998759	269.799059	WkObject	branch02.jpg	1	1	5.194187	false alarm      
269.9995	6.0000	134.999773	fix	269.999546	0.000000	fix	fix	fix	fix	fix	n/a
