onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0275	0.9674	1	12	8	1	recordingstudio1.jpg	rep_scenes	6.0275	6.9949	3	3.2436
16.0028	1.0008	1	12	8	2	n03873416_1295.JPEG	imagenet	16.0028	17.0036	2	2.6004
26.0111	0.9841	1	12	8	3	COCO_train2014_000000401919.jpg	coco	26.0111	26.9952	1	1.3227
36.0028	1.0008	1	12	8	4	COCO_train2014_000000251084.jpg	coco	36.0028	37.0037	2	1.3464
46.0113	0.9841	1	12	8	5	n03908714_4115.JPEG	imagenet	46.0113	46.9954	3	2.5789
56.0029	1.0008	1	12	8	6	COCO_train2014_000000279438.jpg	coco	56.0029	57.0038	2	1.6269
66.0114	0.9842	1	12	8	7	bikerack3.jpg	scenes	66.0114	66.9956	2	3.4666
76.0030	1.0008	1	12	8	8	COCO_train2014_000000420478.jpg	coco	76.0030	77.0039	1	1.2907
86.0115	0.9841	1	12	8	9	n01860187_2314.JPEG	imagenet	86.0115	86.9956	1	1.3386
96.0032	1.0008	1	12	8	10	n02640242_821.JPEG	rep_imagenet	96.0032	97.0040	2	1.9623
106.0116	0.9841	1	12	8	11	sandbox8.jpg	scenes	106.0116	106.9957	2	4.0021
116.0034	1.0008	1	12	8	12	COCO_train2014_000000276956.jpg	coco	116.0034	117.0041	1	2.2901
126.0119	0.9840	1	12	8	13	elevatorOutside4.jpg	scenes	126.0119	126.9959	1	1.6900
136.0035	1.0008	1	12	8	14	hut3.jpg	scenes	136.0035	137.0043	2	4.2897
146.0119	0.9841	1	12	8	15	exerciseequipment3.jpg	scenes	146.0119	146.9960	3	1.9057
156.0036	1.0008	1	12	8	16	n01532829_14533.JPEG	imagenet	156.0036	157.0044	1	1.4496
166.0120	0.9841	1	12	8	17	COCO_train2014_000000105881.jpg	coco	166.0120	166.9961	2	1.8415
176.0037	1.0008	1	12	8	18	n04486054_1941.JPEG	imagenet	176.0037	177.0045	2	3.5054
186.0138	0.9824	1	12	8	19	n04019541_881.JPEG	imagenet	186.0138	186.9962	2	3.6412
196.0039	1.0008	1	12	8	20	COCO_train2014_000000194231.jpg	coco	196.0039	197.0047	1	4.1612
206.0122	0.9842	1	12	8	21	chemicalplant3.jpg	scenes	206.0122	206.9964	3	1.5291
216.0039	1.0009	1	12	8	22	n03995372_7219.JPEG	imagenet	216.0039	217.0048	2	3.3450
225.9968	0.9997	1	12	8	23	yogastudio3.jpg	scenes	225.9968	226.9965	2	2.0807
236.0041	1.0008	1	12	8	24	COCO_train2014_000000428691.jpg	coco	236.0041	237.0049	2	2.6967
245.9968	0.9999	1	12	8	25	n02264363_12238.JPEG	imagenet	245.9968	246.9966	2	1.7286
256.0042	1.0008	1	12	8	26	COCO_train2014_000000291280.jpg	coco	256.0042	257.0051	2	2.4245
265.9968	1.0000	1	12	8	27	n04065272_24529.JPEG	imagenet	265.9968	266.9968	3	1.6003
276.0044	1.0008	1	12	8	28	n03933933_13875.JPEG	imagenet	276.0044	277.0052	2	2.3842
285.9968	1.0001	1	12	8	29	COCO_train2014_000000313921.jpg	coco	285.9968	286.9969	2	2.1760
296.0045	1.0008	1	12	8	30	n07583066_409.JPEG	imagenet	296.0045	297.0053	1	1.3600
305.9968	1.0002	1	12	8	31	n04525305_17128.JPEG	imagenet	305.9968	306.9970	3	2.1598
316.0046	1.0008	1	12	8	32	n04209239_832.JPEG	imagenet	316.0046	317.0054	3	1.5758
325.9966	1.0005	1	12	8	33	COCO_train2014_000000357203.jpg	coco	325.9966	326.9971	2	1.3598
336.0054	1.0002	1	12	8	34	COCO_train2014_000000450864.jpg	coco	336.0054	337.0055	2	2.7836
345.9967	1.0006	1	12	8	35	COCO_train2014_000000229456.jpg	coco	345.9967	346.9973	1	1.3276
356.0048	1.0008	1	12	8	36	n03623198_3026.JPEG	rep_imagenet	356.0048	357.0057	1	1.5114
365.9969	1.0005	1	12	8	37	COCO_train2014_000000433021.jpg	coco	365.9969	366.9974	2	2.8472
