onset	duration	TR	Trial	StimOn	StimOff	cond	image	1back	Response	RT	Accuracy
12.0284	0.7670	6.014196	1	12.028393	12.795368	Scrambled	scambled_bluff-house-living-room.jpg	1	0	0.000000	correct rejection
13.0126	0.7836	6.506319	2	13.012638	13.796210	Scrambled	scambled_Kitchen NW.JPG	1	0	0.000000	correct rejection
14.0133	0.7837	7.006661	3	14.013323	14.796981	Scrambled	scambled_cafe.jpg	1	0	0.000000	correct rejection
15.0142	0.7837	7.507080	4	15.014160	15.797836	Scrambled	scambled_sun_acggnoeidnfjlcis.jpg	1	0	0.000000	correct rejection
15.9987	0.8000	7.999330	5	15.998660	16.798665	Scrambled	scambled_library.jpg	1	0	0.000000	correct rejection
16.9991	0.8004	8.499568	6	16.999136	17.799510	Scrambled	scambled_hairSalon.jpg	1	0	0.000000	correct rejection
17.9999	0.8004	8.999972	7	17.999945	18.800359	Scrambled	scambled_sun_afjnbldlkryenvxn.jpg	1	0	0.000000	correct rejection
19.0008	0.8004	9.500404	8	19.000809	19.801188	Scrambled	scambled_sun_afjnbldlkryenvxnrot.jpg	1	0	0.000000	correct rejection
20.0017	0.8003	10.000842	9	20.001685	20.802033	Scrambled	scambled_varadero-beach-13915-2560x1600.jpg	1	0	0.000000	correct rejection
21.0025	0.8004	10.501254	10	21.002509	21.802871	Scrambled	scambled_sun_bgmylyaviikfuowd.jpg	1	0	0.000000	correct rejection
22.0033	0.8004	11.001670	11	22.003340	22.803707	Scrambled	scambled_sun_bgmylyaviikfuowd.jpg	2	1	530.503988	hit              
23.0042	0.8004	11.502081	12	23.004162	23.804549	Scrambled	scambled_country-house-bedroom-design-ideas-585x587.jpg	1	0	0.000000	correct rejection
24.0050	0.8004	12.002513	13	24.005026	24.805391	Scrambled	scambled_livingRoomrot.jpg	1	0	0.000000	correct rejection
25.0059	0.8003	12.502946	14	25.005892	25.806227	Scrambled	scambled_tennisCourt.jpg	1	0	0.000000	correct rejection
26.0067	0.8004	13.003356	15	26.006713	26.807070	Scrambled	scambled_tennisCourt.jpg	2	1	566.947937	hit              
27.0075	0.8004	13.503772	16	27.007545	27.807911	Scrambled	scambled_elevator.jpg	1	0	0.000000	correct rejection
28.0086	6.0000	14.004276	fix	28.008553	0.000000	fix	fix	fix	fix	fix	n/a
34.0298	0.7673	17.014898	17	34.029797	34.797132	Scene	083.jpg	1	0	0.000000	correct rejection
34.9976	0.8003	17.498808	18	34.997616	35.797940	Scene	013.jpg	1	0	0.000000	correct rejection
35.9984	0.8004	17.999196	19	35.998393	36.798808	Scene	082.jpg	1	0	0.000000	correct rejection
36.9993	0.8004	18.499632	20	36.999265	37.799653	Scene	040.jpg	1	0	0.000000	correct rejection
38.0001	0.8004	19.000042	21	38.000085	38.800485	Scene	012.jpg	1	0	0.000000	correct rejection
39.0010	0.8003	19.500488	22	39.000976	39.801324	Scene	021.jpg	1	0	0.000000	correct rejection
40.0018	0.8004	20.000900	23	40.001801	40.802153	Scene	010.jpg	1	0	0.000000	correct rejection
41.0026	0.8004	20.501315	24	41.002630	41.802985	Scene	010.jpg	2	1	458.837986	hit              
42.0035	0.8004	21.001728	25	42.003457	42.803855	Scene	014.jpg	1	0	0.000000	correct rejection
43.0043	0.8004	21.502149	26	43.004298	43.804670	Scene	131.jpg	1	0	0.000000	correct rejection
44.0057	0.7998	22.002871	27	44.005743	44.805513	Scene	131.jpg	2	1	391.657114	hit              
45.0061	0.8003	22.503033	28	45.006066	45.806361	Scene	132.jpg	1	0	0.000000	correct rejection
46.0069	0.8003	23.003446	29	46.006892	46.807179	Scene	133.jpg	1	0	0.000000	correct rejection
47.0077	0.8003	23.503853	30	47.007707	47.808014	Scene	025.jpg	1	0	0.000000	correct rejection
48.0085	0.8003	24.004268	31	48.008536	48.808882	Scene	015.jpg	1	0	0.000000	correct rejection
49.0094	0.8004	24.504700	32	49.009400	49.809782	Scene	089.jpg	1	0	0.000000	correct rejection
50.0103	6.0000	25.005150	fix	50.010300	0.000000	fix	fix	fix	fix	fix	n/a
56.0316	0.7673	28.015818	33	56.031637	56.798931	WkObject	backpack.jpg	1	0	0.000000	correct rejection
56.9994	0.8004	28.499692	34	56.999385	57.799765	WkObject	backpack.jpg	2	1	445.868969	hit              
58.0002	0.8004	29.000120	35	58.000241	58.800612	WkObject	cooler.jpg	1	0	0.000000	correct rejection
59.0010	0.8004	29.500519	36	59.001039	59.801435	WkObject	Helicopter.jpg	1	0	0.000000	correct rejection
60.0019	0.8004	30.000935	37	60.001870	60.802260	WkObject	Helicopter.jpg	2	1	451.359987	hit              
61.0027	0.8004	30.501366	38	61.002732	61.803101	WkObject	pizza_box.jpg	1	0	0.000000	correct rejection
62.0036	0.8004	31.001800	39	62.003600	62.803960	WkObject	lock.jpg	1	0	0.000000	correct rejection
63.0044	0.8004	31.502222	40	63.004444	63.804801	WkObject	jar.jpg	1	0	0.000000	correct rejection
64.0052	0.8004	32.002617	41	64.005235	64.805630	WkObject	radiator.jpg	1	0	0.000000	correct rejection
65.0061	0.8004	32.503065	42	65.006131	65.806521	WkObject	laptop.jpg	1	0	0.000000	correct rejection
66.0070	0.8003	33.003500	43	66.007001	66.807329	WkObject	Baseball_cap.jpg	1	0	0.000000	correct rejection
67.0078	0.8003	33.503892	44	67.007784	67.808134	WkObject	umbrella2.jpg	1	0	0.000000	correct rejection
68.0087	0.8003	34.004339	45	68.008677	68.808972	WkObject	rubik-original.jpg	1	0	0.000000	correct rejection
69.0095	0.8003	34.504740	46	69.009481	69.809818	WkObject	usbkey.jpg	1	0	0.000000	correct rejection
70.0103	0.7836	35.005167	47	70.010334	70.793977	WkObject	cart.jpg	1	0	0.000000	correct rejection
71.0112	0.7836	35.505599	48	71.011199	71.794827	WkObject	hotairballoon.jpg	1	0	0.000000	correct rejection
71.9954	6.0000	35.997677	fix	71.995355	0.000000	fix	fix	fix	fix	fix	n/a
78.0168	0.7839	39.008375	49	78.016751	78.800685	Scrambled	scambled_sun_aczmgnjjiykpqyts.jpg	1	0	0.000000	correct rejection
79.0012	0.8004	39.500588	50	79.001177	79.801532	Scrambled	scambled_sun_aczmgnjjiykpqyts.jpg	2	1	492.015123	hit              
80.0020	0.8004	40.001000	51	80.002001	80.802371	Scrambled	scambled_sun_abfnxcxrrkcbdheorot.jpg	1	0	0.000000	correct rejection
81.0028	0.8004	40.501409	52	81.002819	81.803208	Scrambled	scambled_clothingStore.jpg	1	0	0.000000	correct rejection
82.0037	0.8004	41.001835	53	82.003671	82.804049	Scrambled	scambled_kitchen.jpg	1	0	0.000000	correct rejection
83.0045	0.8004	41.502265	54	83.004531	83.804890	Scrambled	scambled_sun_ajofholrxfzifcca.jpg	1	0	0.000000	correct rejection
84.0053	0.8004	42.002670	55	84.005341	84.805738	Scrambled	scambled_baseballField.jpg	1	0	0.000000	correct rejection
85.0062	0.8003	42.503125	56	85.006250	85.806573	Scrambled	scambled_Model_bedroom1.jpg	1	0	0.000000	correct rejection
86.0073	0.8001	43.003672	57	86.007345	86.807409	Scrambled	scambled_kitchen002.jpg	1	0	0.000000	correct rejection
87.0079	0.8003	43.503954	58	87.007908	87.808247	Scrambled	scambled_farm.jpg	1	0	0.000000	correct rejection
88.0088	0.8003	44.004379	59	88.008759	88.809096	Scrambled	scambled_sun_acggnoeidnfjlcisrot.jpg	1	0	0.000000	correct rejection
89.0096	0.7837	44.504796	60	89.009593	89.793252	Scrambled	scambled_sun_acfzwujvudexaklv.jpg	1	0	0.000000	correct rejection
90.0105	0.7836	45.005227	61	90.010455	90.794094	Scrambled	scambled_livingRoom.jpg	1	0	0.000000	correct rejection
91.0112	0.7837	45.505614	62	91.011228	91.794937	Scrambled	scambled_sun_aowymmyymtohyobt.jpg	1	0	0.000000	correct rejection
92.0121	0.7837	46.006054	63	92.012108	92.795779	Scrambled	scambled_sun_abkmizyubcfcudbrrot.jpg	1	0	0.000000	correct rejection
93.0130	0.7836	46.506482	64	93.012964	93.796608	Scrambled	scambled_sun_abkmizyubcfcudbrrot.jpg	2	1	551.908016	hit              
93.9971	6.0000	46.998571	fix	93.997143	0.000000	fix	fix	fix	fix	fix	n/a
100.0185	0.7840	50.009266	65	100.018533	100.802513	Scene	074.jpg	1	0	0.000000	correct rejection
