onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0267	0.9844	3	2	1	1	n04325704_6620.JPEG	imagenet	6.0267	7.0111	1	1.4084	n04325704_6620.JPEG
16.0187	0.9841	3	2	1	2	n03032252_36446.JPEG	imagenet	16.0187	17.0028	1	2.1700	n03032252_36446.JPEG
26.0103	0.9843	3	2	1	3	readingroom5.jpg	scenes	26.0103	26.9946	1	1.8704	readingroom5.jpg
36.0020	1.0009	3	2	1	4	n03196217_993.JPEG	imagenet	36.0020	37.0029	2	2.2862	n03196217_993.JPEG
46.0107	0.9838	3	2	1	5	n01693334_1910.JPEG	imagenet	46.0107	46.9945	1	2.3659	n01693334_1910.JPEG
56.0021	1.0008	3	2	1	6	COCO_train2014_000000406116.jpg	coco	56.0021	57.0029	3	2.9098	COCO_train2014_000000406116.jpg
66.0110	0.9836	3	2	1	7	COCO_train2014_000000210751.jpg	coco	66.0110	66.9946	1	2.5977	COCO_train2014_000000210751.jpg
76.0022	1.0008	3	2	1	8	COCO_train2014_000000154011.jpg	coco	76.0022	77.0030	1	2.9741	COCO_train2014_000000154011.jpg
86.0106	0.9841	3	2	1	9	COCO_train2014_000000570543.jpg	coco	86.0106	86.9947	1	2.9418	COCO_train2014_000000570543.jpg
96.0023	1.0008	3	2	1	10	n04557648_12671.JPEG	rep_imagenet	96.0023	97.0031	2	2.6217	n04557648_12671.JPEG
106.0108	0.9841	3	2	1	11	n01560419_9017.JPEG	imagenet	106.0108	106.9948	1	4.6535	n01560419_9017.JPEG
116.0024	1.0008	3	2	1	12	n03887697_1847.JPEG	imagenet	116.0024	117.0033	3	2.9814	n03887697_1847.JPEG
126.0109	0.9841	3	2	1	13	COCO_train2014_000000254130.jpg	coco	126.0109	126.9950	1	1.9892	COCO_train2014_000000254130.jpg
136.0025	1.0009	3	2	1	14	n04335435_10063.JPEG	rep_imagenet	136.0025	137.0034	1	3.0931	n04335435_10063.JPEG
146.0109	0.9841	3	2	1	15	COCO_train2014_000000340317.jpg	coco	146.0109	146.9951	1	2.9891	COCO_train2014_000000340317.jpg
156.0027	1.0008	3	2	1	16	igloo4.jpg	scenes	156.0027	157.0035	1	1.7809	igloo4.jpg
166.0111	0.9858	3	2	1	17	n03976657_8828.JPEG	imagenet	166.0111	166.9968	2	3.7248	n03976657_8828.JPEG
176.0028	1.0008	3	2	1	18	COCO_train2014_000000570785.jpg	coco	176.0028	177.0036	2	2.5086	COCO_train2014_000000570785.jpg
186.0112	0.9845	3	2	1	19	n03908714_12762.JPEG	imagenet	186.0112	186.9957	2	2.9085	n03908714_12762.JPEG
196.0029	1.0008	3	2	1	20	COCO_train2014_000000407778.jpg	coco	196.0029	197.0037	1	2.9564	COCO_train2014_000000407778.jpg
206.0113	0.9845	3	2	1	21	laundromat1.jpg	scenes	206.0113	206.9958	1	2.1003	laundromat1.jpg
216.0030	1.0008	3	2	1	22	COCO_train2014_000000450864.jpg	coco	216.0030	217.0038	1	2.3321	COCO_train2014_000000450864.jpg
226.0114	0.9845	3	2	1	23	n02106382_1345.JPEG	imagenet	226.0114	226.9959	1	3.8040	n02106382_1345.JPEG
236.0031	1.0008	3	2	1	24	COCO_train2014_000000061174.jpg	coco	236.0031	237.0039	1	2.1719	COCO_train2014_000000061174.jpg
246.0115	0.9843	3	2	1	25	n02687172_1657.JPEG	imagenet	246.0115	246.9958	3	5.2917	n02687172_1657.JPEG
256.0032	1.0008	3	2	1	26	n01695060_2336.JPEG	imagenet	256.0032	257.0040	1	2.3556	n01695060_2336.JPEG
266.0117	0.9842	3	2	1	27	n03530642_28978.JPEG	imagenet	266.0117	266.9958	1	1.6996	n03530642_28978.JPEG
276.0034	1.0008	3	2	1	28	driveway7.jpg	scenes	276.0034	277.0041	2	4.2593	driveway7.jpg
286.0118	0.9841	3	2	1	29	ruralroad2.jpg	scenes	286.0118	286.9959	1	2.0272	ruralroad2.jpg
296.0035	1.0008	3	2	1	30	COCO_train2014_000000575252.jpg	coco	296.0035	297.0043	2	3.1632	COCO_train2014_000000575252.jpg
306.0118	0.9841	3	2	1	31	track5.jpg	scenes	306.0118	306.9960	2	1.9232	track5.jpg
316.0036	1.0008	3	2	1	32	COCO_train2014_000000303392.jpg	coco	316.0036	317.0044	2	2.0829	COCO_train2014_000000303392.jpg
325.9950	1.0011	3	2	1	33	n07892512_4656.JPEG	imagenet	325.9950	326.9961	1	2.7870	n07892512_4656.JPEG
336.0037	1.0008	3	2	1	34	musicStore4.jpg	scenes	336.0037	337.0045	1	2.1307	musicStore4.jpg
345.9951	1.0011	3	2	1	35	COCO_train2014_000000389103.jpg	coco	345.9951	346.9962	2	4.5385	COCO_train2014_000000389103.jpg
356.0038	1.0008	3	2	1	36	n02120079_6668.JPEG	rep_imagenet	356.0038	357.0046	1	4.6184	n02120079_6668.JPEG
365.9952	1.0011	3	2	1	37	COCO_train2014_000000211138.jpg	coco	365.9952	366.9963	3	5.1383	COCO_train2014_000000211138.jpg
