onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0373	0.9678	1	11	8	1	COCO_train2014_000000273887.jpg	coco	6.0373	7.0050	1	1.5535	COCO_train2014_000000273887.jpg
16.0126	0.9841	1	11	8	2	n04286575_17823.JPEG	imagenet	16.0126	16.9967	1	1.7685	n04286575_17823.JPEG
26.0043	1.0008	1	11	8	3	COCO_train2014_000000237443.jpg	coco	26.0043	27.0051	1	1.6189	COCO_train2014_000000237443.jpg
35.9960	1.0008	1	11	8	4	COCO_train2014_000000414022.jpg	coco	35.9960	36.9968	1	1.6106	COCO_train2014_000000414022.jpg
46.0044	1.0008	1	11	8	5	COCO_train2014_000000090569.jpg	rep_coco	46.0044	47.0052	2	1.9307	COCO_train2014_000000090569.jpg
55.9961	1.0008	1	11	8	6	COCO_train2014_000000327281.jpg	coco	55.9961	56.9969	2	2.6502	COCO_train2014_000000327281.jpg
66.0045	1.0008	1	11	8	7	n04467665_531.JPEG	imagenet	66.0045	67.0053	3	3.6583	n04467665_531.JPEG
75.9962	1.0008	1	11	8	8	kitchen3.jpg	scenes	75.9962	76.9970	1	7.4658	kitchen3.jpg
86.0046	1.0008	1	11	8	9	COCO_train2014_000000412922.jpg	coco	86.0046	87.0054	1	1.6741	COCO_train2014_000000412922.jpg
95.9963	1.0009	1	11	8	10	rainforest2.jpg	scenes	95.9963	96.9971	2	2.7060	rainforest2.jpg
106.0047	1.0008	1	11	8	11	n02966687_15679.JPEG	imagenet	106.0047	107.0056	2	3.6018	n02966687_15679.JPEG
115.9965	1.0008	1	11	8	12	artStudio1.jpg	scenes	115.9965	116.9972	1	2.5697	artStudio1.jpg
126.0048	1.0008	1	11	8	13	n01882714_5094.JPEG	imagenet	126.0048	127.0057	1	1.4577	n01882714_5094.JPEG
135.9965	1.0009	1	11	8	14	COCO_train2014_000000085564.jpg	coco	135.9965	136.9974	2	1.5216	COCO_train2014_000000085564.jpg
146.0049	1.0009	1	11	8	15	n07717410_9329.JPEG	imagenet	146.0049	147.0058	2	4.5934	n07717410_9329.JPEG
155.9966	1.0008	1	11	8	16	COCO_train2014_000000363605.jpg	rep_coco	155.9966	156.9975	1	1.4973	COCO_train2014_000000363605.jpg
166.0069	0.9990	1	11	8	17	COCO_train2014_000000278962.jpg	coco	166.0069	167.0059	1	1.6253	COCO_train2014_000000278962.jpg
175.9968	1.0008	1	11	8	18	COCO_train2014_000000190805.jpg	coco	175.9968	176.9976	2	2.7369	COCO_train2014_000000190805.jpg
186.0069	0.9991	1	11	8	19	COCO_train2014_000000306988.jpg	coco	186.0069	187.0060	2	2.4890	COCO_train2014_000000306988.jpg
195.9969	1.0008	1	11	8	20	n04562935_4285.JPEG	imagenet	195.9969	196.9977	2	2.8648	n04562935_4285.JPEG
206.0066	0.9996	1	11	8	21	COCO_train2014_000000037823.jpg	rep_coco	206.0066	207.0061	1	2.0007	COCO_train2014_000000037823.jpg
215.9970	1.0009	1	11	8	22	pharmacy2.jpg	scenes	215.9970	216.9978	3	2.1766	pharmacy2.jpg
226.0064	0.9999	1	11	8	23	n02490219_4577.JPEG	imagenet	226.0064	227.0063	1	2.0084	n02490219_4577.JPEG
235.9971	1.0009	1	11	8	24	COCO_train2014_000000556542.jpg	coco	235.9971	236.9980	3	2.1043	COCO_train2014_000000556542.jpg
246.0068	0.9996	1	11	8	25	n02095570_6359.JPEG	imagenet	246.0068	247.0064	1	1.8242	n02095570_6359.JPEG
255.9972	1.0008	1	11	8	26	COCO_train2014_000000229947.jpg	coco	255.9972	256.9981	1	1.3761	COCO_train2014_000000229947.jpg
266.0065	1.0000	1	11	8	27	n01806143_7550.JPEG	imagenet	266.0065	267.0065	1	1.3200	n01806143_7550.JPEG
275.9974	1.0008	1	11	8	28	COCO_train2014_000000101069.jpg	coco	275.9974	276.9982	2	1.4639	COCO_train2014_000000101069.jpg
286.0063	1.0003	1	11	8	29	amusement3.jpg	scenes	286.0063	287.0066	2	1.9997	amusement3.jpg
295.9975	1.0008	1	11	8	30	n02486261_8784.JPEG	imagenet	295.9975	296.9983	1	1.4237	n02486261_8784.JPEG
306.0062	1.0004	1	11	8	31	homegarden6.jpg	scenes	306.0062	307.0067	2	1.5436	homegarden6.jpg
315.9976	1.0008	1	11	8	32	n02992529_42945.JPEG	imagenet	315.9976	316.9984	2	4.5513	n02992529_42945.JPEG
326.0064	1.0004	1	11	8	33	n12620546_18664.JPEG	imagenet	326.0064	327.0068	1	1.5034	n12620546_18664.JPEG
335.9977	1.0008	1	11	8	34	dollhouse4.jpg	scenes	335.9977	336.9985	2	2.5752	dollhouse4.jpg
346.0062	1.0007	1	11	8	35	COCO_train2014_000000303392.jpg	coco	346.0062	347.0069	2	1.6231	COCO_train2014_000000303392.jpg
355.9978	1.0008	1	11	8	36	COCO_train2014_000000453682.jpg	coco	355.9978	356.9986	2	1.3831	COCO_train2014_000000453682.jpg
366.0063	1.0007	1	11	8	37	n01514859_10095.JPEG	imagenet	366.0063	367.0070	1	1.3749	n01514859_10095.JPEG
