onset	duration	TR	Trial	StimOn	StimOff	cond	image	1back	Response	RT	Accuracy
12.0314	0.7670	6.015699	1	12.031398	12.798395	Scene	131.jpg	1	0	0.000000	correct rejection
12.9989	0.8004	6.499436	2	12.998872	13.799257	Scene	014.jpg	1	0	0.000000	correct rejection
13.9996	0.8004	6.999794	3	13.999588	14.800003	Scene	012.jpg	1	0	0.000000	correct rejection
15.0005	0.8004	7.500235	4	15.000470	15.800848	Scene	007.jpg	1	0	0.000000	correct rejection
16.0013	0.8004	8.000640	5	16.001279	16.801675	Scene	083.jpg	1	0	0.000000	correct rejection
17.0021	0.8004	8.501054	6	17.002107	17.802522	Scene	027.jpg	1	0	0.000000	correct rejection
18.0030	0.8004	9.001492	7	18.002983	18.803349	Scene	027.jpg	2	1	516.133070	hit              
19.0038	0.8004	9.501896	8	19.003792	19.804191	Scene	066.jpg	1	0	0.000000	correct rejection
20.0046	0.8004	10.002323	9	20.004646	20.805021	Scene	015.jpg	1	0	0.000000	correct rejection
21.0055	0.8003	10.502765	10	21.005530	21.805876	Scene	015.jpg	2	1	553.530931	hit              
22.0069	0.7998	11.003451	11	22.006902	22.806712	Scene	045.jpg	1	0	0.000000	correct rejection
23.0077	0.7999	11.503826	12	23.007651	23.807559	Scene	076.jpg	1	0	0.000000	correct rejection
24.0080	0.8003	12.004022	13	24.008044	24.808382	Scene	046.jpg	1	0	0.000000	correct rejection
25.0089	0.8003	12.504447	14	25.008893	25.809243	Scene	075.jpg	1	0	0.000000	correct rejection
26.0098	0.7837	13.004879	15	26.009758	26.793419	Scene	069.jpg	1	0	0.000000	correct rejection
27.0106	0.7837	13.505293	16	27.010585	27.794283	Scene	108.jpg	1	0	0.000000	correct rejection
27.9948	6.0000	13.997395	fix	27.994789	0.000000	fix	fix	fix	fix	fix	n/a
34.0164	0.7837	17.008219	17	34.016437	34.800138	Scrambled	scambled_elevator.jpg	1	0	0.000000	correct rejection
35.0006	0.8004	17.500287	18	35.000574	35.800956	Scrambled	scambled_elevator.jpg	2	1	574.499846	hit              
36.0014	0.8004	18.000720	19	36.001440	36.801827	Scrambled	scambled_livingRoomrot.jpg	1	0	0.000000	correct rejection
37.0022	0.8004	18.501109	20	37.002218	37.802628	Scrambled	scambled_home-office-design-ideas.jpg	1	0	0.000000	correct rejection
38.0032	0.8003	19.001577	21	38.003153	38.803475	Scrambled	scambled_bluff-house-living-room.jpg	1	0	0.000000	correct rejection
39.0039	0.8004	19.501961	22	39.003923	39.804318	Scrambled	scambled_hairSalon.jpg	1	0	0.000000	correct rejection
40.0048	0.8004	20.002380	23	40.004760	40.805167	Scrambled	scambled_kitchen002.jpg	1	0	0.000000	correct rejection
41.0056	0.8003	20.502823	24	41.005646	41.805988	Scrambled	scambled_kitchen002.jpg	2	1	521.367073	hit              
42.0066	0.8003	21.003280	25	42.006560	42.806842	Scrambled	scambled_Echo_Bedroom.jpg	1	0	0.000000	correct rejection
43.0073	0.8004	21.503653	26	43.007305	43.807673	Scrambled	scambled_country-house-bedroom-design-ideas-585x587.jpg	1	0	0.000000	correct rejection
44.0082	0.8003	22.004107	27	44.008215	44.808516	Scrambled	scambled_Model_bedroom1.jpg	1	0	0.000000	correct rejection
45.0090	0.8004	22.504490	28	45.008981	45.809355	Scrambled	scambled_varadero-beach-13915-2560x1600.jpg	1	0	0.000000	correct rejection
46.0099	0.7836	23.004952	29	46.009904	46.793527	Scrambled	scambled_sun_agpxkgsdlobslcplrot.jpg	1	0	0.000000	correct rejection
47.0107	0.7837	23.505340	30	47.010680	47.794376	Scrambled	scambled_sun_bhacgmcdgrgtyplg.jpg	1	0	0.000000	correct rejection
48.0116	0.7836	24.005776	31	48.011551	48.795173	Scrambled	scambled_tennisCourt.jpg	1	0	0.000000	correct rejection
49.0124	0.7836	24.506191	32	49.012382	49.796021	Scrambled	scambled_gym.jpg	1	0	0.000000	correct rejection
49.9966	6.0000	24.998299	fix	49.996599	0.000000	fix	fix	fix	fix	fix	n/a
56.0183	0.7837	28.009133	33	56.018266	56.801935	WkObject	wax_candle.jpg	1	0	0.000000	correct rejection
57.0024	0.8004	28.501191	34	57.002382	57.802750	WkObject	fireExt.jpg	1	0	0.000000	correct rejection
58.0032	0.8004	29.001619	35	58.003238	58.803592	WkObject	sattelitedish.jpg	1	0	0.000000	correct rejection
59.0040	0.8004	29.502012	36	59.004025	59.804426	WkObject	sattelitedish.jpg	2	1	490.627050	hit              
60.0049	0.8004	30.002460	37	60.004921	60.805316	WkObject	good-duffel.jpg	1	0	0.000000	correct rejection
61.0057	0.8004	30.502872	38	61.005743	61.806135	WkObject	Water-Cooler.jpg	1	0	0.000000	correct rejection
62.0067	0.8002	31.003367	39	62.006734	62.806959	WkObject	Water-Cooler.jpg	2	1	407.809019	hit              
63.0078	0.8000	31.503924	40	63.007847	63.807800	WkObject	scissors.jpg	1	0	0.000000	correct rejection
64.0082	0.8004	32.004124	41	64.008248	64.808617	WkObject	box.jpg	1	0	0.000000	correct rejection
65.0091	0.8003	32.504573	42	65.009145	65.809447	WkObject	basket.jpg	1	0	0.000000	correct rejection
66.0100	0.7837	33.004979	43	66.009958	66.793610	WkObject	vase.jpg	1	0	0.000000	correct rejection
67.0108	0.7837	33.505410	44	67.010820	67.794492	WkObject	spraybottle01.jpg	1	0	0.000000	correct rejection
68.0117	0.7836	34.005851	45	68.011702	68.795338	WkObject	Newspaper.jpg	1	0	0.000000	correct rejection
69.0125	0.7836	34.506255	46	69.012509	69.796128	WkObject	bench.jpg	1	0	0.000000	correct rejection
69.9966	0.8004	34.998281	47	69.996562	70.796969	WkObject	9volt.jpg	1	0	0.000000	correct rejection
70.9975	0.8003	35.498742	48	70.997483	71.797813	WkObject	armyknife.jpg	1	0	0.000000	correct rejection
71.9983	6.0000	35.999154	fix	71.998308	0.000000	fix	fix	fix	fix	fix	n/a
78.0200	0.7837	39.010007	49	78.020013	78.803690	Scene	002.jpg	1	0	0.000000	correct rejection
79.0042	0.8003	39.502104	50	79.004208	79.804523	Scene	074.jpg	1	0	0.000000	correct rejection
80.0051	0.8003	40.002546	51	80.005092	80.805377	Scene	013.jpg	1	0	0.000000	correct rejection
81.0075	0.7987	40.503761	52	81.007522	81.806212	Scene	114.jpg	1	0	0.000000	correct rejection
82.0068	0.8003	41.003390	53	82.006780	82.807042	Scene	114.jpg	2	1	407.513857	hit              
83.0075	0.8004	41.503754	54	83.007508	83.807888	Scene	134.jpg	1	0	0.000000	correct rejection
84.0084	0.8004	42.004187	55	84.008373	84.808727	Scene	090.JPG	1	0	0.000000	correct rejection
85.0092	0.8004	42.504598	56	85.009195	85.809563	Scene	090.JPG	2	1	557.103872	hit              
86.0101	0.7837	43.005044	57	86.010088	86.793757	Scene	080.jpg	1	0	0.000000	correct rejection
87.0109	0.7836	43.505463	58	87.010925	87.794569	Scene	010.jpg	1	0	0.000000	correct rejection
88.0118	0.7836	44.005883	59	88.011766	88.795410	Scene	009.jpg	1	0	0.000000	correct rejection
89.0126	0.7836	44.506299	60	89.012598	89.796244	Scene	089.jpg	1	0	0.000000	correct rejection
89.9967	0.8004	44.998342	61	89.996684	90.797087	Scene	021.jpg	1	0	0.000000	correct rejection
90.9975	0.8004	45.498757	62	90.997515	91.797928	Scene	082.jpg	1	0	0.000000	correct rejection
91.9984	0.8004	45.999205	63	91.998409	92.798770	Scene	098.jpg	1	0	0.000000	correct rejection
92.9992	0.8004	46.499618	64	92.999235	93.799609	Scene	030.jpg	1	0	0.000000	correct rejection
94.0001	6.0000	47.000039	fix	94.000077	0.000000	fix	fix	fix	fix	fix	n/a
100.0048	0.8007	50.002404	65	100.004808	100.805496	Scrambled	scambled_sun_acfzwujvudexaklvrot.jpg	1	0	0.000000	correct rejection
