onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0350	0.9675	4	8	9	1	n04026417_14316.JPEG	imagenet	6.0350	7.0025	2	1.2431
16.0104	0.9839	4	8	9	2	n04254120_981.JPEG	imagenet	16.0104	16.9942	2	1.1354
26.0020	1.0009	4	8	9	3	n03425413_14302.JPEG	imagenet	26.0020	27.0028	2	1.2740
36.0104	0.9841	4	8	9	4	wineVineyard8.jpg	scenes	36.0104	36.9945	1	1.3057
46.0021	1.0009	4	8	9	5	n03961711_10816.JPEG	imagenet	46.0021	47.0029	2	1.2975
56.0105	0.9845	4	8	9	6	COCO_train2014_000000098480.jpg	coco	56.0105	56.9950	2	1.1699
66.0022	1.0008	4	8	9	7	COCO_train2014_000000189794.jpg	coco	66.0022	67.0030	1	1.3296
76.0106	0.9841	4	8	9	8	COCO_train2014_000000532124.jpg	coco	76.0106	76.9947	1	1.0027
86.0023	1.0008	4	8	9	9	n04372370_29525.JPEG	imagenet	86.0023	87.0031	2	1.3213
96.0108	0.9841	4	8	9	10	n03602883_176.JPEG	imagenet	96.0108	96.9948	2	1.2972
106.0024	1.0008	4	8	9	11	COCO_train2014_000000027710.jpg	rep_coco	106.0024	107.0033	1	1.2731
116.0109	0.9849	4	8	9	12	n02105505_5107.JPEG	imagenet	116.0109	116.9958	1	1.2729
126.0026	1.0008	4	8	9	13	n02107574_3968.JPEG	imagenet	126.0026	127.0034	1	1.2328
136.0110	0.9842	4	8	9	14	COCO_train2014_000000195027.jpg	coco	136.0110	136.9952	2	1.4006
146.0027	1.0008	4	8	9	15	COCO_train2014_000000147659.jpg	rep_coco	146.0027	147.0035	1	1.2647
156.0111	0.9846	4	8	9	16	COCO_train2014_000000114846.jpg	rep_coco	156.0111	156.9957	2	1.3125
166.0028	1.0008	4	8	9	17	n02883205_22710.JPEG	imagenet	166.0028	167.0036	2	1.2324
176.0112	0.9845	4	8	9	18	COCO_train2014_000000100669.jpg	coco	176.0112	176.9957	2	1.2483
186.0030	1.0008	4	8	9	19	coralreef2.jpg	scenes	186.0030	187.0037	1	1.2000
196.0113	0.9842	4	8	9	20	cargo2.jpg	scenes	196.0113	196.9955	2	1.2799
206.0030	1.0008	4	8	9	21	n02483362_7720.JPEG	imagenet	206.0030	207.0039	1	1.2159
216.0115	0.9843	4	8	9	22	n02108422_4646.JPEG	imagenet	216.0115	216.9957	1	1.2398
226.0032	1.0007	4	8	9	23	n04037443_16953.JPEG	imagenet	226.0032	227.0040	2	1.2877
236.0116	0.9842	4	8	9	24	cubicle4.jpg	scenes	236.0116	236.9958	2	1.2316
246.0033	1.0009	4	8	9	25	COCO_train2014_000000207751.jpg	coco	246.0033	247.0041	2	1.3033
256.0117	0.9842	4	8	9	26	poolhall4.jpg	scenes	256.0117	256.9959	2	1.2792
266.0034	1.0008	4	8	9	27	cliff3.jpg	scenes	266.0034	267.0042	1	1.2792
276.0118	0.9841	4	8	9	28	COCO_train2014_000000074835.jpg	coco	276.0118	276.9959	2	1.3992
286.0042	1.0001	4	8	9	29	COCO_train2014_000000309135.jpg	coco	286.0042	287.0043	1	1.4148
296.0119	0.9841	4	8	9	30	COCO_train2014_000000577964.jpg	coco	296.0119	296.9960	2	1.2709
306.0042	1.0002	4	8	9	31	n07753275_19151.JPEG	imagenet	306.0042	307.0044	1	1.2787
315.9951	1.0010	4	8	9	32	COCO_train2014_000000350358.jpg	coco	315.9951	316.9961	2	1.2386
326.0040	1.0005	4	8	9	33	COCO_train2014_000000242631.jpg	coco	326.0040	327.0045	2	1.3344
335.9957	1.0005	4	8	9	34	COCO_train2014_000000084829.jpg	coco	335.9957	336.9963	2	1.3344
346.0041	1.0005	4	8	9	35	COCO_train2014_000000444018.jpg	coco	346.0041	347.0047	2	1.3102
355.9953	1.0011	4	8	9	36	martialartsclass.jpg	scenes	355.9953	356.9964	2	1.3261
366.0046	1.0002	4	8	9	37	COCO_train2014_000000172805.jpg	coco	366.0046	367.0048	1	1.3021
