onset	duration	TR	Trial	StimOn	StimOff	cond	image	1back	Response	RT	Accuracy
12.0294	0.7670	6.014724	1	12.029447	12.796447	WkObject	fireExt.jpg	1	0	0.000000	correct rejection
13.0137	0.7835	6.506870	2	13.013739	13.797282	WkObject	laptop.jpg	1	0	0.000000	correct rejection
13.9977	0.8004	6.998840	3	13.997681	14.798055	WkObject	armyknife.jpg	1	0	0.000000	correct rejection
14.9986	0.8003	7.499285	4	14.998569	15.798899	WkObject	candy.jpg	1	0	0.000000	correct rejection
15.9993	0.8004	7.999670	5	15.999339	16.799722	WkObject	bench.jpg	1	0	0.000000	correct rejection
17.0002	0.8003	8.500113	6	17.000226	17.800573	WkObject	sattelitedish.jpg	1	0	0.000000	correct rejection
18.0010	0.8004	9.000524	7	18.001047	18.801412	WkObject	calculator01.jpg	1	0	0.000000	correct rejection
19.0019	0.8004	9.500932	8	19.001863	19.802243	WkObject	robot.jpg	1	0	0.000000	correct rejection
20.0027	0.8004	10.001366	9	20.002733	20.803087	WkObject	Newspaper.jpg	1	0	0.000000	correct rejection
21.0036	0.8003	10.501793	10	21.003585	21.803926	WkObject	hotairballoon.jpg	1	0	0.000000	correct rejection
22.0044	0.8004	11.002190	11	22.004380	22.804764	WkObject	camera.jpg	1	0	0.000000	correct rejection
23.0052	0.8004	11.502612	12	23.005223	23.805603	WkObject	folding_chair.jpg	1	0	0.000000	correct rejection
24.0078	0.7987	12.003890	13	24.007779	24.806433	WkObject	umbrella2.jpg	1	0	0.000000	correct rejection
25.0089	0.7983	12.504470	14	25.008941	25.807289	WkObject	umbrella2.jpg	2	1	380.308151	hit              
26.0087	0.7995	13.004334	15	26.008668	26.808125	WkObject	bike.jpg	1	0	0.000000	correct rejection
27.0086	0.8004	13.504304	16	27.008608	27.808976	WkObject	bike.jpg	2	1	356.598854	hit              
28.0097	6.0000	14.004828	fix	28.009656	0.000000	fix	fix	fix	fix	fix	n/a
34.0309	0.7673	17.015428	17	34.030856	34.798170	Scrambled	scambled_sun_ajofholrxfzifcca.jpg	1	0	0.000000	correct rejection
