onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0380	0.9680	4	1	9	1	COCO_train2014_000000495243.jpg	coco	6.0380	7.0060	2	1.3363	COCO_train2014_000000495243.jpg
16.0130	0.9841	4	1	9	2	COCO_train2014_000000036589.jpg	coco	16.0130	16.9971	1	1.2379	COCO_train2014_000000036589.jpg
26.0046	1.0008	4	1	9	3	n03709823_19069.JPEG	imagenet	26.0046	27.0055	3	1.3523	n03709823_19069.JPEG
35.9961	1.0011	4	1	9	4	COCO_train2014_000000203937.jpg	coco	35.9961	36.9972	2	1.3843	COCO_train2014_000000203937.jpg
46.0052	1.0003	4	1	9	5	COCO_train2014_000000464964.jpg	coco	46.0052	47.0056	1	1.3126	COCO_train2014_000000464964.jpg
55.9965	1.0008	4	1	9	6	COCO_train2014_000000302166.jpg	coco	55.9965	56.9973	2	1.4885	COCO_train2014_000000302166.jpg
66.0053	1.0004	4	1	9	7	n04591157_1442.JPEG	imagenet	66.0053	67.0057	2	1.5844	n04591157_1442.JPEG
75.9966	1.0009	4	1	9	8	fireplace2.jpg	scenes	75.9966	76.9974	3	1.5683	fireplace2.jpg
86.0054	1.0005	4	1	9	9	n03347037_2263.JPEG	imagenet	86.0054	87.0058	2	1.3521	n03347037_2263.JPEG
95.9967	1.0008	4	1	9	10	cabin5.jpg	scenes	95.9967	96.9975	1	1.1280	cabin5.jpg
106.0057	1.0003	4	1	9	11	n03857828_53119.JPEG	imagenet	106.0057	107.0060	2	1.2239	n03857828_53119.JPEG
115.9969	1.0008	4	1	9	12	COCO_train2014_000000539705.jpg	coco	115.9969	116.9977	2	1.4958	COCO_train2014_000000539705.jpg
126.0055	1.0005	4	1	9	13	n03424325_31318.JPEG	imagenet	126.0055	127.0061	3	1.3837	n03424325_31318.JPEG
135.9969	1.0008	4	1	9	14	n02704792_9673.JPEG	rep_imagenet	135.9969	136.9978	3	1.2556	n02704792_9673.JPEG
146.0054	1.0008	4	1	9	15	n02895154_35255.JPEG	imagenet	146.0054	147.0062	2	1.2955	n02895154_35255.JPEG
155.9970	1.0009	4	1	9	16	pub2.jpg	scenes	155.9970	156.9979	2	1.2474	pub2.jpg
166.0055	1.0008	4	1	9	17	COCO_train2014_000000409023.jpg	coco	166.0055	167.0063	1	1.4472	COCO_train2014_000000409023.jpg
175.9973	1.0008	4	1	9	18	n02132136_492.JPEG	imagenet	175.9973	176.9980	1	1.3511	n02132136_492.JPEG
186.0056	1.0008	4	1	9	19	icecream1.jpg	scenes	186.0056	187.0064	2	1.3670	icecream1.jpg
195.9973	1.0009	4	1	9	20	HorseRaceTrack4.jpg	scenes	195.9973	196.9981	1	1.4388	HorseRaceTrack4.jpg
206.0064	1.0001	4	1	9	21	n07711569_5443.JPEG	imagenet	206.0064	207.0065	1	1.2228	n07711569_5443.JPEG
215.9974	1.0009	4	1	9	22	foodcourt6.jpg	scenes	215.9974	216.9983	2	1.3426	foodcourt6.jpg
226.0058	1.0008	4	1	9	23	COCO_train2014_000000522534.jpg	coco	226.0058	227.0067	2	1.3265	COCO_train2014_000000522534.jpg
235.9975	1.0009	4	1	9	24	fireplace4.jpg	scenes	235.9975	236.9984	1	1.2864	fireplace4.jpg
246.0060	1.0008	4	1	9	25	COCO_train2014_000000183719.jpg	coco	246.0060	247.0068	1	1.3024	COCO_train2014_000000183719.jpg
255.9976	1.0009	4	1	9	26	n03866082_8143.JPEG	imagenet	255.9976	256.9985	1	1.2782	n03866082_8143.JPEG
266.0060	1.0009	4	1	9	27	COCO_train2014_000000213838.jpg	coco	266.0060	267.0069	1	1.4220	COCO_train2014_000000213838.jpg
275.9978	1.0008	4	1	9	28	COCO_train2014_000000300072.jpg	coco	275.9978	276.9986	2	1.3019	COCO_train2014_000000300072.jpg
286.0079	0.9991	4	1	9	29	n03249569_23070.JPEG	imagenet	286.0079	287.0070	2	1.2379	n03249569_23070.JPEG
295.9979	1.0008	4	1	9	30	n03895866_45745.JPEG	imagenet	295.9979	296.9987	2	1.2857	n03895866_45745.JPEG
306.0077	0.9994	4	1	9	31	n03481172_16310.JPEG	imagenet	306.0077	307.0071	2	1.4697	n03481172_16310.JPEG
315.9980	1.0008	4	1	9	32	COCO_train2014_000000056341.jpg	coco	315.9980	316.9988	1	1.2374	COCO_train2014_000000056341.jpg
326.0081	0.9992	4	1	9	33	COCO_train2014_000000534267.jpg	coco	326.0081	327.0072	2	1.3974	COCO_train2014_000000534267.jpg
335.9981	1.0008	4	1	9	34	n13040303_4195.JPEG	rep_imagenet	335.9981	336.9989	3	1.3892	n13040303_4195.JPEG
346.0082	0.9992	4	1	9	35	COCO_train2014_000000480403.jpg	coco	346.0082	347.0073	2	1.2131	COCO_train2014_000000480403.jpg
355.9983	1.0008	4	1	9	36	n03447721_2079.JPEG	imagenet	355.9983	356.9991	2	1.1730	n03447721_2079.JPEG
366.0079	0.9995	4	1	9	37	n04409515_19454.JPEG	imagenet	366.0079	367.0075	1	1.3809	n04409515_19454.JPEG
