CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	X	Y	Z	RotX	RotY	RotZ
590.5094694801165	522.0030715496216	508.4350160917352	n/a	n/a	n/a	n/a	-0.0284903007	0.1086539524	0.025603585699999997	-0.0646778008	0.014668036499999999	-0.030048072400000004	-0.056944000099999996	-0.1310174754	0.040836297599999995	-0.0197308803	0.0478168478	-0.1204663133	0.1015312882	0.1015213037	0.1015046634	0.1014813686	0.1014514208	0.0726508	-0.114623	0.0717458	0.000490817	-0.00300787	0.00265693
583.842789830495	522.9760347787736	508.0099100604942	1.60236311	36.23112106	1.16194499	0.09644275	0.0282879608	-0.0367830163	0.0036209624	0.10242231759999999	0.021897346499999998	0.0343901522	-0.0695281001	-0.045107954900000004	-0.0263430612	-0.054012508	-0.0419827308	-0.1185965869	0.1015046634	0.1014148218	0.1012651448	0.1010557205	0.1007866726	0.0727087	-0.11287100000000003	0.0469017	-0.000339298	-0.00252819	0.00274291
584.7835673308406	523.2354408039887	508.88380367874254	1.56843686	35.46401215	1.13410473	0.15567509999999998	-0.0061011808	0.1141812573	-0.0913606908	-0.0633706339	0.0521419151	0.027830731400000003	-0.1318966148	-0.051342334100000005	-0.046696096	0.1265625149	-0.11941161310000001	-0.019766101499999997	0.1014514208	0.10120196990000001	0.1007866726	0.10020620960000001	0.09946153199999999	0.08150849999999998	-0.0038927	0.0306795	-0.000450074	-0.00222214	0.00272624
584.776216985761	522.6370745541111	507.63262507548234	1.42850173	32.29993057	1.11443043	0.165429975	0.0670529584	0.0203139503	-0.00251307	-0.0301597263	0.0421444613	-0.06974404320000001	-0.0872450698	-0.054566437999999995	-0.0459914286	-0.0452186492	0.0065338712	-0.0897489083	0.1013715742	0.100882971	0.100070376	0.0989363989	0.0974846817	0.07266219999999998	-0.109753	0.055015	-1.33965e-05	-0.00217439	0.00268291
581.0931107403433	521.5794755220878	505.34818048305146	1.36963284	30.96884346	1.08924186	0.109548275	0.0594674812	-0.07682953070000001	0.0696982046	-0.1047256698	-0.0244939933	0.0370033249	0.029621606800000002	-0.049067118300000004	-0.1265646164	-0.0329801473	-0.0013864698999999999	-0.0642812811	0.1012651448	0.1004581598	0.0991179452	0.0972516147	0.09486907480000001	0.0676685	-0.1093	0.0838812	0.000686221	-0.00180408	0.00224813
578.665263426008	521.2930708723491	505.93855540639885	1.46232116	33.06462479	1.08580661	0.10960454999999997	-0.0687220816	-0.0566052579	-0.0091179664	-0.0287835288	-0.2572592923	-0.0062613	0.04985499349999999	-0.0591542192	0.047228066	-0.0123537522	-0.11337835939999999	-0.04270568860000001	0.1011321603	0.09992798189999999	0.0979316276	0.0951589234	0.0916318497	0.093565	-0.0862808	0.098096	0.00063989	-0.00235888	0.00257648
583.7570358045705	521.6799578256731	508.3561292520049	1.35228837	30.57666779	1.09232914	0.07905895000000002	-0.0792328018	0.1155516851	-0.092059446	0.1182814771	-0.11633208710000001	-0.0791044985	0.0055197616	-0.1394029451	0.1107121517	0.0309566748	-0.10595060029999999	-0.013634331299999998	0.1009726556	0.0992929934	0.09651422259999999	0.0926671025	0.0877942181	0.0902603	-0.0545648	0.104261	0.000922135	-0.00267075	0.00241313
581.8425125894419	522.1686853540721	509.36638018765365	1.31120753	29.64778709	1.03407931	0.13070045	0.053513325	0.1215921683	-0.0125011926	0.15334309699999998	-0.1472984413	-0.0594740967	-0.0440228233	-0.1914502168	0.0712026021	0.0061578545	0.0695905503	-0.1170543085	0.1007866726	0.0985538602	0.09486907480000001	0.08978660349999999	0.08338132549999999	0.0706283	-0.11002	0.112193	0.00103511	-0.0021777	0.00206553
581.9902695262386	522.5984650912826	508.7319407187149	1.28616893	29.08163643	1.01238346	0.07664115	0.11886470140000001	0.0595214913	-0.0114067504	-0.0077289603000000005	-0.0857211076	0.0575570012	-0.1021133223	-0.1153790418	-0.0769438096	0.0784892199	0.0031111433000000003	-0.0504297612	0.10057426009999999	0.09771135759999999	0.0930000661	0.0865295084	0.0784220868	0.0683226	-0.087692	0.102245	0.000558851	-0.00201435	0.00186395
582.6487504401739	522.4916322727498	507.37091931474225	1.29246187	29.22392654	1.10438168	0.04811225000000001	0.0712737616	0.0272705185	0.0784921053	0.0525782974	0.1182330622	-0.1442874891	-0.08536803109999999	-0.0383272527	-0.052894427599999995	0.0315307109	0.053083318600000005	-0.0625270487	0.1003354737	0.0967663693	0.09091160699999999	0.0829094784	0.0729489968	0.070582	-0.0800369	0.101671	0.000966306	-0.00187241	0.00206703
580.8466825045232	521.3879294553801	506.31987008616113	1.72708881	39.05130005	1.24658954	0.1637639	0.0749699355	-0.08835282900000001	0.08966450039999999	0.0362469157	0.049380856900000006	0.18066485350000003	0.0542784061	-0.0371551693	-0.1291283709	0.006877992800000001	0.0115081899	0.0867606974	0.100070376	0.09571988640000001	0.08860862539999999	0.0789416972	0.0669979174	0.0638868	-0.139515	0.0395696	0.00120494	-0.0022236	0.00194707
581.1312125291214	521.7976806454478	506.9926038950702	1.97150588	44.57782745	1.35574174	0.24819605	-0.0319099611	-0.10524162570000001	0.0104481606	0.12231446210000001	0.0804049025	-0.0726388752	0.022738553199999997	0.0590832836	-0.0024373964000000002	-0.2192963002	0.0293724846	-0.1425645216	0.0997790366	0.0945730066	0.0860965556	0.0746428072	0.060607842300000006	0.0270653	-0.0867842	0.0329329	-0.000303821	-0.00133919	0.0013001000000000004
