onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0303	0.9674	3	1	2	1	pharmacy2.jpg	scenes	6.0303	6.9977	3	2.2401	pharmacy2.jpg
16.0056	1.0008	3	1	2	2	n02025239_919.JPEG	imagenet	16.0056	17.0064	1	2.2386	n02025239_919.JPEG
25.9977	1.0004	3	1	2	3	n04251144_13296.JPEG	imagenet	25.9977	26.9980	1	2.5529	n04251144_13296.JPEG
36.0057	1.0008	3	1	2	4	shootingrange5.jpg	rep_scenes	36.0057	37.0065	2	3.8009	shootingrange5.jpg
45.9975	1.0007	3	1	2	5	baggageClaim4.jpg	scenes	45.9975	46.9982	3	2.7607	baggageClaim4.jpg
56.0057	1.0008	3	1	2	6	COCO_train2014_000000334208.jpg	coco	56.0057	57.0066	1	3.4810	COCO_train2014_000000334208.jpg
65.9974	1.0008	3	1	2	7	n02077923_413.JPEG	imagenet	65.9974	66.9983	1	2.2249	n02077923_413.JPEG
76.0058	1.0008	3	1	2	8	n04328186_10015.JPEG	imagenet	76.0058	77.0067	2	3.2088	n04328186_10015.JPEG
85.9976	1.0008	3	1	2	9	n07717410_9329.JPEG	imagenet	85.9976	86.9984	3	2.2326	n07717410_9329.JPEG
96.0060	1.0008	3	1	2	10	n02797295_13746.JPEG	imagenet	96.0060	97.0068	1	1.8806	n02797295_13746.JPEG
105.9978	1.0008	3	1	2	11	n02111500_9058.JPEG	imagenet	105.9978	106.9985	1	2.2804	n02111500_9058.JPEG
116.0061	1.0008	3	1	2	12	COCO_train2014_000000194231.jpg	coco	116.0061	117.0069	3	2.6562	COCO_train2014_000000194231.jpg
125.9978	1.0008	3	1	2	13	COCO_train2014_000000069705.jpg	coco	125.9978	126.9986	1	3.0402	COCO_train2014_000000069705.jpg
136.0062	1.0009	3	1	2	14	COCO_train2014_000000002402.jpg	coco	136.0062	137.0070	1	1.6082	COCO_train2014_000000002402.jpg
145.9979	1.0008	3	1	2	15	COCO_train2014_000000485595.jpg	coco	145.9979	146.9988	2	2.4479	COCO_train2014_000000485595.jpg
156.0065	1.0007	3	1	2	16	n04591713_3599.JPEG	imagenet	156.0065	157.0072	1	3.2078	n04591713_3599.JPEG
165.9980	1.0008	3	1	2	17	musicStore2.jpg	scenes	165.9980	166.9989	2	2.0716	musicStore2.jpg
176.0083	0.9990	3	1	2	18	n03179701_40133.JPEG	imagenet	176.0083	177.0073	3	2.3914	n03179701_40133.JPEG
185.9982	1.0008	3	1	2	19	n01873310_26027.JPEG	imagenet	185.9982	186.9990	2	3.5275	n01873310_26027.JPEG
196.0084	0.9990	3	1	2	20	n02281406_11784.JPEG	imagenet	196.0084	197.0074	1	1.9114	n02281406_11784.JPEG
205.9983	1.0008	3	1	2	21	COCO_train2014_000000401822.jpg	coco	205.9983	206.9991	2	2.6791	COCO_train2014_000000401822.jpg
216.0079	0.9996	3	1	2	22	COCO_train2014_000000000584.jpg	coco	216.0079	217.0075	1	1.8231	COCO_train2014_000000000584.jpg
225.9984	1.0008	3	1	2	23	COCO_train2014_000000002372.jpg	coco	225.9984	226.9992	3	2.5590	COCO_train2014_000000002372.jpg
236.0082	0.9994	3	1	2	24	runway3.jpg	scenes	236.0082	237.0076	1	2.4628	runway3.jpg
245.9985	1.0008	3	1	2	25	elevatorOutside4.jpg	rep_scenes	245.9985	246.9993	2	2.6867	elevatorOutside4.jpg
256.0083	0.9994	3	1	2	26	COCO_train2014_000000376643.jpg	coco	256.0083	257.0077	1	1.7186	COCO_train2014_000000376643.jpg
265.9986	1.0008	3	1	2	27	childsroom3.jpg	scenes	265.9986	266.9994	1	1.5985	childsroom3.jpg
276.0082	0.9997	3	1	2	28	shoestore2.jpg	scenes	276.0082	277.0078	2	3.8464	shoestore2.jpg
285.9987	1.0008	3	1	2	29	COCO_train2014_000000221685.jpg	coco	285.9987	286.9996	1	1.8303	COCO_train2014_000000221685.jpg
296.0081	0.9999	3	1	2	30	COCO_train2014_000000398949.jpg	coco	296.0081	297.0079	1	2.8221	COCO_train2014_000000398949.jpg
305.9988	1.0008	3	1	2	31	COCO_train2014_000000326161.jpg	coco	305.9988	306.9997	2	3.0380	COCO_train2014_000000326161.jpg
316.0080	1.0001	3	1	2	32	n03743016_11028.JPEG	imagenet	316.0080	317.0081	1	1.8539	n03743016_11028.JPEG
325.9990	1.0008	3	1	2	33	n02328150_6567.JPEG	imagenet	325.9990	326.9998	1	1.6458	n02328150_6567.JPEG
336.0078	1.0004	3	1	2	34	COCO_train2014_000000315461.jpg	coco	336.0078	337.0082	1	2.5976	COCO_train2014_000000315461.jpg
345.9991	1.0008	3	1	2	35	garbagedump2.jpg	scenes	345.9991	346.9999	3	2.7015	garbagedump2.jpg
356.0079	1.0004	3	1	2	36	n03832673_21438.JPEG	imagenet	356.0079	357.0083	3	3.4694	n03832673_21438.JPEG
365.9992	1.0008	3	1	2	37	COCO_train2014_000000106010.jpg	coco	365.9992	367.0000	1	2.3172	COCO_train2014_000000106010.jpg
