onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0368	0.9683	1	2	6	1	n06874185_9410.JPEG	imagenet	6.0368	7.0051	2	1.9068	n06874185_9410.JPEG
16.0122	0.9841	1	2	6	2	n03690938_4233.JPEG	imagenet	16.0122	16.9962	2	2.9038	n03690938_4233.JPEG
26.0038	1.0008	1	2	6	3	airportTerminal4.jpg	scenes	26.0038	27.0046	1	4.9783	airportTerminal4.jpg
36.0122	0.9841	1	2	6	4	stripmall6.jpg	scenes	36.0122	36.9963	3	1.8098	stripmall6.jpg
46.0039	1.0008	1	2	6	5	COCO_train2014_000000569645.jpg	coco	46.0039	47.0047	1	1.4659	COCO_train2014_000000569645.jpg
55.9953	1.0011	1	2	6	6	n03670208_3265.JPEG	imagenet	55.9953	56.9964	3	1.5942	n03670208_3265.JPEG
66.0040	1.0008	1	2	6	7	COCO_train2014_000000095258.jpg	coco	66.0040	67.0048	2	2.8340	COCO_train2014_000000095258.jpg
75.9959	1.0007	1	2	6	8	COCO_train2014_000000062763.jpg	coco	75.9959	76.9965	2	3.3298	COCO_train2014_000000062763.jpg
86.0041	1.0008	1	2	6	9	n01807496_16700.JPEG	imagenet	86.0041	87.0049	1	1.7857	n01807496_16700.JPEG
95.9960	1.0007	1	2	6	10	n04501370_14560.JPEG	imagenet	95.9960	96.9967	2	3.3616	n04501370_14560.JPEG
106.0043	1.0008	1	2	6	11	n02112350_3837.JPEG	imagenet	106.0043	107.0051	1	1.4495	n02112350_3837.JPEG
115.9960	1.0008	1	2	6	12	COCO_train2014_000000245598.jpg	coco	115.9960	116.9968	2	1.5214	COCO_train2014_000000245598.jpg
126.0051	1.0001	1	2	6	13	n02190166_11038.JPEG	imagenet	126.0051	127.0052	3	1.4092	n02190166_11038.JPEG
135.9961	1.0008	1	2	6	14	COCO_train2014_000000292349.jpg	coco	135.9961	136.9969	2	1.3931	COCO_train2014_000000292349.jpg
146.0049	1.0004	1	2	6	15	fountain.jpg	scenes	146.0049	147.0053	1	1.5770	fountain.jpg
155.9962	1.0009	1	2	6	16	winebarrel2.jpg	scenes	155.9962	156.9970	1	2.1848	winebarrel2.jpg
166.0052	1.0002	1	2	6	17	COCO_train2014_000000279197.jpg	coco	166.0052	167.0054	2	1.4007	COCO_train2014_000000279197.jpg
176.0130	0.9841	1	2	6	18	COCO_train2014_000000379713.jpg	coco	176.0130	176.9971	3	1.7847	COCO_train2014_000000379713.jpg
186.0055	1.0000	1	2	6	19	n03110669_59882.JPEG	imagenet	186.0055	187.0055	1	2.3284	n03110669_59882.JPEG
196.0131	0.9841	1	2	6	20	n07768694_3279.JPEG	imagenet	196.0131	196.9972	2	2.4084	n07768694_3279.JPEG
206.0053	1.0004	1	2	6	21	n02066245_4953.JPEG	imagenet	206.0053	207.0056	1	1.5363	n02066245_4953.JPEG
216.0133	0.9843	1	2	6	22	COCO_train2014_000000190487.jpg	coco	216.0133	216.9975	2	2.2881	COCO_train2014_000000190487.jpg
226.0054	1.0003	1	2	6	23	bowlingalley6.jpg	scenes	226.0054	227.0057	1	1.5760	bowlingalley6.jpg
235.9966	1.0008	1	2	6	24	n04479046_9829.JPEG	imagenet	235.9966	236.9975	1	3.7278	n04479046_9829.JPEG
246.0051	1.0008	1	2	6	25	COCO_train2014_000000538822.jpg	coco	246.0051	247.0059	3	2.1117	COCO_train2014_000000538822.jpg
255.9967	1.0009	1	2	6	26	n02879718_9103.JPEG	imagenet	255.9967	256.9976	2	4.0075	n02879718_9103.JPEG
266.0056	1.0009	1	2	6	27	COCO_train2014_000000533231.jpg	coco	266.0056	267.0065	2	4.0794	COCO_train2014_000000533231.jpg
275.9969	1.0008	1	2	6	28	n04328186_10015.JPEG	imagenet	275.9969	276.9977	2	1.8554	n04328186_10015.JPEG
286.0056	1.0004	1	2	6	29	clothingstore3.jpg	scenes	286.0056	287.0061	2	2.3272	clothingstore3.jpg
296.0137	0.9841	1	2	6	30	n02113186_8621.JPEG	imagenet	296.0137	296.9978	1	1.4071	n02113186_8621.JPEG
306.0054	1.0008	1	2	6	31	COCO_train2014_000000372775.jpg	rep_coco	306.0054	307.0062	2	4.8310	COCO_train2014_000000372775.jpg
315.9971	1.0008	1	2	6	32	COCO_train2014_000000066253.jpg	coco	315.9971	316.9979	1	1.6390	COCO_train2014_000000066253.jpg
326.0055	1.0008	1	2	6	33	COCO_train2014_000000239828.jpg	coco	326.0055	327.0063	2	2.4628	COCO_train2014_000000239828.jpg
335.9972	1.0008	1	2	6	34	COCO_train2014_000000043829.jpg	coco	335.9972	336.9980	2	1.6708	COCO_train2014_000000043829.jpg
346.0056	1.0008	1	2	6	35	attic1.jpg	scenes	346.0056	347.0064	3	3.3427	attic1.jpg
355.9973	1.0008	1	2	6	36	COCO_train2014_000000470907.jpg	rep_coco	355.9973	356.9981	1	2.1504	COCO_train2014_000000470907.jpg
366.0057	1.0009	1	2	6	37	COCO_train2014_000000391615.jpg	coco	366.0057	367.0065	1	1.8224	COCO_train2014_000000391615.jpg
