onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0297	0.9675	2	11	10	1	COCO_train2014_000000239013.jpg	coco	6.0297	6.9972	1	1.4553
16.0050	1.0009	2	11	10	2	n01824575_4563.JPEG	imagenet	16.0050	17.0059	2	1.4467
25.9967	1.0008	2	11	10	3	COCO_train2014_000000488880.jpg	coco	25.9967	26.9975	2	1.7529
36.0051	1.0008	2	11	10	4	COCO_train2014_000000260581.jpg	coco	36.0051	37.0059	1	1.4330
45.9968	1.0009	2	11	10	5	n02356798_1614.JPEG	imagenet	45.9968	46.9977	1	1.6252
56.0052	1.0008	2	11	10	6	COCO_train2014_000000207549.jpg	coco	56.0052	57.0061	1	1.1291
65.9969	1.0008	2	11	10	7	n03459775_11670.JPEG	imagenet	65.9969	66.9978	2	1.9450
76.0053	1.0009	2	11	10	8	n02823750_2943.JPEG	imagenet	76.0053	77.0061	1	1.5368
85.9970	1.0008	2	11	10	9	n04238763_882.JPEG	imagenet	85.9970	86.9979	2	2.1527
96.0054	1.0008	2	11	10	10	waterfall_outdoor4.jpg	scenes	96.0054	97.0063	1	1.7446
105.9972	1.0008	2	11	10	11	n03534580_2964.JPEG	imagenet	105.9972	106.9980	3	2.1044
116.0056	1.0008	2	11	10	12	COCO_train2014_000000189794.jpg	coco	116.0056	117.0064	1	1.9116
125.9972	1.0009	2	11	10	13	COCO_train2014_000000001308.jpg	coco	125.9972	126.9981	1	1.3843
136.0056	1.0009	2	11	10	14	COCO_train2014_000000531828.jpg	coco	136.0056	137.0065	1	1.3762
145.9974	1.0008	2	11	10	15	driveway8.jpg	scenes	145.9974	146.9982	2	1.2880
156.0077	0.9989	2	11	10	16	desertvegetation3.jpg	scenes	156.0077	157.0066	2	1.4320
165.9974	1.0009	2	11	10	17	sushibar.jpg	scenes	165.9974	166.9983	2	1.6158
176.0076	0.9992	2	11	10	18	n03769881_3263.JPEG	imagenet	176.0076	177.0067	2	1.3196
185.9975	1.0009	2	11	10	19	ShowJumping8.jpg	scenes	185.9975	186.9984	1	1.5035
196.0072	0.9996	2	11	10	20	COCO_train2014_000000354761.jpg	coco	196.0072	197.0068	2	1.7993
205.9977	1.0009	2	11	10	21	n12144580_6520.JPEG	imagenet	205.9977	206.9985	1	1.6554
216.0069	1.0000	2	11	10	22	n02105162_5214.JPEG	imagenet	216.0069	217.0069	1	1.4951
225.9978	1.0008	2	11	10	23	bus_shelter.jpg	scenes	225.9978	226.9986	2	1.4309
236.0070	1.0000	2	11	10	24	COCO_train2014_000000388980.jpg	coco	236.0070	237.0070	1	1.7428
245.9979	1.0008	2	11	10	25	n02097474_8454.JPEG	imagenet	245.9979	246.9987	1	1.5747
256.0070	1.0002	2	11	10	26	n13044778_621.JPEG	imagenet	256.0070	257.0071	2	1.5747
265.9980	1.0008	2	11	10	27	gasstation8.jpg	scenes	265.9980	266.9988	2	1.5666
276.0076	0.9996	2	11	10	28	n04557648_10553.JPEG	imagenet	276.0076	277.0072	2	1.5743
285.9981	1.0008	2	11	10	29	n04335435_10063.JPEG	rep_imagenet	285.9981	286.9989	2	1.4463
296.0069	1.0004	2	11	10	30	n04277352_10350.JPEG	imagenet	296.0069	297.0073	2	1.4541
305.9982	1.0008	2	11	10	31	COCO_train2014_000000034961.jpg	coco	305.9982	306.9990	1	1.8860
316.0073	1.0002	2	11	10	32	COCO_train2014_000000535994.jpg	rep_coco	316.0073	317.0074	2	1.6298
325.9984	1.0008	2	11	10	33	COCO_train2014_000000557886.jpg	coco	325.9984	326.9992	2	1.7098
336.0071	1.0004	2	11	10	34	COCO_train2014_000000157342.jpg	coco	336.0071	337.0076	2	2.1016
345.9984	1.0008	2	11	10	35	COCO_train2014_000000039312.jpg	coco	345.9984	346.9993	2	2.0455
356.0070	1.0006	2	11	10	36	COCO_train2014_000000397999.jpg	coco	356.0070	357.0077	1	1.8534
365.9985	1.0008	2	11	10	37	n02095570_6359.JPEG	imagenet	365.9985	366.9994	1	1.4532
