onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0254	0.9845	3	5	9	1	n03666591_33712.JPEG	imagenet	6.0254	7.0099	1	1.7983
16.0007	1.0009	3	5	9	2	cliff2.jpg	scenes	16.0007	17.0016	1	2.8173
26.0091	1.0008	3	5	9	3	n02105641_12380.JPEG	imagenet	26.0091	27.0099	2	2.8676
36.0008	1.0008	3	5	9	4	n03796401_9181.JPEG	imagenet	36.0008	37.0016	2	3.5950
46.0092	1.0008	3	5	9	5	musicStore1.jpg	scenes	46.0092	47.0100	1	2.4274
56.0009	1.0008	3	5	9	6	n04557648_12671.JPEG	imagenet	56.0009	57.0017	2	2.3312
66.0093	1.0008	3	5	9	7	n02117135_18165.JPEG	imagenet	66.0093	67.0101	1	5.6352
76.0010	1.0008	3	5	9	8	n02669723_9493.JPEG	imagenet	76.0010	77.0018	2	2.0430
86.0094	1.0008	3	5	9	9	n03759954_21427.JPEG	imagenet	86.0094	87.0102	2	2.9229
96.0011	1.0008	3	5	9	10	forestpath4.jpg	scenes	96.0011	97.0019	1	1.6109
106.0095	1.0008	3	5	9	11	lockerroom2.jpg	scenes	106.0095	107.0103	3	3.8987
116.0012	1.0008	3	5	9	12	COCO_train2014_000000508612.jpg	coco	116.0012	117.0020	1	2.1062
126.0096	1.0008	3	5	9	13	COCO_train2014_000000182642.jpg	rep_coco	126.0096	127.0104	2	2.1544
136.0013	1.0008	3	5	9	14	COCO_train2014_000000261843.jpg	coco	136.0013	137.0021	2	3.0263
146.0097	1.0008	3	5	9	15	n02841315_20757.JPEG	imagenet	146.0097	147.0105	1	1.7142
156.0014	1.0008	3	5	9	16	COCO_train2014_000000320508.jpg	coco	156.0014	157.0022	2	1.8501
166.0098	1.0008	3	5	9	17	n02948072_5567.JPEG	imagenet	166.0098	167.0106	2	3.7779
176.0015	1.0008	3	5	9	18	COCO_train2014_000000081841.jpg	coco	176.0015	177.0023	3	2.5217
186.0099	1.0008	3	5	9	19	COCO_train2014_000000438751.jpg	coco	186.0099	187.0107	1	1.2256
196.0016	1.0008	3	5	9	20	chickenCoop.jpg	scenes	196.0016	197.0024	1	2.2014
206.0100	1.0008	3	5	9	21	n04141975_33422.JPEG	imagenet	206.0100	207.0108	2	3.0574
216.0017	1.0008	3	5	9	22	COCO_train2014_000000488558.jpg	rep_coco	216.0017	217.0025	2	4.7533
226.0101	1.0008	3	5	9	23	n03930313_18749.JPEG	imagenet	226.0101	227.0109	2	2.1211
236.0018	1.0008	3	5	9	24	COCO_train2014_000000306249.jpg	coco	236.0018	237.0026	1	1.7211
246.0102	0.9844	3	5	9	25	n03240683_13368.JPEG	imagenet	246.0102	246.9946	3	8.0167
256.0019	1.0008	3	5	9	26	COCO_train2014_000000329919.jpg	coco	256.0019	257.0027	2	2.4248
266.0103	0.9843	3	5	9	27	n04154565_10894.JPEG	imagenet	266.0103	266.9946	2	3.6407
276.0020	1.0008	3	5	9	28	stripmall.jpg	scenes	276.0020	277.0028	3	2.2965
286.0104	0.9842	3	5	9	29	COCO_train2014_000000462925.jpg	coco	286.0104	286.9946	1	2.2723
296.0021	1.0008	3	5	9	30	COCO_train2014_000000327191.jpg	coco	296.0021	297.0029	3	4.8562
306.0105	0.9841	3	5	9	31	COCO_train2014_000000134111.jpg	coco	306.0105	306.9946	1	4.9042
316.0022	1.0008	3	5	9	32	COCO_train2014_000000119036.jpg	coco	316.0022	317.0030	3	2.2320
326.0106	0.9847	3	5	9	33	COCO_train2014_000000397815.jpg	coco	326.0106	326.9953	3	2.7039
336.0023	1.0008	3	5	9	34	cafeteria5.jpg	scenes	336.0023	337.0031	2	2.7277
346.0107	0.9844	3	5	9	35	COCO_train2014_000000189888.jpg	coco	346.0107	346.9952	2	2.3116
356.0024	1.0008	3	5	9	36	n04286575_17823.JPEG	imagenet	356.0024	357.0032	1	2.3034
366.0108	0.9846	3	5	9	37	COCO_train2014_000000165106.jpg	coco	366.0108	366.9954	1	3.7274
