CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	NonSteadyStateOutlier00	NonSteadyStateOutlier01	NonSteadyStateOutlier02	X	Y	Z	RotX	RotY	RotZ
591.8773372001083	519.5510254940805	512.4935980909535	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-1.13574e-06	0.0370518	0.0197852	-0.000650081	0.000582485	-0.000179186
583.0308156816925	519.3077557524998	510.4632138432949	1.74586248	42.48950577	1.20845461	0.34905736573999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.00372553	-0.158329	-0.0144108	0.000976594	0.00015785	8.458199999999998e-05
581.9071600426212	520.174346657113	510.21433372500184	1.41330636	34.39599991	1.09975338	0.347578596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.007980859999999998	0.0989992	0.000149846	-0.000141751	-3.82334e-05	0.000198842
579.9223671708359	520.0573302456016	509.22270125870284	1.3231883	32.20277405	1.04715407	0.235751274	-0.0363568962	-0.0674267804	-0.1580612075	0.030639157900000002	-0.0223158938	0.031478345299999995	-0.07633744070000001	-0.069579326	0.0419637158	-0.0670950465	0.07825044519999999	-0.0591809176	0.1023254415	0.1023150603	0.10229775890000001	0.10227353869999999	0.0	0.0	0.0	0.0205617	-0.0659877	0.0351218	-7.23698e-05	0.00031438	0.000241079
582.2574859956495	519.7288665799517	508.0394205776933	1.38736665	33.76469803	1.06322217	0.23096276	0.09041153119999999	0.049329509900000006	0.0399641868	-0.1032916566	-0.0359751279	0.039273065600000004	-0.0721881711	0.12732899	-0.055541665899999995	-0.033536664199999996	0.0406853194	0.0204803598	0.10229775890000001	0.1022043486	0.1020487279	0.10183099150000001	0.0	0.0	0.0	0.0205542	0.0571798	0.0922266	-0.000809219	0.000162396	0.000365905
580.1927976216707	518.8124831827032	507.4852092174871	1.41260302	34.37888336	1.07144964	0.112402335	-0.1312849769	-0.0223713417	0.0625815741	-0.1223210169	-0.0173498355	0.0145753368	0.0169474269	-0.0895552096	0.1046573024	-0.07149225990000001	0.017244703899999998	0.042687817999999995	0.10224240119999999	0.101983045	0.101551272	0.100947812	0.0	0.0	0.0	0.0205606	0.017130699999999995	0.0697196	-1.46643e-05	0.000314381	0.000416162
577.5545021701024	517.8947099042932	507.84449483224813	1.36761653	33.28403473	0.97979403	0.09019472949999999	0.0797427597	-0.0590890354	-0.0371402696	0.04636315269999999	0.0678948617	0.006406875	0.12039735060000001	-0.03585327	-0.0780448658	-0.003285423	0.0592473587	-0.0402286201	0.1021593834	0.1016513891	0.1008066023	0.0996278218	0.0	0.0	0.0	0.0205855	-0.0404244	0.0879784	6.80229e-06	0.00017701	0.000287881
583.1986317597633	518.5926734769066	509.00278852888334	1.31369376	31.97170448	0.9829886	0.17879006449999998	-0.0412827289	0.1076546558	-0.0097799393	0.10421222699999999	-0.0762669344	0.0441597242	0.0333773595	0.024004141099999998	0.0653553527	0.1224342533	0.0543507258	-0.0705863916	0.1020487279	0.10120973960000001	0.0998165315	0.0978767327	0.0	0.0	0.0	0.0136823	0.0826905	0.0879824	-0.0008874039999999998	0.00020739	0.000237108
579.460885066413	518.6939900224572	508.28655216021536	1.35252941	32.91685486	1.01991856	0.21330285000000002	0.062002981900000004	-0.0407585264	0.1029157243	0.0662252933	0.0003049701	0.019570605	0.0590915577	-0.1043125139	-0.11414668130000001	0.044421625199999995	0.0141981413	-0.0032848823	0.10191046460000001	0.10065857449999999	0.09858347	0.0957021218	0.0	0.0	0.0	0.0205656	-0.0759503	0.0979711	-0.000290698	0.000314381	0.000289212
576.6188302490046	519.418899916101	507.15063433029127	1.38671732	33.74889755	1.03728998	0.1622456	-0.0450030409	-0.0108540187	-0.09570384929999999	0.040571471899999996	0.06813483719999999	-0.0060712019999999995	-0.0367167084	0.0033553081	0.0826618054	0.0006636733	0.020645198400000002	-0.1132033136	0.101744631	0.0999984901	0.0971104193	0.09311339880000001	0.0	0.0	0.0	0.0153104	0.0334309	0.0969032	-0.000903401	0.000538276	0.000194984
