onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0302	0.9672	1	6	9	1	bambooforest3.jpg	scenes	6.0302	6.9974	1	1.4206
16.0053	1.0008	1	6	9	2	COCO_train2014_000000208849.jpg	coco	16.0053	17.0061	1	1.3171
25.9969	1.0008	1	6	9	3	n01798484_1157.JPEG	rep_imagenet	25.9969	26.9977	1	3.9838
36.0053	1.0008	1	6	9	4	n03733131_8397.JPEG	imagenet	36.0053	37.0061	2	4.6634
45.9970	1.0008	1	6	9	5	fireplace5.jpg	scenes	45.9970	46.9979	1	1.4473
56.0054	1.0008	1	6	9	6	COCO_train2014_000000028868.jpg	rep_coco	56.0054	57.0062	2	4.7755
65.9971	1.0008	1	6	9	7	COCO_train2014_000000084174.jpg	coco	65.9971	66.9979	2	1.5115
76.0061	1.0003	1	6	9	8	n02090379_2126.JPEG	imagenet	76.0061	77.0063	1	1.5114
85.9972	1.0008	1	6	9	9	bleachers8.jpg	scenes	85.9972	86.9980	3	2.8312
96.0057	1.0007	1	6	9	10	tvstudio3.jpg	scenes	96.0057	97.0064	3	2.1347
105.9974	1.0008	1	6	9	11	COCO_train2014_000000442489.jpg	coco	105.9974	106.9982	2	3.8469
116.0058	1.0008	1	6	9	12	COCO_train2014_000000278060.jpg	coco	116.0058	117.0066	1	1.3109
125.9975	1.0008	1	6	9	13	hottub3.jpg	scenes	125.9975	126.9983	1	1.7827
136.0063	1.0004	1	6	9	14	n04465501_9230.JPEG	imagenet	136.0063	137.0067	3	3.7506
145.9976	1.0008	1	6	9	15	COCO_train2014_000000122959.jpg	coco	145.9976	146.9984	2	4.3905
156.0064	1.0003	1	6	9	16	bistrooutdoor3.jpg	scenes	156.0064	157.0068	2	2.8385
165.9977	1.0008	1	6	9	17	n03207743_10711.JPEG	imagenet	165.9977	166.9985	2	2.1662
176.0065	1.0004	1	6	9	18	COCO_train2014_000000460118.jpg	coco	176.0065	177.0069	1	1.5741
185.9978	1.0008	1	6	9	19	n01641577_1229.JPEG	imagenet	185.9978	186.9986	1	1.7500
196.0064	1.0006	1	6	9	20	n02090622_8903.JPEG	imagenet	196.0064	197.0070	1	1.5499
205.9979	1.0008	1	6	9	21	COCO_train2014_000000192852.jpg	coco	205.9979	206.9987	3	4.7497
216.0064	1.0007	1	6	9	22	n12144580_6520.JPEG	imagenet	216.0064	217.0071	2	2.2616
225.9980	1.0008	1	6	9	23	COCO_train2014_000000001408.jpg	coco	225.9980	226.9988	2	1.3256
236.0067	1.0006	1	6	9	24	runway3.jpg	scenes	236.0067	237.0072	2	1.4934
245.9981	1.0009	1	6	9	25	COCO_train2014_000000032474.jpg	coco	245.9981	246.9989	3	3.3492
256.0065	1.0008	1	6	9	26	COCO_train2014_000000005684.jpg	coco	256.0065	257.0073	2	1.3172
265.9982	1.0009	1	6	9	27	n03873416_21558.JPEG	imagenet	265.9982	266.9991	3	3.6130
276.0068	1.0007	1	6	9	28	n01614925_407.JPEG	imagenet	276.0068	277.0074	1	3.4849
285.9983	1.0008	1	6	9	29	n03920288_3368.JPEG	imagenet	285.9983	286.9991	1	3.0687
296.0068	1.0007	1	6	9	30	COCO_train2014_000000151049.jpg	coco	296.0068	297.0075	2	1.3328
305.9984	1.0008	1	6	9	31	COCO_train2014_000000555915.jpg	coco	305.9984	306.9993	2	2.8685
316.0068	1.0008	1	6	9	32	COCO_train2014_000000119505.jpg	coco	316.0068	317.0076	2	2.2364
325.9985	1.0009	1	6	9	33	n04429376_2693.JPEG	imagenet	325.9985	326.9994	1	1.7564
336.0069	1.0008	1	6	9	34	n03814639_9256.JPEG	imagenet	336.0069	337.0078	3	1.5723
345.9986	1.0008	1	6	9	35	COCO_train2014_000000154011.jpg	coco	345.9986	346.9995	1	1.5241
356.0088	0.9991	1	6	9	36	COCO_train2014_000000422473.jpg	coco	356.0088	357.0079	1	1.2920
365.9987	1.0009	1	6	9	37	n02117135_17291.JPEG	imagenet	365.9987	366.9996	1	1.3159
