onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT	stim_file
6.0331	0.9675	2	11	8	1	COCO_train2014_000000192501.jpg	coco	6.0331	7.0005	1	1.7725	COCO_train2014_000000192501.jpg
16.0088	1.0004	2	11	8	2	hedgemaze1.jpg	scenes	16.0088	17.0092	1	1.7911	hedgemaze1.jpg
26.0000	1.0009	2	11	8	3	childsroom4.jpg	scenes	26.0000	27.0009	1	1.7134	childsroom4.jpg
36.0085	1.0008	2	11	8	4	COCO_train2014_000000253480.jpg	coco	36.0085	37.0093	2	1.5532	COCO_train2014_000000253480.jpg
46.0002	1.0008	2	11	8	5	COCO_train2014_000000528231.jpg	coco	46.0002	47.0010	1	1.4971	COCO_train2014_000000528231.jpg
56.0086	1.0008	2	11	8	6	COCO_train2014_000000418409.jpg	coco	56.0086	57.0094	1	2.2011	COCO_train2014_000000418409.jpg
66.0002	1.0008	2	11	8	7	frontLawn2.jpg	scenes	66.0002	67.0011	1	1.5051	frontLawn2.jpg
76.0087	1.0008	2	11	8	8	COCO_train2014_000000080275.jpg	coco	76.0087	77.0095	1	1.5609	COCO_train2014_000000080275.jpg
86.0003	1.0008	2	11	8	9	COCO_train2014_000000208267.jpg	coco	86.0003	87.0012	1	1.4248	COCO_train2014_000000208267.jpg
96.0088	1.0008	2	11	8	10	COCO_train2014_000000286044.jpg	coco	96.0088	97.0096	1	1.6327	COCO_train2014_000000286044.jpg
106.0005	1.0008	2	11	8	11	n02802426_19991.JPEG	imagenet	106.0005	107.0013	1	1.6165	n02802426_19991.JPEG
116.0089	1.0008	2	11	8	12	COCO_train2014_000000336040.jpg	coco	116.0089	117.0097	2	1.8964	COCO_train2014_000000336040.jpg
126.0006	1.0008	2	11	8	13	skislope10.jpg	scenes	126.0006	127.0014	1	1.5283	skislope10.jpg
136.0090	1.0008	2	11	8	14	COCO_train2014_000000452279.jpg	coco	136.0090	137.0098	1	1.6162	COCO_train2014_000000452279.jpg
146.0007	1.0008	2	11	8	15	n04443257_7473.JPEG	imagenet	146.0007	147.0015	2	1.6241	n04443257_7473.JPEG
156.0091	1.0008	2	11	8	16	fabricstore4.jpg	scenes	156.0091	157.0099	2	1.6400	fabricstore4.jpg
166.0008	1.0008	2	11	8	17	n02486261_7157.JPEG	imagenet	166.0008	167.0016	1	1.7358	n02486261_7157.JPEG
176.0092	1.0008	2	11	8	18	COCO_train2014_000000220889.jpg	coco	176.0092	177.0100	2	1.7836	COCO_train2014_000000220889.jpg
186.0009	1.0008	2	11	8	19	n04350905_33775.JPEG	imagenet	186.0009	187.0017	1	1.6715	n04350905_33775.JPEG
196.0093	1.0008	2	11	8	20	n02165456_9825.JPEG	imagenet	196.0093	197.0101	2	1.6554	n02165456_9825.JPEG
206.0010	1.0008	2	11	8	21	n04428191_7389.JPEG	imagenet	206.0010	207.0018	1	2.0713	n04428191_7389.JPEG
216.0094	1.0008	2	11	8	22	COCO_train2014_000000113449.jpg	rep_coco	216.0094	217.0102	2	1.4233	COCO_train2014_000000113449.jpg
226.0011	1.0008	2	11	8	23	n03908714_12762.JPEG	imagenet	226.0011	227.0019	1	2.0390	n03908714_12762.JPEG
236.0095	1.0008	2	11	8	24	COCO_train2014_000000031017.jpg	coco	236.0095	237.0103	2	1.5510	COCO_train2014_000000031017.jpg
246.0012	1.0008	2	11	8	25	n02536864_28257.JPEG	imagenet	246.0012	247.0021	3	1.6788	n02536864_28257.JPEG
256.0096	1.0008	2	11	8	26	n02804414_3181.JPEG	imagenet	256.0096	257.0105	1	1.7984	n02804414_3181.JPEG
266.0013	1.0008	2	11	8	27	COCO_train2014_000000571499.jpg	coco	266.0013	267.0022	1	1.5667	COCO_train2014_000000571499.jpg
276.0097	1.0008	2	11	8	28	banquetHall2.jpg	scenes	276.0097	277.0106	2	1.8145	banquetHall2.jpg
286.0015	1.0008	2	11	8	29	COCO_train2014_000000108859.jpg	coco	286.0015	287.0022	1	1.7744	COCO_train2014_000000108859.jpg
296.0099	1.0008	2	11	8	30	COCO_train2014_000000488002.jpg	coco	296.0099	297.0106	2	1.8542	COCO_train2014_000000488002.jpg
306.0015	1.0008	2	11	8	31	n02787622_21775.JPEG	imagenet	306.0015	307.0024	2	2.3660	n02787622_21775.JPEG
316.0099	1.0008	2	11	8	32	n04131690_3365.JPEG	imagenet	316.0099	317.0107	2	2.2620	n04131690_3365.JPEG
326.0017	1.0008	2	11	8	33	factory1.jpg	scenes	326.0017	327.0025	2	1.3819	factory1.jpg
336.0101	1.0008	2	11	8	34	COCO_train2014_000000405401.jpg	rep_coco	336.0101	337.0109	2	1.3898	COCO_train2014_000000405401.jpg
346.0018	1.0008	2	11	8	35	n02510455_1670.JPEG	imagenet	346.0018	347.0026	1	1.6458	n02510455_1670.JPEG
356.0102	0.9844	2	11	8	36	n03384352_4806.JPEG	imagenet	356.0102	356.9946	2	1.5816	n03384352_4806.JPEG
366.0019	1.0008	2	11	8	37	n03388043_10806.JPEG	imagenet	366.0019	367.0027	2	2.1494	n03388043_10806.JPEG
