onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0369	0.9682	2	9	8	1	n02086079_1227.JPEG	imagenet	6.0369	7.0051	1	1.6101
16.0123	0.9841	2	9	8	2	COCO_train2014_000000576030.jpg	coco	16.0123	16.9963	2	1.8487
26.0043	1.0004	2	9	8	3	n02277742_15647.JPEG	imagenet	26.0043	27.0047	3	1.6906
36.0123	0.9841	2	9	8	4	COCO_train2014_000000028868.jpg	rep_coco	36.0123	36.9965	2	1.8584
46.0041	1.0007	2	9	8	5	n04041544_14186.JPEG	imagenet	46.0041	47.0049	2	1.7550
55.9955	1.0011	2	9	8	6	balconyIN4.jpg	scenes	55.9955	56.9966	1	2.0107
66.0043	1.0007	2	9	8	7	n02319095_728.JPEG	imagenet	66.0043	67.0050	2	2.0026
75.9962	1.0005	2	9	8	8	COCO_train2014_000000285307.jpg	coco	75.9962	76.9967	2	1.4905
86.0044	1.0007	2	9	8	9	COCO_train2014_000000219294.jpg	coco	86.0044	87.0051	1	1.6184
95.9960	1.0008	2	9	8	10	COCO_train2014_000000081995.jpg	coco	95.9960	96.9968	1	1.5063
106.0044	1.0008	2	9	8	11	n04019541_881.JPEG	imagenet	106.0044	107.0052	1	1.6902
115.9962	1.0008	2	9	8	12	COCO_train2014_000000391678.jpg	coco	115.9962	116.9970	1	1.5140
126.0045	1.0008	2	9	8	13	n02422699_2362.JPEG	imagenet	126.0045	127.0054	1	1.6420
135.9963	1.0008	2	9	8	14	COCO_train2014_000000356810.jpg	coco	135.9963	136.9971	2	1.4658
146.0046	1.0009	2	9	8	15	winebarrel2.jpg	scenes	146.0046	147.0055	1	1.6017
155.9964	1.0008	2	9	8	16	COCO_train2014_000000399337.jpg	rep_coco	155.9964	156.9972	2	1.7536
166.0048	1.0008	2	9	8	17	basement8.jpg	scenes	166.0048	167.0056	2	1.6897
175.9965	1.0008	2	9	8	18	barbershop3.jpg	scenes	175.9965	176.9973	2	1.5454
186.0049	1.0008	2	9	8	19	n04458633_6595.JPEG	imagenet	186.0049	187.0057	1	1.7452
195.9966	1.0008	2	9	8	20	n01664065_310.JPEG	imagenet	195.9966	196.9975	2	1.6811
206.0068	0.9990	2	9	8	21	COCO_train2014_000000201758.jpg	coco	206.0068	207.0059	1	1.5050
215.9968	1.0008	2	9	8	22	COCO_train2014_000000046372.jpg	coco	215.9968	216.9976	1	1.7049
226.0070	0.9990	2	9	8	23	COCO_train2014_000000550221.jpg	coco	226.0070	227.0060	2	1.5368
235.9970	1.0008	2	9	8	24	COCO_train2014_000000056341.jpg	coco	235.9970	236.9977	2	2.2166
246.0069	0.9992	2	9	8	25	COCO_train2014_000000578154.jpg	coco	246.0069	247.0061	1	1.9365
255.9971	1.0008	2	9	8	26	COCO_train2014_000000236078.jpg	coco	255.9971	256.9979	1	1.9444
266.0065	0.9997	2	9	8	27	dollhouse1.jpg	scenes	266.0065	267.0063	1	1.6723
275.9971	1.0008	2	9	8	28	n03888257_10680.JPEG	imagenet	275.9971	276.9980	1	2.0081
286.0072	0.9991	2	9	8	29	COCO_train2014_000000330513.jpg	coco	286.0072	287.0064	1	1.6561
295.9972	1.0008	2	9	8	30	n02094114_5825.JPEG	imagenet	295.9972	296.9981	1	1.5199
306.0064	1.0001	2	9	8	31	onboat7.jpg	scenes	306.0064	307.0065	2	1.7439
315.9974	1.0008	2	9	8	32	COCO_train2014_000000368647.jpg	coco	315.9974	316.9982	2	1.6717
326.0070	0.9996	2	9	8	33	COCO_train2014_000000451680.jpg	coco	326.0070	327.0066	1	1.6555
335.9975	1.0009	2	9	8	34	n01692333_5867.JPEG	imagenet	335.9975	336.9983	3	1.4235
346.0071	0.9996	2	9	8	35	n03196217_6946.JPEG	imagenet	346.0071	347.0067	2	1.8154
355.9976	1.0008	2	9	8	36	n02398521_5517.JPEG	imagenet	355.9976	356.9985	1	1.6794
366.0065	1.0004	2	9	8	37	weightroom4.jpg	scenes	366.0065	367.0069	1	1.7592
