CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	Cosine02	Cosine03	Cosine04	NonSteadyStateOutlier00	NonSteadyStateOutlier01	X	Y	Z	RotX	RotY	RotZ
551.3374773687824	481.0011399738945	481.73798410689744	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-1.83654e-05	-0.0408615	-0.157992	-0.00198932	-2.68258e-05	5.137e-05
567.068190614774	485.3915281745978	489.73850423761263	2.86600852	64.06544495	2.86789799	0.5998683596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0031835	0.0349398	0.142103	0.00208916	-0.000261939	-5.11753e-05
561.8932035651997	484.61920240741796	486.67272489309715	1.4820981	33.13014221	1.38234663	0.190329934	-0.1005675799	-0.0641691048	0.09571156439999999	-0.1212893343	-0.4425743278	0.1207757134	-0.1737883975	-0.1611316838	0.0990852259	-0.3158391527	0.1413679912	-0.25289788609999997	0.102058657	0.1020484104	0.1020313334	0.10200742730000001	0.10197669359999999	0.0	0.0	0.000111749	-0.0678192	0.104467	0.00187032	0.000309983	-0.000193207
561.6945946358478	483.72433878979865	485.5536691235601	1.13854504	25.45051575	1.04117072	0.118672701	-0.026440642900000002	-0.0512748195	0.0853144331	-0.0028053609	-0.3358943556	0.0675745516	-0.1288395025	-0.1424561691	-0.0086112964	-0.25456665219999997	0.060934704900000004	-0.2528944575	0.1020313334	0.10193913439999999	0.101785531	0.1015706158	0.1012945183	0.0	0.0	0.0183057	-0.0638208	0.0529664	0.00156212	0.000673327	-0.000421258
560.2260170348794	483.0492741515629	485.2175948577742	1.32912707	29.71069717	1.30693471	0.3044954	-0.0015678232000000002	-0.0860256132	0.11356142539999999	0.0188784288	-0.18125089390000002	0.0792244758	-0.1440246989	-0.207117236	-0.0709268049	-0.14633515800000002	0.0044732402	-0.2508675399	0.10197669359999999	0.10172069939999999	0.1012945183	0.1006988634	0.09993473119999999	0.0	0.0	-0.0540353	-0.0256089	-0.0187276	0.00321379	-8.587299999999998e-05	-0.000455358
559.9961801956894	484.1027054215298	485.9083300983525	1.71061313	38.23826218	1.51969481	0.24787898	0.0415605256	-0.17157085940000003	-0.0092002353	-0.059795863899999996	-0.0359311469	0.15981172470000002	-0.0573978254	-0.2012767063	0.0125943773	0.101970677	-0.0481436277	-0.0357342576	0.10189475220000001	0.10139333939999999	0.1005594783	0.09939590300000001	0.0979064286	0.0	0.0	-0.0664719	0.08520909999999998	0.00782438	0.00170436	-0.000427673	-0.000565576
563.298834704653	484.3456595106378	485.9963746415077	2.00446415	44.80687332	1.76607788	0.59335041	0.0626895033	0.150009195	-0.0871684005	-0.08808883529999999	0.1931173795	0.0327083977	0.15532843359999998	0.053008665	-0.052636622800000005	0.1845685753	0.08888336359999999	0.061785035499999995	0.101785531	0.10095740480000001	0.0995821816	0.097667314	0.0952231788	0.0	0.0	-0.0192324	0.189634	-0.21118	-0.00192027	4.55906e-05	-0.000921315
566.5766396476541	485.4223747983854	487.78652120185586	1.59271133	35.60274124	1.35136139	0.39998808	-0.059345927199999995	0.1154262658	-0.052629651799999996	-0.0692456261	0.040047369900000004	0.009081447	0.0231964713	0.0797900956	0.0492927289	-0.06668946099999999	0.0764271848	0.0692075062	0.10164905939999999	0.1004133625	0.09836498279999999	0.0955204987	0.0919029315	0.0	0.0	-0.0151237	-0.0387877	-0.155656	-0.000435766	-0.000208914	-0.00142098
567.2731634573584	485.28695688459214	485.94461124820566	1.16634619	26.07196808	1.04071307	0.081758125	-0.0132158252	0.1333004133	-0.046297717099999997	-0.0372465803	0.0019223157999999998	-0.1166306486	0.0642656356	0.1264295143	0.026918462599999998	-0.10219995050000001	0.0209998392	0.024465783799999998	0.10148537390000001	0.0997617951	0.0969108141	0.09296464980000001	0.0879678976	0.0	0.0	-0.00956666	-0.0903441	-0.15132699999999996	-0.000311747	4.55907e-05	-0.00144877
565.4012494053725	484.54607394096183	485.6616094636455	1.03929031	23.23182106	0.97481889	0.123051955	0.0393240657	0.0675549604	-0.0849652765	0.046802813799999995	0.003731465	-0.0559079325	0.09976449050000001	0.0667729537	-0.061637379900000004	-0.011746719899999999	-0.0552715603	-0.0031585497	0.1012945183	0.0990034002	0.0952231788	0.09001071210000001	0.0834444006	0.0	0.0	-0.0113637	-0.0078061	-0.163716	-0.000373525	0.000295591	-0.00166355
